perturbagen,threshold,max_m,max_c,max_n1,max_a2,max_a3,max_ap,max_a4,max_c5
Flufenamic acid,0.5,0.04201535025479343,0.04957573941257723,0.34017128159169874,0.17256824666860246,0.06333312795763159,0.09868877628832703,0.0692597225344645,0.17100937361838536
Flufenamic acid,0.85,0.050746874909091536,0.0014411167194003105,0.3910911455018667,0.17670910461964565,0.08090875551191123,0.13651503901487969,0.038750110036690134,0.20484857360742453
Flufenamic acid,1,0.045202429596423115,0.03808120415697999,0.46796067639635747,0.38443705399298017,0.0813413701179464,0.17260500085879601,0.02365091587269093,0.1879920170044034
Flutamide,0,-0.019690450465492382,0.05079898247748299,0.06271340921707001,0.08234657168139954,0.1276352998670812,0.11617760931900464,0.09150116581687956,0.1662868841581125
Flutamide,0.26,-0.012084547083895123,0.03904761475045983,0.08407977552722101,0.16230597419764756,0.14917299413899626,0.13054963336210748,0.10583686681705473,0.19697207382343285
Flutamide,0.5,-0.014057086675150187,0.039750440069534446,0.15174857824946628,0.30017427882158254,0.19082862613404025,0.15232957918488496,0.1312173555795473,0.22254908184198224
Flutamide,0.85,-0.00505721227719862,0.0789616766068763,0.1407133114834106,0.38516545405540964,0.21077219145575762,0.20196509337182222,0.16137132583549021,0.26450909207590234
Flutamide,1,-0.0014867684350187598,0.07269001564354935,0.16154139048088142,0.5542562534000307,0.218269489661229,0.21975492997020105,0.18497755599874277,0.24960538847967292
Foretinib,0,0.02891595875442154,0.02542509740295655,0.05302816974092272,0.06516816913281506,0.21911994187959666,0.1764199010452574,0.10499540166229647,0.2672362230509617
Foretinib,0.26,0.02209302653212525,0.042674803010293146,0.0825854145714987,0.10564399597651448,0.2561253081537126,0.20472241236418617,0.1245133671117038,0.30541439954531135
Foretinib,0.5,0.02297297764081065,0.057707776502991096,0.17409639984901923,0.27266031864304785,0.2778011895634137,0.23626351977846216,0.1431855053974559,0.3482246653057455
Foretinib,0.85,0.019337814025318426,0.059373061276664064,0.12920396123684674,0.32539970255916556,0.3007863550879738,0.2854516200369043,0.1672534207397958,0.3911839614195567
Foretinib,1,0.026995154013607057,0.05064022253690967,0.13427760931580643,0.3703054167720599,0.33183368543481956,0.28512239662537037,0.20306066064168396,0.3936770443619991
Gefitinib,0,0.06595187093556065,0.07435700475468826,0.06448502963057447,0.13607160269456842,0.20483880939241272,0.18033955138892407,0.04429654092694813,0.2613962950296437
Gefitinib,0.26,0.07085341444254967,0.09042991790380416,0.12117574132783193,0.24590489449966457,0.2326864852752176,0.20581053927583154,0.054305129458831106,0.3062005198103348
Gefitinib,0.5,0.08342514505472544,0.11036389349992397,0.2953170350643729,0.39783859553232137,0.27880610221043944,0.23176180240210997,0.06858945460111551,0.3716967160018768
Gefitinib,0.85,0.0858697089660992,0.14490955945635944,0.4784060509930175,0.480051410566619,0.3397128287658395,0.28318804602519504,0.1480055522794188,0.4481497956660734
Gefitinib,1,0.09171662431787254,0.1660264046811517,0.45739751742775747,0.5574908327548084,0.3449540892879541,0.31157869822496553,0.17335325532137025,0.4761862215960149
Gemcitabine,0,0.09800133249740163,0.013536021400269686,0.048322790620516295,0.1989568491031865,0.16617093558184867,0.13797441866343016,0.12191546281464744,0.21787502998966407
Gemcitabine,0.26,0.09404050427529487,0.03795734035959864,0.09305870769852427,0.28352065971147755,0.20725966637647472,0.15345029349905417,0.14545589997476943,0.2552119623032011
Gemcitabine,0.5,0.101112816712395,0.026046368513771262,0.21669708671935736,0.3947629168706117,0.22723541256803875,0.1837717774436056,0.1601632477112106,0.3035719270504156
Gemcitabine,0.85,0.10758547430653258,0.01348170243684961,0.34651430362966334,0.5156898457264376,0.30019541612182443,0.22858361524735446,0.22199145007902793,0.36782742938795904
Gemcitabine,1,0.12231099930936493,0.02953869571703461,0.5351872461691273,0.5423679057979554,0.3414586986468616,0.2823297933763446,0.21870914142427886,0.3690034398888593
Genistein,0,0.08494183129660991,0.08539571535330126,0.08034200376668603,0.17901200865169092,0.11533059918438907,0.10141950001031699,0.09104909461895462,0.15856650714033713
Genistein,0.26,0.09205893466943454,0.09817115180086858,0.1086517592686548,0.3682025247038177,0.13799339133410501,0.11577796554017541,0.10940041119731177,0.1859604400262745
Genistein,0.5,0.08897526324397541,0.08880995230515946,0.3232923426236012,0.43664097517756445,0.1663632646237676,0.13615755271546576,0.13677532825804573,0.22651286152830633
Genistein,0.85,0.09331754956939102,0.09664114388588839,0.39200979946923176,0.4755681494338155,0.19701768247571622,0.148677792839691,0.19025224603711036,0.26757749805448466
Genistein,1,0.09655640793502578,0.087520047905101,0.4407080166209381,0.521414874115323,0.2366668026964233,0.19952519252040962,0.22715498153848845,0.2786750381852806
GF-109203,0,0.07631863875001572,0.07058967608521802,0.11555171594685555,0.1029228905914565,0.0800681548897361,0.056723754952078605,0.05897056196884397,0.08990010685762795
GF-109203,0.26,0.06565200678409475,0.07822418265265063,0.17288849118988947,0.2778524042024717,0.08880535167310347,0.061964225031878775,0.07463839306090549,0.10805928380000676
GF-109203,0.5,0.06578045188321009,0.11543004234176281,0.2503719099999975,0.41753767708810346,0.11798466664421503,0.07516324236420452,0.08614035529802593,0.12018424676011093
GF-109203,0.85,0.08025109124741918,0.08765088159268283,0.39001866707689,0.5912436969361062,0.21616598645482452,0.10838069720497923,0.1407720791311582,0.13784710552036786
GF-109203,1,0.07864602892688936,0.09672424028757856,0.3806469233809096,0.6347402998099654,0.23480370235626133,0.14421286384594445,0.15493003998242272,0.11803621609925863
GSK 1059615,0,0.0711198872225515,0.052970319466610585,0.0758557242157598,0.10969649986753115,0.28233518551990366,0.25420423645457085,0.14019934916192273,0.3201255039635871
GSK 1059615,0.26,0.06838391130438655,0.07747565954900248,0.1402494752077026,0.2601653661915838,0.312028064817021,0.2865419937406163,0.16311347860239173,0.36348550468491636
GSK 1059615,0.5,0.06904265636065089,0.1018726653334755,0.28261159470326275,0.37360261576982684,0.34484270136880907,0.31453231324296954,0.20038654110411117,0.40727541529137207
GSK 1059615,0.85,0.07330898357903753,0.11371312799420322,0.4324266216948988,0.6939149523149534,0.3804884843863179,0.3825745436642117,0.3172446257563101,0.47311534364729874
GSK 1059615,1,0.07647017797524266,0.11688401208243505,0.4379537895391217,0.688232807212807,0.4505380150163404,0.4180832084640002,0.3726973224164009,0.4894206002567644
GSK J4,0,0.016859604582770596,0.025379345993275605,0.060668268184316,0.03273969558751406,0.14922517126609655,0.1057585889630506,0.07521233370524039,0.24807518740878678
GSK J4,0.26,0.01752231973767834,0.0162670526844822,0.09474980529021149,0.09934153011706409,0.18264819641594898,0.13323497180211194,0.08905865217410366,0.2860150424560249
GSK J4,0.5,0.01873916517625195,0.021813886275456693,0.2104978486730328,0.2865128678545774,0.20885631710120703,0.15403378730261474,0.11320138315009085,0.32433872233088756
GSK J4,0.85,0.02426641558580352,0.039654334776870456,0.2363986344556038,0.2990945681063298,0.23325079931177117,0.16690422384452927,0.13669671345576723,0.3803812564683732
GSK J4,1,0.03229455433978829,0.05930039507165284,0.33386737313662657,0.4370467027811031,0.23946399157910922,0.19745475840577745,0.1430512915765998,0.35541334107872175
GSK-1070916,0,0.08719254285234372,0.015646355104891776,0.05508724250099154,0.14619460388586264,0.2234994702888388,0.20291770402880954,0.09812466311500785,0.2846937512599429
GSK-1070916,0.26,0.09703469552020977,0.04228964664655445,0.11151125953537025,0.24245377536785864,0.25423411435154,0.23496312181184253,0.11807930384910807,0.33093974260771997
GSK-1070916,0.5,0.104592969000962,0.06136481209680285,0.26242175665463907,0.2713343938909743,0.2805842635645952,0.2770871216027874,0.1312384130469575,0.37556190941592155
GSK-1070916,0.85,0.10229265387305515,0.1014556289933775,0.3533730008854147,0.38286276053352164,0.3371896900826614,0.32500882061715075,0.2004666270300367,0.45514404293434635
GSK-1070916,1,0.10140327296052522,0.0917823896825883,0.3582342105370497,0.40035665086580136,0.3349160935853098,0.3445402381471054,0.2506139379183263,0.46576278962010736
GSK-3 Inhibitor IX,0,0.07738408085728163,0.11008975361742471,0.13870739430755977,0.06899985359395171,0.16065811523245266,0.15201119588666706,0.15564287444566866,0.12957880522577533
GSK-3 Inhibitor IX,0.26,0.08648999398371235,0.15332190243929825,0.20875879431958105,0.14302159956830696,0.19570306351282296,0.17785888480911005,0.18710649566424892,0.1522755245138205
GSK-3 Inhibitor IX,0.5,0.10026754158746588,0.18880639608207606,0.2365128113092428,0.27476988832359317,0.25676220615666245,0.21026354221137716,0.22439674110179683,0.18506622239260248
GSK-3 Inhibitor IX,0.85,0.12571382999751765,0.19756859147869293,0.37844938842286885,0.6015519015352563,0.33426632536705303,0.3088978735818914,0.3071525974855092,0.2715853920328679
GSK-3 Inhibitor IX,1,0.1244907491076713,0.18062003454233036,0.35009627926592873,0.598025363743597,0.3723048664066381,0.3360781239099955,0.3172460572497734,0.28850513945656664
GSK-461364,0,0.045508994704956736,0.07520446254773909,0.04974975857682931,0.07036766742370024,0.1886003234137479,0.14743120498584608,0.09302913706785235,0.1212458975786862
GSK-461364,0.26,0.039748274980061206,0.0946321249351933,0.09402492332050272,0.11689805685599075,0.21925994214602493,0.16817188581340306,0.11210700565772838,0.14362771065900776
GSK-461364,0.5,0.04243602128354635,0.11859903840994797,0.24166012303554862,0.3205033235249636,0.24644294004065972,0.20848396712478567,0.12241327621904106,0.17321597787042642
GSK-461364,0.85,0.04114346382564133,0.17597055101970357,0.4088327594835264,0.38947128926829666,0.28456070966176494,0.22443692662418424,0.15646635629849143,0.19568249988168904
GSK-461364,1,0.04513662002177001,0.17866254874108708,0.3940303999918334,0.468308075381172,0.2688302197342361,0.2532667555699074,0.1965074379621756,0.18950850301500302
GW843682X,0,0.025614850236641964,0.11211460840654719,0.12212012050592604,0.04218346530201807,0.1845152973076468,0.1643117396006279,0.13123270782416305,0.20477135270433988
GW843682X,0.26,0.031455932097006395,0.12981874690559478,0.1800845893308223,0.1454679736983005,0.2096217913477088,0.1898444349942148,0.15999238222775694,0.24301080517733753
GW843682X,0.5,0.03625060778797072,0.15336997443311545,0.2417144598859433,0.19783582751718495,0.3033895115994975,0.2162219128174265,0.20662746389890238,0.29069541138843347
GW843682X,0.85,0.03611719319734009,0.13043663052421037,0.43650994766744605,0.38738142583311613,0.40105161550925045,0.33604531827159617,0.32025260567662306,0.3834362584294866
GW843682X,1,0.046656470190931824,0.13606244916859853,0.5391799269150415,0.4755604906403592,0.4199978187281938,0.37405053279664513,0.32310618711889005,0.4080029977879983
HG-14-10-04,0,0.04379720290981536,-0.0016526680729509555,0.037012819905597655,0.03164962675314465,0.129643912263517,0.12185288227571392,0.09697437189350397,0.20814623706591723
HG-14-10-04,0.26,0.03878547738265428,-0.013576418086646882,0.07081559501973991,0.04221362538887112,0.1534176269444497,0.14506099245416815,0.10664168590050979,0.23864678732999528
HG-14-10-04,0.5,0.04834579718627745,-0.017902763630230054,0.15439619840341837,0.2801605000053716,0.18773314476036077,0.17062793826039688,0.12299498869160332,0.26600770814509045
HG-14-10-04,0.85,0.05674229385481566,-0.01931525962788309,0.12787334934380568,0.3413044989909551,0.21001015412783447,0.19745954099195864,0.17975172126742028,0.29603513383222413
HG-14-10-04,1,0.05448695204570985,-0.017978960364974837,0.1737581755392635,0.3321153129647505,0.19704654348014597,0.2063737217508027,0.22504589132811464,0.30332583140156455
Idebenone,0,0.03578987879543352,0.04011536850932104,0.03785869672054498,0.0021013725087554234,0.22963028297762295,0.19180376945042207,0.07634734784119643,0.237345696195716
Idebenone,0.26,0.04539380513611,0.04291706170280596,0.06895447296437512,0.05991883059890893,0.2693746169702818,0.22118950432672987,0.09564772904337061,0.2663316283007643
Idebenone,0.5,0.04347541827750399,0.03461067639026309,0.16958686526781713,0.11325942845150197,0.32288039577696964,0.25905519371643815,0.11813467327055818,0.33003753500510197
Idebenone,0.85,0.05881560901449706,0.0171735541686962,0.2742451658555568,0.375648906326129,0.32851045901411086,0.2849419847577232,0.11134745007290493,0.39125168662548887
Idebenone,1,0.05352337228598913,-0.0041418009069566705,0.2503008520493942,0.5172260376960893,0.3814279683333688,0.29887644541744024,0.09871581768495334,0.41318576517353384
Idelalisib,0,0.05938002343950945,0.06695126258198957,0.04544154574362712,0.02630592995991795,0.09355478274019788,0.07219914055243201,0.06872204465389638,0.17070846337982146
Idelalisib,0.26,0.06543815870013482,0.10729294603639589,0.09537573511413627,0.058416299208655355,0.11140073792372017,0.09043742115951392,0.07404678944773944,0.20163921349355746
Idelalisib,0.5,0.06218320248733339,0.11355521278943166,0.19986597962145847,0.40084715745743194,0.1248185592984998,0.10283709260878329,0.09311158717096676,0.25537122846148386
Idelalisib,0.85,0.08049317055018282,0.12576530872444297,0.45480373176420213,0.6000683454607345,0.1523730016335674,0.13509959505135577,0.17754885110987725,0.3107767866232753
Idelalisib,1,0.081699089579880535,0.14279011470305567,0.5529271141571974,0.608494621282864,0.16442902590624572,0.15420336910409074,0.20126150008395358,0.29536661095502964
Ivermectin,0,0.10113000378692968,0.01379268008062301,0.06949068307363905,0.06246359543970861,0.448324142310604,0.4066394407714261,0.11120330519515417,0.4190262512540248
Ivermectin,0.26,0.12395831637670558,0.016083790731612403,0.08010122552528337,0.13482625218782118,0.48885006905833883,0.4482568796371809,0.14063043984199475,0.4625621464459358
Ivermectin,0.5,0.12064135833575389,0.027939376198948634,0.1499151745487327,0.4347699096979866,0.5200345281576216,0.48695758518401605,0.16594101704462155,0.5034812215799801
Ivermectin,0.85,0.13431303926440213,-0.008084884899638468,0.276058938724631,0.5688857641403244,0.5577607444370148,0.5415247736495351,0.19718180426463958,0.5754642209811818
Ivermectin,1,0.12780266625066766,-0.017779102407850925,0.2598912389649228,0.585685347138467,0.5768204005530345,0.5455697437144754,0.19835389374742143,0.6155805673364225
Ketorolac,0,0.05704328597468885,0.08073684057670359,0.0559810848890987,0.14494405369752383,0.15378506555741125,0.13189869011908809,0.06418650154492724,0.20552830762079183
Ketorolac,0.26,0.05203238160828186,0.10918100748918115,0.09648892484869753,0.1443614731595155,0.18136914210050023,0.1428414227414261,0.08922561388203902,0.23865264978895437
Ketorolac,0.5,0.06281370895375293,0.10114251493029118,0.15292949017566765,0.38510102193182855,0.2214228673206145,0.16445799908681247,0.11508588052859155,0.26912678679697083
Ketorolac,0.85,0.07662514907503208,0.12059660815117239,0.3347632942332604,0.5126797331711982,0.2785324794221052,0.20757968544220826,0.14997795421791457,0.3404197901201989
Ketorolac,1,0.08678305559235797,0.1348841077545899,0.3512992169666586,0.5210110341821353,0.3153688778571572,0.2226946593019167,0.18849003703156167,0.37807713698445766
Lapatinib,0,0.07740560801721641,0.09195638627575346,0.06718795117542745,0.10495960846442574,0.16430921823452935,0.15932431256099835,0.06994232854375562,0.22641960225521499
Lapatinib,0.26,0.07037493518434887,0.12384101564412633,0.10367628748208113,0.16179091716097746,0.20006332695670165,0.174726000891632,0.08042025835650689,0.26157269227356666
Lapatinib,0.5,0.0774105499909785,0.16359170864019268,0.21100383576048554,0.32585373607204626,0.2495793950985115,0.2116971629011135,0.09117983454392287,0.2985697352623557
Lapatinib,0.85,0.09128316031442528,0.20103030928286408,0.5619585432974079,0.6267855794891176,0.2978758136671637,0.26291041259325504,0.15861690394563285,0.3716310038486461
Lapatinib,1,0.09240640092330557,0.22441198839772583,0.614613115819695,0.6846808146041868,0.31631188303190244,0.2792051970711822,0.1856530674146087,0.3757048512088354
Linsitinib,0,0.05157495165041102,0.07066743736614893,0.07163628322743153,0.10213812665565036,0.19295165244522397,0.17062982528995793,0.14608003211256076,0.23873828716735446
Linsitinib,0.26,0.041095052513541654,0.0877142596424685,0.10356753289293659,0.14323187867528644,0.22714861565141875,0.19405161140114724,0.17764332046796524,0.27483229759003025
Linsitinib,0.5,0.05352352292943484,0.11061086184145748,0.14895961703779054,0.2898585200802049,0.23833633052267905,0.2114507756258396,0.20569659004750707,0.3101329825959862
Linsitinib,0.85,0.06941190867654905,0.1264941575953375,0.30007682569112454,0.5101847631295455,0.28877479602872275,0.254836363272523,0.26473744180482783,0.38550692998706604
Linsitinib,1,0.07192505000139153,0.12640548666113333,0.30238860696352055,0.5880657813471191,0.31110414299410954,0.26462281473724525,0.27957942429076926,0.39572946726787833
Maprotiline,0,0.05449901569904389,0.04471347720353336,0.08104504703086635,0.07164704048396003,0.19425948339887367,0.19425132363710718,0.0629777744253057,0.24041622321837347
Maprotiline,0.26,0.04751258219855883,0.0598360721328863,0.13840939427239324,0.09791851829186068,0.22538292226239182,0.22516058025086658,0.0771183970227163,0.2686937613559288
Maprotiline,0.5,0.051065532272777256,0.07155807627062848,0.2330472218513536,0.4180186834247035,0.26586255339816783,0.2457107516425101,0.08703180703673312,0.30156554103410016
Maprotiline,0.85,0.06901396718964814,0.10270647435499777,0.28565589498335736,0.5740060515388741,0.30637911671798174,0.3121000201886769,0.10845945871976671,0.34339790812097454
Maprotiline,1,0.07060922763644563,0.08499284926050042,0.33633980533251573,0.5781312970849817,0.31982640883823854,0.3445911750398413,0.12217019744398215,0.3619980172539859
Mebendazole,0,0.041098873614227246,0.024817893094343766,0.14724098584633954,0.10732510146157194,0.19818989221177757,0.2046859454209393,0.13767106369573293,0.23466578576847155
Mebendazole,0.26,0.041561310410197214,0.035681208373932495,0.21139594386445676,0.17785357146778502,0.22653350623532506,0.2398645695402201,0.17969842720871854,0.27199084086637215
Mebendazole,0.5,0.05579475975725762,0.052275310159996244,0.30288761228554717,0.28712657812643294,0.2911965191848939,0.27029640043738445,0.23634705014205123,0.31302946726072933
Mebendazole,0.85,0.07528720649572934,0.0629512373692389,0.4214602717185967,0.38026038849582844,0.36753640948007665,0.34023551643614613,0.3348170529358193,0.36100295921447334
Mebendazole,1,0.08217625237536867,0.09326122585394639,0.4615072984362096,0.5498718873409743,0.39320142344829523,0.3781985664601765,0.3844825557186598,0.3897617379649157
Meclofenamic acid,0,0.03684955216148006,0.040278501837276194,0.034478539227281876,0.10652608096990494,0.09139925762182288,0.11090882677463085,0.058453350660207966,0.14175084442165414
Meclofenamic acid,0.26,0.0275073906434608,0.0485679786945923,0.0665658459145312,0.07545712033565503,0.11472529316262009,0.12906492328346658,0.07917434825600177,0.16307373308654385
Meclofenamic acid,0.5,0.026593221506367705,0.04673146225806623,0.13645189894073947,0.0799128463844182,0.12905520939989135,0.14669865387092798,0.08001432763671827,0.1949458998343173
Meclofenamic acid,0.85,0.015598731117592097,0.057531265081943755,0.13750206311254592,0.15242038120209203,0.14196297670149027,0.1317263972777993,0.10209377969601872,0.22877665249766876
Meclofenamic acid,1,0.018431899435783633,0.07341596221937989,0.12553830694166357,0.2415663570155808,0.13995381624400352,0.126528897005432,0.11335515576555426,0.23197598550733065
Menadione,0,0.060293184716908185,0.06582630359045537,0.10450762448429209,0.07078663602057574,0.19442802881484098,0.16036836313912178,0.27398228813190334,0.2620243520922453
Menadione,0.26,0.06858262194029482,0.0632791987573651,0.172059935627417,0.1769583451111057,0.2420969647340264,0.18664521900458547,0.31504225038898453,0.30311666094594586
Menadione,0.5,0.07321575662769744,0.0820045013005889,0.2612169184264016,0.5569262979861727,0.2860470839559707,0.21855085331111823,0.36171356796904314,0.34811386752341444
Menadione,0.85,0.08160067189998814,0.0818079071887475,0.30788338948849725,0.672149837861966,0.3468181601621846,0.2784177965751066,0.43531436388092076,0.4216346947776153
Menadione,1,0.08719692605911467,0.11587682989344787,0.390352584441057,0.7014230009057665,0.389494078413913,0.32097679649317906,0.4505313763561688,0.4431265258849854
Mepivacaine,0,0.006253622660165678,0.03831725395112907,0.07210220992527705,0.08500367988247992,0.10183086179841369,0.116052984999291,0.07993054011903465,0.1183194963604495
Mepivacaine,0.26,0.011923765391797696,0.0497481730564091,0.11598795090367343,0.14389506604425545,0.12423236168673751,0.12993724987806796,0.098862777007304,0.13905324983985148
Mepivacaine,0.5,-0.009324661557073117,0.04858228601942308,0.10246235702384794,0.21408672071594204,0.15378558712740198,0.15355620290423974,0.11984977568528818,0.17622260692195427
Mepivacaine,0.85,-0.010493651726121064,0.07819230056909739,0.11537738204545346,0.14049264646407603,0.16336428514034576,0.20288832501998486,0.20683544924195912,0.23543386768000119
Mepivacaine,1,-0.022403972673708947,0.08501495191816488,0.14648464270774678,0.42483722402990004,0.19802942129968756,0.2336870900637107,0.21375475286112347,0.2201234278558812
MG-132,0,0.1447658915684976,0.03726565044491039,0.12455598717767716,0.06590428974405417,0.31187465440090884,0.288424130679224,0.16417189290453768,0.3391664390694241
MG-132,0.26,0.14631023303351726,0.06187106058569935,0.2003872251918444,0.0753750584310236,0.3529974152173632,0.31463663758741717,0.19354685882271058,0.37515946787707144
MG-132,0.5,0.15824620763797081,0.07348935056918912,0.2751426407651041,0.30863463973339944,0.3928068826058798,0.3524081589514649,0.2240734692752202,0.4100135886662014
MG-132,0.85,0.16321186569611187,0.08275433667280033,0.422769687207225,0.5532259507557605,0.4829058837988145,0.424939127578522,0.2951399405373882,0.46137510701639844
MG-132,1,0.1720853979862411,0.05536294934194826,0.6065538209807818,0.6443907506026136,0.48376072003929393,0.4467083679795678,0.3282966281650915,0.4883967274095589
Minoxidil,0,0.07286230919562871,0.07198945712790089,0.08126650692691897,0.08170694801392706,0.11382000561598035,0.10334628140592317,0.05652269020907282,0.21110499675123337
Minoxidil,0.26,0.06900072586823702,0.06772488926933164,0.1486565765035977,0.15074595258208523,0.13439610435613664,0.11538918780184831,0.07438125540187888,0.2436091465368466
Minoxidil,0.5,0.06519419170116109,0.07183690912287885,0.28148141890926676,0.2734833865693021,0.16154580209789815,0.11886814847419934,0.10114349391354217,0.2640715229236151
Minoxidil,0.85,0.05462264819337207,0.10472543882042752,0.4506165339248394,0.509135708020268,0.1361652772708353,0.12631716397394338,0.18530879018643107,0.31989366873260955
Minoxidil,1,0.06084100826926973,0.1561598951468558,0.45232034285800166,0.4953367866767308,0.17840029930299686,0.13310338133073363,0.20904471113398276,0.37012055109601
Mitoxantrone,0,0.0811455005684964,0.07868327017078512,0.0960766973907585,0.0748575977078555,0.22894369229520137,0.20010867551862574,0.088730797465845,0.29685683103490396
Mitoxantrone,0.26,0.07799995751308661,0.0828373419130773,0.14060485776107204,0.10118411560912648,0.2495219823548225,0.23032999366215262,0.09742225626500386,0.3296262134234746
Mitoxantrone,0.5,0.067160885288244307,0.08804717951226669,0.36638345549093504,0.35180684990322975,0.27971084530669515,0.2594972351429684,0.10099546149777697,0.36182946445725983
Mitoxantrone,0.85,0.06587494394636749,0.0796124120547188,0.4501759132734558,0.5526418089976043,0.3204976585912973,0.27939737057987846,0.10965055113929274,0.43166113911751935
Mitoxantrone,1,0.07239657975340189,0.09616905519977786,0.5052515837889089,0.6040948036250786,0.35065740128009254,0.3070152588188912,0.13119799495997944,0.489725890280528
MK-2206,0,0.06118836743952048,0.013400138900832125,0.1126182381934487,0.08418425504344658,0.2510998596094159,0.24754354218873142,0.08482402111460821,0.33155790287492126
MK-2206,0.26,0.05138582697148002,0.028816094091516756,0.17921330807943583,0.18369409892232155,0.29071932382150634,0.2853394194414608,0.11189671986402164,0.38324973969284265
MK-2206,0.5,0.05555838828496706,0.028872783901119192,0.31948216878663077,0.542287162648626,0.3142027385485127,0.32000121737848636,0.1473494383181282,0.427440349059201
MK-2206,0.85,0.05901723444958793,0.08088991670594382,0.3926132799739605,0.6726421028140535,0.31541825868482815,0.3321746446395727,0.226799108271013,0.4778985990615978
MK-2206,1,0.06824782093867555,0.08653586416744011,0.45609444506767943,0.6610813306214477,0.3167120704864031,0.36090604025700934,0.24616089285421786,0.47213626297005945
MLN 2238,0,0.14906489568289896,0.014205076167338028,0.11729198295009761,0.08282898145253742,0.3306425328314489,0.3075728718694953,0.12016791541052364,0.330964213545124
MLN 2238,0.26,0.150061435683936,0.00937199591999139,0.19857167893845992,0.15834041017589398,0.3583049328096071,0.33917428699653124,0.13496086357966394,0.3740816458626745
MLN 2238,0.5,0.16158922623449987,0.02703887755710631,0.19494216200449496,0.26919335589416843,0.3964283054300491,0.3651556097680028,0.15848549086323577,0.4111887417122687
MLN 2238,0.85,0.17576357406684315,0.014247605646380702,0.38861295038707094,0.3882600343841558,0.4740315609728177,0.4313356331149551,0.18975871710811834,0.5009282219342871
MLN 2238,1,0.1831153182123279,0.006069243919981872,0.4842128670988339,0.4577141092027716,0.48034684156567564,0.44279174013781464,0.20769017696861142,0.5002512357594326
MLS004683634,0,0.03684245539978044,0.014768296623992748,0.017270053901239556,0.01943230327325284,0.14505617603297896,0.13094821179136013,0.04595906625490298,0.14963660611464552
MLS004683634,0.26,0.031913824098091105,0.02033449227442357,0.01881914839317346,0.08877939681703166,0.1891119810144518,0.15651100243412544,0.05503832974691628,0.17989550546911073
MLS004683634,0.5,0.04324631606727162,0.03298371242658769,0.11108870870980583,0.31092767035976304,0.24218050960134874,0.18134744084852286,0.07623723731711793,0.21754633013084793
MLS004683634,0.85,0.050569124854503024,0.04841074503772866,0.12116614165673133,0.386554600612074,0.28657516862287563,0.24714573140891594,0.07910129259052899,0.260854955158806
MLS004683634,1,0.053087427133551954,0.044379571164046186,0.10373654353228473,0.462450583010041,0.3573772794130013,0.2640505099504659,0.0673419267845284,0.24025655164122597
MLS006011051,0,0.03643800718001027,0.02475600863856919,0.082868521715066007,0.12849077019284033,0.13850441210770187,0.14131905908854828,0.09004420452536792,0.17110989500733384
MLS006011051,0.26,0.03349338367037947,0.055553575758394834,0.165330216434272,0.1963685542169044,0.16501870500512655,0.16186902640276127,0.10798748658233717,0.20028053127593295
MLS006011051,0.5,0.04067144085307802,0.06525894531699979,0.31021661626497427,0.33743290977141444,0.1879667399371134,0.1828884135387613,0.12930957504427656,0.2231555757267729
MLS006011051,0.85,0.04604271348838263,0.0502766841273663,0.4613302312237665,0.5296930145750833,0.2009960771508571,0.23616414601562932,0.1813866090801111,0.28101450821316837
MLS006011051,1,0.04111264218028367,0.08056552458803723,0.5104011836354774,0.5960812341657187,0.21041975810203511,0.24017779378846663,0.21732870064140924,0.2806837186785796
Nafronyl,0,0.050567417261090604,0.029377110256081345,0.07862694805046892,0.1002981202280766,0.07734256013889308,0.0988200668063633,0.07547864500946554,0.12488155684023312
Nafronyl,0.26,0.03986722286855022,0.046704718688390476,0.1143870880207306,0.11815406808455398,0.09938276285278322,0.10945338322496598,0.09506142060648723,0.1449804694999324
Nafronyl,0.5,0.032445899927201545,0.07377201510999863,0.22678770875271295,0.25990366668876486,0.12136978829967511,0.14913281947494017,0.12735015501829464,0.17937214679481384
Nafronyl,0.85,0.02624721475689077,0.08990176776069483,0.31811236753555977,0.3948911324731476,0.12234071443158366,0.16714546104340908,0.18951762274141964,0.21671271437373119
Nafronyl,1,0.023264243589221134,0.09221800697649292,0.40229217404336626,0.36322581755920136,0.12666742273223253,0.17482014165165102,0.21908935879855834,0.2530465553050911
Nefazodone,0,0.03399744919042122,0.0029258521531741483,0.06384205266323563,0.09775693057830848,0.14001318474465388,0.1322888895275238,0.06294595273962345,0.1440752009319545
Nefazodone,0.26,0.02813168117664203,2.8459803381219003e-4,0.11840604365642501,0.15823213876082318,0.1724348300664179,0.15152171998380703,0.07583095480987397,0.16323282264006764
Nefazodone,0.5,0.030834789535602248,0.009958292572807967,0.1359422177170221,0.31754499230077476,0.19103398283996795,0.17822355413483573,0.09748972190145065,0.19280417990740847
Nefazodone,0.85,0.03628916751681057,0.004574136923909432,0.14784464251015322,0.3998434691876288,0.20074105142089904,0.23757102981721018,0.12187510460992165,0.21553947841591845
Nefazodone,1,0.05704125226026655,0.007305107213207775,0.18956610312161723,0.48147006893337874,0.2365750239806778,0.2451879576470288,0.13631581338449061,0.21169611358932197
Neratinib,0,0.09503821127567645,0.08021030356584213,0.05183268247417759,0.021021137704768388,0.21144630535294665,0.17011087857205964,0.03130459170090664,0.1777116162482122
