perturbagen,threshold,pos_m,neg_m,min_m,max_m,mean_m,sd_m,pos_c,neg_c,min_c,max_c,mean_c,sd_c,pos_n1,neg_n1,min_n1,max_n1,mean_n1,sd_n1,pos_a2,neg_a2,min_a2,max_a2,mean_a2,sd_a2,pos_a3,neg_a3,min_a3,max_a3,mean_a3,sd_a3,pos_ap,neg_ap,min_ap,max_ap,mean_ap,sd_ap,pos_a4,neg_a4,min_a4,max_a4,mean_a4,sd_a4,pos_c5,neg_c5,min_c5,max_c5,mean_c5,sd_c5,m_ratio,c_ratio,n1_ratio,a2_ratio,a3_ratio,ap_ratio,a4_ratio,c5_ratio
CI-1040,0.85,10,26,-0.09928483465139153,0.04710408078230397,-0.01906361750062565,0.0390216148045421,19,17,-0.16355099763934436,0.12276115129502566,0.002097308369372958,0.0676714981459734,20,16,-0.3252563423356602,0.3585907223123806,0.027773073927752495,0.1874553013893327,16,20,-0.6714512510705781,0.4832470849803916,-0.042627121634714646,0.2806067570455195,22,14,-0.24862930882602852,0.26059964646748823,0.03331713063634572,0.12423767843415882,21,15,-0.22683953176308314,0.22770673546227285,0.023608807161562766,0.11031893652748254,13,23,-0.1532352553797114,0.14296011797485028,-0.0288371476105449,0.0750610480233999,20,16,-0.3247263083853607,0.3445263912831069,0.03519006996201508,0.17978930807295354,0.38461538461538464,1.1176470588235294,1.25,0.8,1.5714285714285714,1.4,0.5652173913043478,1.25
CI-1040,1,13,23,-0.091143931285733365,0.05865888800066529,-0.015256015790204004,0.03975981287283503,22,14,-0.18716518405986848,0.16000714638825406,0.010714057406021488,0.07981294227990725,18,18,-0.42782227110201027,0.37921949250175263,0.030772372923281992,0.1985811547298719,18,18,-0.6570427192790416,0.5255021115871074,-0.0036312172584521164,0.3096688049934275,23,13,-0.25945792519359867,0.25058934852644876,0.033874183536851794,0.12856919195847533,21,15,-0.2666552642259393,0.2397084278539961,0.03158645851306696,0.1201702269723049,14,22,-0.17949501385025632,0.17708185404298496,-0.02602445618415338,0.08875817566783997,20,16,-0.28907019110037,0.3657476690087521,0.05131061524241198,0.17579611558308278,0.5652173913043478,1.5714285714285714,1,1,1.7692307692307692,1.4,0.6363636363636364,1.25
COT-10B,0,7,10,-0.07518963719478841,0.08369651371730547,-0.011177916373448817,0.042575857556567405,1,16,-0.08392396197373447,0.0597951899449159,-0.026495159673428414,0.03174302682926229,12,5,-0.03547503770565452,0.12583528902651184,0.034813725053806144,0.051534289285444554,2,15,-0.12069315398127917,0.07294337863230983,-0.042313830546683216,0.04423269088753983,10,7,-0.12970094033361995,0.3559496112383962,0.06723492245091275,0.13460225446105112,10,7,-0.13080824054018986,0.3044197404259517,0.04711835615711112,0.1220840611721663,8,9,-0.06287252838155778,0.22454982653407934,0.005431056091686597,0.06436477860175432,10,7,-0.15643154632818237,0.35698436789694965,0.07244561644843353,0.15076090458605668,0.7,0.0625,2.4,0.13333333333333333,1.4285714285714286,1.4285714285714286,0.8888888888888888,1.4285714285714286
COT-10B,0.26,6,11,-0.08510217985897854,0.087267120084668,-0.01099275025581692,0.044888813093868205,3,14,-0.09416805026722261,0.0975269784901888,-0.02768527731113192,0.04419732861485989,12,5,-0.07912734664384297,0.21531829611262085,0.044324101258336544,0.08491643497818253,5,12,-0.18345216684807114,0.13300104024501525,-0.03928234364996767,0.07031233900636762,10,7,-0.16860887624722115,0.40444689601248085,0.0785936267908985,0.15873214799567165,10,7,-0.15516660002535332,0.34714557515013045,0.05516698377870229,0.14074717249428445,8,9,-0.0799825806441133,0.26239230139200087,0.007339437579598407,0.07577621160280544,11,6,-0.1818630012881056,0.39940054054926066,0.08453119520612798,0.17398285079876008,0.5454545454545454,0.21428571428571427,2.4,0.4166666666666667,1.4285714285714286,1.4285714285714286,0.8888888888888888,1.8333333333333333
COT-10B,0.5,7,10,-0.07843415841879614,0.09522305139011228,-0.0049355695784012825,0.04616944737260927,3,14,-0.10202215963512042,0.1284687879728809,-0.03263647359353958,0.05375471526116059,10,7,-0.2402084716672253,0.25731239591975474,0.025436540133472258,0.13235150590736414,8,9,-0.2786855031820023,0.19868749347764045,-0.024754971163757244,0.11055184712474446,9,8,-0.19290609051459934,0.43834404258923015,0.09940089447580613,0.18236806374841733,10,7,-0.19203283603581983,0.37604518671389503,0.06415736711857925,0.16369751677773334,9,8,-0.08657804728788684,0.31179617670077153,0.012917712520944011,0.0890701074507858,11,6,-0.2222380381579929,0.434607737788893,0.09027541204070912,0.2013267574558258,0.7,0.21428571428571427,1.4285714285714286,0.8888888888888888,1.125,1.4285714285714286,1.125,1.8333333333333333
COT-10B,0.85,7,10,-0.08405874479882336,0.10222333853789241,-0.004785122854450683,0.04974254919771904,6,11,-0.1630910596998187,0.16051438476261928,-0.038181478001720975,0.07781932762387041,9,8,-0.34246231826533335,0.4359807404099877,2.887720306140275e-4,0.21311748596949212,8,9,-0.298614056718902,0.39564116437749164,-0.007591963655999304,0.19027887634783455,9,8,-0.21023350001851454,0.49465252863361847,0.1257568835005522,0.2097216175383945,10,7,-0.1997500192792462,0.42957865562912745,0.10047116593024152,0.18876986073390548,8,9,-0.12934790182973407,0.4059759400346491,0.007053234195228342,0.12111886821476495,10,7,-0.27642982204545796,0.5041766385732033,0.1128131468037014,0.24490470003567819,0.7,0.5454545454545454,1.125,0.8888888888888888,1.125,1.4285714285714286,0.8888888888888888,1.4285714285714286
COT-10B,1,8,9,-0.08802433987407404,0.10310595507964677,4.024616950329288e-4,0.04997313279282414,5,12,-0.1662525532758368,0.19213974375674414,-0.03498898633714558,0.08820346722510417,10,7,-0.4008539366925902,0.4684845708617498,-0.013731964864497353,0.21631487456045007,9,8,-0.391020918101501,0.3653116868357174,0.005364776186447311,0.21008220232131278,9,8,-0.21030516653346837,0.5421703010644623,0.1295568988190422,0.23568767370002583,10,7,-0.24076637923618988,0.4572058058562679,0.11193199656819434,0.20254273567931638,8,9,-0.13051467607516765,0.42629381568568453,0.013144132346708396,0.1340273428557732,10,7,-0.24281851926071754,0.5146240163442732,0.12291923490672185,0.24820851884992617,0.8888888888888888,0.4166666666666667,1.4285714285714286,1.125,1.125,1.4285714285714286,0.8888888888888888,1.4285714285714286
CP-724714,0,13,14,-0.07581043273598886,0.07394815417458618,-0.004156289044887252,0.0395197918399689,12,15,-0.07946569226738782,0.0663703305430587,-0.007138577749050771,0.03717047195770658,14,13,-0.05252251477706536,0.06081811158111,9.421787674211192e-4,0.029519935756592446,15,12,-0.12702961433558538,0.07995822409122343,0.0030722964222501437,0.046707356856127605,24,3,-0.03612880503809031,0.21641166915883572,0.05970500784816437,0.06038769249660251,23,4,-0.04939706052901786,0.20121368986352703,0.05399335871300494,0.060497744423680985,16,11,-0.04437819329640724,0.06250563757187012,0.009482051288400387,0.030029086428300975,24,3,-0.08279002150038825,0.21246785551452235,0.072358360816397585,0.06541379974300476,0.9285714285714286,0.8,1.0769230769230769,1.25,8,5.75,1.4545454545454546,8
CP-724714,0.26,13,14,-0.07999115730061464,0.06855577175830768,-0.007885845758254571,0.038304966060749575,10,17,-0.08851534710169275,0.0674790269802093,-0.014607123765478012,0.04849209562857876,13,14,-0.09127691086333795,0.1188172029357814,0.006116174103672549,0.05555366710194944,15,12,-0.182754315821491,0.13189877585353166,0.010689564394382395,0.0786554028873511,24,3,-0.0429905386746005,0.24394369109239813,0.07094193702577486,0.07071359793762363,24,3,-0.057194390955062915,0.22652319096892035,0.061315214573336274,0.06886920890093663,16,11,-0.053914084960960805,0.07246822067900431,0.011637809676369367,0.037119407931181445,25,2,-0.09505822652774754,0.24232697583027948,0.08466899292032573,0.07509926113966135,0.9285714285714286,0.5882352941176471,0.9285714285714286,1.25,8,8,1.4545454545454546,12.5
CP-724714,0.5,12,15,-0.08509926338707383,0.08133342050979117,-0.01175317711195624,0.04233216695372931,8,19,-0.11695954237971988,0.08522539527662247,-0.02435865450762738,0.056327740688735035,15,12,-0.23296635706547794,0.21937747015345946,0.00897889284097094,0.10929568139021595,14,13,-0.25088520619853844,0.2633669681431618,0.015840807965681426,0.12945883702618025,23,4,-0.05057794264658054,0.25577859824129706,0.084002167816526,0.08124746363306302,23,4,-0.05937658468268835,0.24462585903792025,0.06865663257166561,0.07916463387255308,16,11,-0.06914969825265356,0.07830306346178484,0.013878408115435248,0.04343326511431392,24,3,-0.09955473335079343,0.2730040700276099,0.09922073553857992,0.08694589712556813,0.8,0.42105263157894735,1.25,1.0769230769230769,5.75,5.75,1.4545454545454546,8
CP-724714,0.85,12,15,-0.09704173011733934,0.09142256565395078,-0.012680261349833936,0.047445468025935585,6,21,-0.17946729009588358,0.08381560864619982,-0.045888614738162185,0.0691053387791055,17,10,-0.45709530830868045,0.3895752326982223,0.0377038810443943,0.1952154754529155,13,14,-0.4582814664948536,0.4290544778321001,-0.0387730564407753,0.2217784018135966,26,1,-0.05309301050217183,0.29402513549662707,0.11275442184133558,0.08910963454207885,24,3,-0.04487360270071613,0.3271715203902546,0.09844313489676401,0.09132683152830877,16,11,-0.16971952485323277,0.15901585269486643,0.0034906315826936075,0.09497572194984007,23,4,-0.11730501748528697,0.3648782780713279,0.12122204095464575,0.10403108436775989,0.8,0.2857142857142857,1.7,0.9285714285714286,26,8,1.4545454545454546,5.75
CP-724714,1,12,15,-0.11287656110509918,0.10693358156899861,-0.009675263037962553,0.05166539785050344,7,20,-0.17822812309234667,0.13526899848077376,-0.03775536866218664,0.07637535873413584,18,9,-0.45061743967331386,0.4864073701573339,0.06511354789806136,0.2188859580367702,12,15,-0.7871450530816338,0.5663420217598946,-0.07032719920749912,0.27503253129171945,23,4,-0.09798645999648918,0.3662328234137596,0.12370789986566402,0.11106686773291059,23,4,-0.016381282865294094,0.35620762781323495,0.10408158357032771,0.09552682363628882,14,13,-0.20602645052885563,0.1956942486476884,-0.007883013627093167,0.11645598652920876,23,4,-0.09380941176269966,0.3625706823489242,0.1292531959857342,0.10910038972393762,0.8,0.35,2,0.8,5.75,5.75,1.0769230769230769,5.75
Crizotinib,0,21,16,-0.06970018006845331,0.12649845687305272,0.004275499116737281,0.04186617572934084,9,28,-0.14741524233150194,0.09028539426972078,-0.035178522378410584,0.0551818632184937,22,15,-0.050024378196616,0.12638517244338476,0.014388880196160535,0.041917563352234996,18,19,-0.09628350292136183,0.10013455263777618,-0.008478764118064286,0.04722509647115485,24,13,-0.09624910268501301,0.2697181835663819,0.06160848645797692,0.10311310587530169,24,13,-0.08427258488920288,0.22739867975147038,0.052245717059580594,0.08583550514472109,30,7,-0.03368306906705477,0.1318123752048859,0.0433679850933289,0.04463118536947325,27,10,-0.1517432056089913,0.35332356204996057,0.09214423583341318,0.1400488418338303,1.3125,0.32142857142857145,1.4666666666666666,0.9473684210526315,1.8461538461538463,1.8461538461538463,4.285714285714286,2.7
Crizotinib,0.26,20,17,-0.07359513023727846,0.12196803123691281,7.272589770176879e-4,0.04272919274567263,10,27,-0.16999023416790401,0.13077450280554834,-0.04093560520071568,0.07344916761561732,24,13,-0.1123857974503035,0.22108937135866938,0.02498881507536998,0.08082807955199976,16,21,-0.18150632056000102,0.29020468329248733,-0.018480480944631384,0.10336353063697629,25,12,-0.11507456441113914,0.3069634624743449,0.0712259742447804,0.1213933372127504,24,13,-0.0979746636566896,0.26291132585970833,0.059907711831136,0.09992327661059758,30,7,-0.03610140489183764,0.15051021143954224,0.054975693430878186,0.052309078726292625,27,10,-0.17486659777304644,0.39910533382819824,0.10807131517386363,0.16027490418944434,1.1764705882352942,0.37037037037037035,1.8461538461538463,0.7619047619047619,2.0833333333333335,1.8461538461538463,4.285714285714286,2.7
Crizotinib,0.5,21,16,-0.08804656011869195,0.1182981604182911,8.304155392552409e-4,0.044845845528870706,10,27,-0.21058510364464408,0.1499749037225676,-0.05049425102212448,0.08526116777912855,26,11,-0.2254838453457437,0.3105124141851405,0.05483769738839839,0.1432998366078078,20,17,-0.3178888609274542,0.45002583487041037,0.01502292525852007,0.1744749561514526,24,13,-0.15465400075037042,0.310032955361355,0.0675503981541826,0.13719315432823562,25,12,-0.12410285371006578,0.28259885359508075,0.06275933763085857,0.11610385771516868,33,4,-0.06446584155560017,0.1665144883668019,0.06700910782168061,0.062205121907758,27,10,-0.20297226010353994,0.4567624139318355,0.12199735912946516,0.1860257701898188,1.3125,0.37037037037037035,2.3636363636363638,1.1764705882352942,1.8461538461538463,2.0833333333333335,8.25,2.7
Crizotinib,0.85,21,16,-0.08816174627400082,0.11202129016268492,0.0044089722477297115,0.04660087007958709,9,28,-0.23007741522730676,0.18876560251504562,-0.0650334601273717,0.10275828222996596,16,21,-0.44787790095067653,0.40266371263505835,-0.009334843542029283,0.23005316100122009,14,23,-0.47266343435925345,0.5621114520748725,-0.026038081953191912,0.2969482567527037,24,13,-0.17917323718488326,0.3494823741376184,0.08100923801667942,0.15503192975548852,24,13,-0.13740232627135113,0.3203467500671227,0.07644377612024152,0.12415496051083469,31,6,-0.07128968062539778,0.28623875343144295,0.0850218585078582,0.08776965794955967,26,11,-0.27794487445012,0.5518995032556867,0.12566694232472597,0.2270549277826182,1.3125,0.32142857142857145,0.7619047619047619,0.6086956521739131,1.8461538461538463,1.8461538461538463,5.166666666666667,2.3636363636363638
Crizotinib,1,23,14,-0.0933576558039778,0.11745565565790557,0.00793497412931115,0.04931672694004751,9,28,-0.2320451673746465,0.19564075898241776,-0.07055852022109724,0.11133071933302938,13,24,-0.4272113572490722,0.6175281153296285,-0.014829473769778207,0.26381863302295183,13,24,-0.5025410990887526,0.627023088357775,-0.030374691812978097,0.3397155936407873,23,14,-0.1906568288404981,0.3632735999000003,0.07917655110419398,0.1655524938690248,26,11,-0.1299768056751802,0.3458548366979696,0.08735888137315405,0.1302609529420528,31,6,-0.10322755268591811,0.32830245524432283,0.09007262178655766,0.10018850159057537,27,10,-0.3137302711119465,0.568970508761463,0.12593366767725872,0.2319186637751585,1.6428571428571428,0.32142857142857145,0.5416666666666666,0.5416666666666666,1.6428571428571428,2.3636363636363638,5.166666666666667,2.7
Dasatinib,0,20,67,-0.08848483285833526,0.06337268651339541,-0.025764894531587385,0.03803833527066506,23,64,-0.09266033065742729,0.09769779834385922,-0.01661518711867265,0.03613424277372818,17,70,-0.17513438446181606,0.04460010983056284,-0.04604990652259603,0.050243389733419665,39,48,-0.1050354390987573,0.06982477595949539,-0.006902705254536363,0.041205023068232906,25,62,-0.17423884132904557,0.13326187781905757,-0.041986198046425026,0.06982533210312498,23,64,-0.15655409255592467,0.11513739023335587,-0.03939507968660868,0.060681852437860846,48,39,-0.12757381681053245,0.11134448421965486,0.009383279305979663,0.047268688472562256,27,60,-0.18678135850759367,0.17225216426572365,-0.03975791651611411,0.0816119885005034,0.29850746268656714,0.359375,0.24285714285714285,0.8125,0.4032258064516129,0.359375,1.2307692307692308,0.45
Dasatinib,0.26,17,70,-0.10216568240446752,0.049320599291947646,-0.03156294907854435,0.03671944957131971,28,59,-0.12679871171827725,0.12580884022170516,-0.016593965670214,0.044930957324306395,18,69,-0.24611411900919933,0.0822407161369194,-0.0742549496395086,0.08167676078430874,40,47,-0.2355176623284143,0.15456202525432905,-0.0032109721306855543,0.08300408943738145,26,61,-0.21273938627937955,0.16630706165941686,-0.05155433464082927,0.08482610188672385,23,64,-0.17777245216648108,0.13965806597570313,-0.04576833706553523,0.07111595543290802,48,39,-0.14646720979963745,0.1340124232830005,0.011437834148242445,0.0538422369355374,27,60,-0.211287709549895,0.2060006243578027,-0.04602990077269881,0.0949400122188297,0.24285714285714285,0.4745762711864407,0.2608695652173913,0.851063829787234,0.4262295081967213,0.359375,1.2307692307692308,0.45
Dasatinib,0.5,19,68,-0.11286869102939359,0.05328384873407415,-0.03260121441043946,0.040575286947370955,26,61,-0.14962414368758503,0.1292727039853706,-0.02431753313822057,0.05409411697247355,18,69,-0.3846690863216497,0.13238096842125904,-0.09234937791601314,0.11256519646956617,49,38,-0.49047934897022355,0.368256508597018,0.019276566082256214,0.18322946916402513,26,61,-0.27414287595042786,0.2091656109020721,-0.06336240434921354,0.10923895919705907,22,65,-0.20377516864003747,0.17021129712175193,-0.04778396372750268,0.08410278847210842,49,38,-0.18225738926308221,0.16133491699402866,0.011349024909772775,0.06047913268886376,26,61,-0.2477556227936742,0.23891960635422538,-0.05418754886974904,0.1098628021991398,0.27941176470588236,0.4262295081967213,0.2608695652173913,1.2894736842105263,0.4262295081967213,0.3384615384615385,1.2894736842105263,0.4262295081967213
Dasatinib,0.85,15,72,-0.11561625623643373,0.06111239249272522,-0.03858275172355871,0.040972007539172815,34,53,-0.15586821322468308,0.15438153889363465,-0.012000901292604024,0.06443666644626617,31,56,-0.5907444150612599,0.30813676787139077,-0.10664601559736005,0.18579037617858743,48,39,-0.5589659317048756,0.5551917032082466,0.032937310884807405,0.26835903265962263,25,62,-0.3272514935241584,0.2279536938801729,-0.06864271276739857,0.12973775245509417,26,61,-0.24616972749235513,0.1974147489847541,-0.05167742535412127,0.10232216280275559,47,40,-0.2713892487053744,0.18920439986927057,0.009764515140697753,0.08797207731144598,23,64,-0.3407817343640293,0.2881155196370122,-0.0853111547545551,0.13888422541765746,0.20833333333333334,0.6415094339622641,0.5535714285714286,1.2307692307692308,0.4032258064516129,0.4262295081967213,1.175,0.359375
Dasatinib,1,14,73,-0.1179851190299913,0.0742025887433098,-0.03811825299644246,0.04121576383358447,29,58,-0.19002816357965863,0.1783074654719043,-0.024686640960165342,0.07163203159006586,20,67,-0.68360848604833,0.3611667069327524,-0.13770104774544636,0.22252508065942225,50,37,-0.5600051296656797,0.5455560279570177,0.047993773344529686,0.2786903679261583,28,59,-0.3460796542848802,0.2507625703479595,-0.06257150537384683,0.13463484929514757,30,57,-0.24199074190740913,0.241174952470569,-0.04308120867659563,0.1092324433914201,48,39,-0.28479069091743214,0.21302177033612815,0.0095375110870568,0.09648462568116571,22,65,-0.3608982041920343,0.2979424211337054,-0.091978080277295,0.1423632520379636,0.1917808219178082,0.5,0.29850746268656714,1.3513513513513513,0.4745762711864407,0.5263157894736842,1.2307692307692308,0.3384615384615385
Dienestrol,0,7,10,-0.08054150583470275,0.07472906149274494,-0.011558743042786007,0.04572258173918742,5,12,-0.055544803189319966,0.03654030348440897,-0.018715358276965514,0.026722724689355735,8,9,-0.061090548915876286,0.059635397750571244,-0.0035504135175256518,0.03576759791721721,9,8,-0.10974531151637874,0.042467690962765384,-0.008185498995992049,0.042640758155418144,11,6,-0.06610257435647271,0.10440322971990129,0.012767489796798074,0.04532997509635025,12,5,-0.07356257918702547,0.09113646185390155,0.00888789954757165,0.045415437530175844,9,8,-0.05397320615165455,0.04671133338674343,0.0019089684329148334,0.03600560296107382,9,8,-0.09177614258151111,0.1332987367522854,0.01266384565380795,0.06819119331566996,0.7,0.4166666666666667,0.8888888888888888,1.125,1.8333333333333333,2.4,1.125,1.125
Dienestrol,0.26,6,11,-0.0880642176383865,0.07846983985831775,-0.011362380706401696,0.0451438904993589,4,13,-0.07413241687016782,0.06174388494182369,-0.023475205214661458,0.03627237372329825,6,11,-0.12242088461762524,0.10783926440749657,-0.024414822989594864,0.06428825748055166,9,8,-0.1968128972992274,0.08507864339872157,9.274760063379978e-4,0.07325465020947979,12,5,-0.07280885500449426,0.12724384362527916,0.016917755044808802,0.05338248374349768,12,5,-0.08090791842517701,0.107647913712887,0.010953527642254901,0.05195071158527124,9,8,-0.06939368318559366,0.06514172449911057,0.004336751192704935,0.04390947541363728,9,8,-0.1185743312049647,0.16215503927548158,0.013175831792577274,0.08206536162780925,0.5454545454545454,0.3076923076923077,0.5454545454545454,1.125,2.4,2.4,1.125,1.125
Dienestrol,0.5,8,9,-0.08052038270621346,0.08792953185447717,-0.006106664631348052,0.045890443915136594,3,14,-0.10206781327914993,0.04967719769870447,-0.031069182582033516,0.03835227301530986,7,10,-0.21106769141571047,0.21249139766150071,-0.014264542584221948,0.1335947252054342,13,4,-0.17751513733188953,0.22947761673417957,0.05757589077165113,0.11140083114068694,12,5,-0.07328727219521027,0.16536598533697927,0.025460772425727914,0.06677610580531881,12,5,-0.09427981832527736,0.1373348008309817,0.013511601218994173,0.06099443647249897,9,8,-0.08953718838596288,0.09098982446610154,0.0032353667799842317,0.05728168556302966,9,8,-0.1498935150025932,0.2000714003739805,0.018071303131667427,0.09873513512642745,0.8888888888888888,0.21428571428571427,0.7,3.25,2.4,2.4,1.125,1.125
Dienestrol,0.85,7,10,-0.08690160008085224,0.10244877381018658,-0.009818208196996069,0.05285812572114506,4,13,-0.12529134764896507,0.026060706516845274,-0.04536682666625438,0.0471219923661198,6,11,-0.36140375121537355,0.32367442735559704,-0.06791348986847705,0.21967724581489842,14,3,-0.5019160202264495,0.3209846529437186,0.07098568707913518,0.19773667529045874,10,7,-0.11060191820741423,0.212058529329121,0.016845153079269867,0.08892689796885461,10,7,-0.10443612206156073,0.16278369054240777,0.018360046373793727,0.08212800395953984,7,10,-0.18485969512732955,0.15471186369449338,-0.01568871451720231,0.09020585159569282,9,8,-0.189564254015,0.22662268317641002,0.013598496329686889,0.11562111259285265,0.7,0.3076923076923077,0.5454545454545454,4.666666666666667,1.4285714285714286,1.4285714285714286,0.7,1.125
Dienestrol,1,6,11,-0.08935064709800103,0.1044806141126883,-0.012091762452159354,0.05123711064562521,4,13,-0.12472240232377643,0.039238462557221784,-0.04106412351991166,0.04963589463576093,6,11,-0.4325454306344345,0.35257803129080684,-0.0710517618989717,0.255266849199209,13,4,-0.5745384546689718,0.4322406255199358,0.09112179479300707,0.22641486902663058,9,8,-0.1468744947329447,0.21768177715169496,0.01025352971241158,0.10532378168462445,11,6,-0.12109689566871194,0.19095416679571559,0.022739656031777505,0.09174226018819084,6,11,-0.2752626997032444,0.2101042999605737,-0.026099531384989192,0.11789673963327206,8,9,-0.21658488194272535,0.2735583564962549,-0.008564409625491287,0.1291484362928756,0.5454545454545454,0.3076923076923077,0.5454545454545454,3.25,1.125,1.8333333333333333,0.5454545454545454,0.8888888888888888
Doxorubicin,0,63,13,-0.05844494625784283,0.09671259741509353,0.02551887888159233,0.031757491003374584,12,64,-0.13917554778554664,0.017937699948257366,-0.048283927681510824,0.045354249510814446,30,46,-0.0855650223612722,0.06938530192648983,-0.007323373998100086,0.038967681020361064,16,60,-0.13601604163161168,0.08084074219184527,-0.03184466622928423,0.04430599476146039,62,14,-0.11624514741985625,0.21832574243648248,0.07364574855894897,0.06978233079424864,58,18,-0.10164569873240832,0.19259033537046868,0.055915541089368095,0.06251909802759903,21,55,-0.23387072174061613,0.08948449917818153,-0.0548524594608914,0.07855340409852532,52,24,-0.19459441387029114,0.24971999481667956,0.05885368371802918,0.11564567976750521,4.846153846153846,0.1875,0.6521739130434783,0.26666666666666666,4.428571428571429,3.2222222222222223,0.38181818181818183,2.1666666666666665
Doxorubicin,0.26,60,16,-0.05646856813891111,0.09248768569565675,0.02158550467052488,0.031617368527313866,6,70,-0.1828807729617745,0.02171628371267675,-0.07422077966284536,0.055543306297361025,31,45,-0.17835266573349676,0.1205114028895147,-0.021643392219572885,0.07231747182611283,15,61,-0.23803658002790823,0.13515605952116302,-0.057848853065105184,0.06703962265095857,62,14,-0.13810811273320772,0.24668286957894098,0.08696461546728514,0.08014406950605164,58,18,-0.12923474861064854,0.21664718213546602,0.06496221194050905,0.0716191222826195,23,53,-0.27163572356431925,0.11709504884034327,-0.06382843497889693,0.09261961789347342,53,23,-0.2263059384208273,0.28772550395911295,0.06699401973417814,0.1337280529360909,3.75,0.08571428571428572,0.6888888888888889,0.2459016393442623,4.428571428571429,3.2222222222222223,0.4339622641509434,2.3043478260869565
Doxorubicin,0.5,57,19,-0.050237238459573466,0.09624706549856883,0.01928878460836513,0.03123579395919088,4,72,-0.21237751704049285,0.03518782598247508,-0.095338091574734593,0.06351520240218705,32,44,-0.2471838866770106,0.21210879754649886,-0.018342884616567103,0.12086801704612105,46,30,-0.4201527388512752,0.3488293966398277,0.045322266699130954,0.1483466651432676,60,16,-0.18316039115087576,0.27450570255882356,0.10215816088695788,0.09554024202118572,58,18,-0.144388629507699,0.24389191362911916,0.07307190571480762,0.08207256729770923,24,52,-0.3131396217380915,0.142334804683037,-0.0737969411567915,0.10618312752794828,52,24,-0.2592701548170622,0.3384637553467924,0.0809885574297992,0.15623449030444506,3,0.05555555555555555,0.7272727272727273,1.5333333333333334,3.75,3.2222222222222223,0.46153846153846156,2.1666666666666665
Doxorubicin,0.85,51,25,-0.05866672896713936,0.09772300588889023,0.015972019961533173,0.03611006369866167,5,71,-0.25845131272937916,0.07709998004281479,-0.10768597638898944,0.07566088989608948,18,58,-0.4991445556534576,0.4101024465059749,-0.11294237648507326,0.16773947710672443,39,37,-0.5887359986095594,0.5261291661982587,0.002606774006140093,0.2557546506319255,61,15,-0.196615333327686,0.30389232906344094,0.1211983995549169,0.11191380421556854,60,16,-0.1529366919877451,0.29619928427621106,0.09514434111574335,0.09985758888715199,16,60,-0.36376044941339236,0.1912812139990158,-0.102322965354194,0.1238577768953908,57,19,-0.3067404646112491,0.4246016667510649,0.13386391090804287,0.18303854551464513,2.04,0.07042253521126761,0.3103448275862069,1.054054054054054,4.066666666666666,3.75,0.26666666666666666,3
Doxorubicin,1,50,26,-0.0660882235086769,0.09928742766080277,0.01665637725222645,0.036913848313192395,9,67,-0.24366763172096015,0.05922305948504948,-0.10005675493313423,0.075925523010091,16,60,-0.568612634502117,0.4260556464223828,-0.1291483959393372,0.1926784932655417,41,35,-0.6630116533417294,0.7151629914823163,-0.019062074446255527,0.30262065534269905,61,15,-0.1956424192127027,0.33656798904535784,0.13617681533893883,0.11866476998327428,60,16,-0.16611268548363547,0.3179851684737697,0.1060323436664073,0.10469652911641823,17,59,-0.3460245673280613,0.19875111286318728,-0.09491767432748498,0.12266743157715046,56,20,-0.33821458458349407,0.4712857855337259,0.14537380691241322,0.19975187223138235,1.9230769230769231,0.13432835820895522,0.26666666666666666,1.1714285714285715,4.066666666666666,3.75,0.288135593220339,2.8
Entinostat,0,39,27,-0.0796890598914416,0.1062568669993641,0.009428932308041524,0.04064164296033189,13,53,-0.0798650815492847,0.030195664291361606,-0.023942864092774966,0.02829181996708946,23,43,-0.11990343255261157,0.08962872136603976,-0.015611854991829861,0.04488313902650292,45,21,-0.059113559365586585,0.1005245241855242,0.022778037967100324,0.037706913997883326,62,4,-0.07214897202090127,0.3203130969962852,0.1445213115603939,0.08554285790427968,63,3,-0.071763885289244,0.30172225363224686,0.13535680038339754,0.08109374468160312,47,19,-0.06336165363247925,0.10194636854907975,0.011825242106033218,0.03388899662835961,63,3,-0.06182589140678384,0.27010271229034666,0.13409725657233035,0.07160482423869911,1.4444444444444444,0.24528301886792453,0.5348837209302325,2.142857142857143,15.5,21,2.473684210526316,21
Entinostat,0.26,35,31,-0.0838742983960937,0.09842083911845749,0.004367093754602982,0.04126664444875186,6,60,-0.12006458854376892,0.00808089579499431,-0.04875995059438934,0.03277559620209942,23,43,-0.202989016383849,0.18369759195767335,-0.027993072191354353,0.0827673687884129,28,38,-0.22870528192827952,0.20961983033651216,-0.0070206193527850205,0.08333429198922503,62,4,-0.0762319692504192,0.3526415031922711,0.16868458564120514,0.09643141768458519,63,3,-0.07981600054168958,0.3307852936291507,0.15326461613588388,0.09122381488788796,48,18,-0.06987870132935989,0.13532749017987747,0.01565208967980791,0.0394393850668494,63,3,-0.06783025537496269,0.3111920536166931,0.15780674776356404,0.08156287263171426,1.1290322580645162,0.1,0.5348837209302325,0.7368421052631579,15.5,21,2.6666666666666665,21
