SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_108695	CP-724714	ERBB2	10uM	HELA	24h	
LINCSCP_108699	CP-724714	ERBB2	0.12uM	HELA	24h	
LINCSCP_111187	CP-724714	ERBB2	10uM	HEPG2	24h	
LINCSCP_111188	CP-724714	ERBB2	3.33uM	HEPG2	24h	
LINCSCP_111189	CP-724714	ERBB2	1.11uM	HEPG2	24h	
LINCSCP_111190	CP-724714	ERBB2	0.37uM	HEPG2	24h	
LINCSCP_111191	CP-724714	ERBB2	0.12uM	HEPG2	24h	
LINCSCP_111192	CP-724714	ERBB2	0.04uM	HEPG2	24h	
LINCSCP_114733	CP-724714	ERBB2	10uM	HS578T	24h	
LINCSCP_114734	CP-724714	ERBB2	3.33uM	HS578T	24h	
LINCSCP_114737	CP-724714	ERBB2	0.12uM	HS578T	24h	
LINCSCP_114738	CP-724714	ERBB2	0.04uM	HS578T	24h	
LINCSCP_115086	CP-724714	ERBB2	10uM	HS578T	3h	
LINCSCP_115087	CP-724714	ERBB2	3.33uM	HS578T	3h	
LINCSCP_115090	CP-724714	ERBB2	0.12uM	HS578T	3h	
LINCSCP_115091	CP-724714	ERBB2	0.04uM	HS578T	3h	
LINCSCP_116145	CP-724714	ERBB2	10uM	HT29	24h	
LINCSCP_116146	CP-724714	ERBB2	3.33uM	HT29	24h	
LINCSCP_116148	CP-724714	ERBB2	0.37uM	HT29	24h	
LINCSCP_116149	CP-724714	ERBB2	0.12uM	HT29	24h	
LINCSCP_11794	CP-724714	ERBB2	0.1uM	BT20	24h	0
LINCSCP_11795	CP-724714	ERBB2	0.5uM	BT20	24h	0
LINCSCP_11796	CP-724714	ERBB2	10uM	BT20	24h	0
LINCSCP_11797	CP-724714	ERBB2	1uM	BT20	24h	0
LINCSCP_12023	CP-724714	ERBB2	0.1uM	BT20	6h	0
LINCSCP_12024	CP-724714	ERBB2	0.5uM	BT20	6h	1
LINCSCP_12025	CP-724714	ERBB2	10uM	BT20	6h	0
LINCSCP_12026	CP-724714	ERBB2	1uM	BT20	6h	0
LINCSCP_125494	CP-724714	ERBB2	10uM	HT29	24h	
LINCSCP_130428	CP-724714	ERBB2	10uM	MCF10A	24h	
LINCSCP_130429	CP-724714	ERBB2	3.33uM	MCF10A	24h	
LINCSCP_130430	CP-724714	ERBB2	1.11uM	MCF10A	24h	
LINCSCP_130783	CP-724714	ERBB2	1.11uM	MCF10A	3h	
LINCSCP_130784	CP-724714	ERBB2	0.37uM	MCF10A	3h	
LINCSCP_130785	CP-724714	ERBB2	0.12uM	MCF10A	3h	
LINCSCP_130786	CP-724714	ERBB2	0.04uM	MCF10A	3h	
LINCSCP_131839	CP-724714	ERBB2	3.33uM	MCF7	24h	
LINCSCP_132192	CP-724714	ERBB2	10uM	MCF7	3h	
LINCSCP_132193	CP-724714	ERBB2	3.33uM	MCF7	3h	
LINCSCP_132194	CP-724714	ERBB2	1.11uM	MCF7	3h	
LINCSCP_132196	CP-724714	ERBB2	0.12uM	MCF7	3h	
LINCSCP_132197	CP-724714	ERBB2	0.04uM	MCF7	3h	
LINCSCP_142079	CP-724714	ERBB2	10uM	MCF7	24h	
LINCSCP_142080	CP-724714	ERBB2	3.33uM	MCF7	24h	
LINCSCP_144575	CP-724714	ERBB2	10uM	MDAMB231	24h	
LINCSCP_144576	CP-724714	ERBB2	3.33uM	MDAMB231	24h	
LINCSCP_144577	CP-724714	ERBB2	1.11uM	MDAMB231	24h	
LINCSCP_144578	CP-724714	ERBB2	0.37uM	MDAMB231	24h	
LINCSCP_144579	CP-724714	ERBB2	0.12uM	MDAMB231	24h	
LINCSCP_144927	CP-724714	ERBB2	10uM	MDAMB231	3h	
LINCSCP_144928	CP-724714	ERBB2	3.33uM	MDAMB231	3h	
LINCSCP_144929	CP-724714	ERBB2	1.11uM	MDAMB231	3h	
LINCSCP_144930	CP-724714	ERBB2	0.37uM	MDAMB231	3h	
LINCSCP_144931	CP-724714	ERBB2	0.12uM	MDAMB231	3h	
LINCSCP_150745	CP-724714	ERBB2	10uM	PC3	24h	
LINCSCP_150746	CP-724714	ERBB2	3.33uM	PC3	24h	
LINCSCP_150749	CP-724714	ERBB2	0.12uM	PC3	24h	
LINCSCP_150750	CP-724714	ERBB2	0.04uM	PC3	24h	
LINCSCP_160280	CP-724714	ERBB2	10uM	PC3	24h	
LINCSCP_160284	CP-724714	ERBB2	0.12uM	PC3	24h	
LINCSCP_162776	CP-724714	ERBB2	10uM	SKBR3	24h	
LINCSCP_162777	CP-724714	ERBB2	3.33uM	SKBR3	24h	
LINCSCP_162778	CP-724714	ERBB2	1.11uM	SKBR3	24h	
LINCSCP_162779	CP-724714	ERBB2	0.37uM	SKBR3	24h	
LINCSCP_162780	CP-724714	ERBB2	0.12uM	SKBR3	24h	
LINCSCP_162781	CP-724714	ERBB2	0.04uM	SKBR3	24h	
LINCSCP_163127	CP-724714	ERBB2	10uM	SKBR3	3h	
LINCSCP_163128	CP-724714	ERBB2	3.33uM	SKBR3	3h	
LINCSCP_163129	CP-724714	ERBB2	1.11uM	SKBR3	3h	
LINCSCP_163130	CP-724714	ERBB2	0.37uM	SKBR3	3h	
LINCSCP_163131	CP-724714	ERBB2	0.12uM	SKBR3	3h	
LINCSCP_163132	CP-724714	ERBB2	0.04uM	SKBR3	3h	
LINCSCP_16537	CP-724714	ERBB2	10uM	HA1E	6h	1
LINCSCP_173877	CP-724714	ERBB2	0.12uM	YAPC	24h	
LINCSCP_191359	CP-724714	ERBB2	10uM	A549	6h	1
LINCSCP_216962	CP-724714	ERBB2	10uM	HCC515	6h	0
LINCSCP_216963	CP-724714	ERBB2	10uM	HCC515	6h	1
LINCSCP_2209	CP-724714	ERBB2	10uM	A375	6h	1
LINCSCP_222406	CP-724714	ERBB2	1uM	HS578T	24h	0
LINCSCP_222544	CP-724714	ERBB2	10uM	HS578T	6h	0
LINCSCP_22418	CP-724714	ERBB2	10uM	HEPG2	6h	1
LINCSCP_235068	CP-724714	ERBB2	0.1uM	MCF10A	6h	0
LINCSCP_235070	CP-724714	ERBB2	1uM	MCF10A	6h	0
LINCSCP_239962	CP-724714	ERBB2	10uM	MCF7	24h	0
LINCSCP_239963	CP-724714	ERBB2	10uM	MCF7	24h	0
LINCSCP_240187	CP-724714	ERBB2	10uM	MCF7	6h	0
LINCSCP_240188	CP-724714	ERBB2	10uM	MCF7	6h	0
LINCSCP_24386	CP-724714	ERBB2	10uM	HS578T	24h	0
LINCSCP_24595	CP-724714	ERBB2	0.1uM	HS578T	6h	1
LINCSCP_24596	CP-724714	ERBB2	1uM	HS578T	6h	0
LINCSCP_251602	CP-724714	ERBB2	10uM	MCF7	6h	1
LINCSCP_255751	CP-724714	ERBB2	0.1uM	MDAMB231	24h	0
LINCSCP_261750	CP-724714	ERBB2	10uM	NPC	24h	1
LINCSCP_261751	CP-724714	ERBB2	10uM	NPC	24h	0
LINCSCP_271050	CP-724714	ERBB2	10uM	PC3	6h	0
LINCSCP_295150	CP-724714	ERBB2	10uM	VCAP	6h	1
LINCSCP_29599	CP-724714	ERBB2	0.1uM	MCF10A	24h	0
LINCSCP_29600	CP-724714	ERBB2	0.5uM	MCF10A	24h	1
LINCSCP_29601	CP-724714	ERBB2	10uM	MCF10A	24h	0
LINCSCP_29602	CP-724714	ERBB2	1uM	MCF10A	24h	0
LINCSCP_29808	CP-724714	ERBB2	0.5uM	MCF10A	6h	0
LINCSCP_36539	CP-724714	ERBB2	0.1uM	MCF7	24h	0
LINCSCP_36540	CP-724714	ERBB2	1uM	MCF7	24h	0
LINCSCP_36711	CP-724714	ERBB2	0.1uM	MCF7	6h	0
LINCSCP_36712	CP-724714	ERBB2	0.5uM	MCF7	6h	0
LINCSCP_36713	CP-724714	ERBB2	1uM	MCF7	6h	0
LINCSCP_39074	CP-724714	ERBB2	0.5uM	MDAMB231	24h	0
LINCSCP_39075	CP-724714	ERBB2	10uM	MDAMB231	24h	0
LINCSCP_39076	CP-724714	ERBB2	1uM	MDAMB231	24h	1
LINCSCP_39279	CP-724714	ERBB2	0.5uM	MDAMB231	6h	0
LINCSCP_39280	CP-724714	ERBB2	10uM	MDAMB231	6h	0
LINCSCP_39281	CP-724714	ERBB2	1uM	MDAMB231	6h	0
LINCSCP_46508	CP-724714	ERBB2	10uM	PC3	24h	0
LINCSCP_46645	CP-724714	ERBB2	10uM	PC3	6h	1
LINCSCP_51455	CP-724714	ERBB2	0.1uM	SKBR3	24h	0
LINCSCP_51456	CP-724714	ERBB2	0.5uM	SKBR3	24h	0
LINCSCP_51457	CP-724714	ERBB2	10uM	SKBR3	24h	0
LINCSCP_51458	CP-724714	ERBB2	1uM	SKBR3	24h	0
LINCSCP_51707	CP-724714	ERBB2	0.1uM	SKBR3	6h	1
LINCSCP_51708	CP-724714	ERBB2	0.5uM	SKBR3	6h	0
LINCSCP_51709	CP-724714	ERBB2	10uM	SKBR3	6h	0
LINCSCP_51710	CP-724714	ERBB2	1uM	SKBR3	6h	0
LINCSCP_58644	CP-724714	ERBB2	10uM	VCAP	24h	0
LINCSCP_6205	CP-724714	ERBB2	10uM	A549	24h	0
LINCSCP_68961	CP-724714	ERBB2	10uM	A375	24h	
LINCSCP_68962	CP-724714	ERBB2	3.33uM	A375	24h	
LINCSCP_68964	CP-724714	ERBB2	0.37uM	A375	24h	
LINCSCP_68965	CP-724714	ERBB2	0.12uM	A375	24h	
LINCSCP_68966	CP-724714	ERBB2	0.04uM	A375	24h	
LINCSCP_78532	CP-724714	ERBB2	10uM	A375	24h	
LINCSCP_78536	CP-724714	ERBB2	0.12uM	A375	24h	
LINCSCP_81011	CP-724714	ERBB2	10uM	A549	24h	
LINCSCP_81012	CP-724714	ERBB2	3.33uM	A549	24h	
LINCSCP_81013	CP-724714	ERBB2	1.11uM	A549	24h	
LINCSCP_81015	CP-724714	ERBB2	0.12uM	A549	24h	
LINCSCP_81016	CP-724714	ERBB2	0.04uM	A549	24h	
LINCSCP_85092	CP-724714	ERBB2	10uM	BT20	24h	
LINCSCP_85096	CP-724714	ERBB2	0.12uM	BT20	24h	
LINCSCP_85446	CP-724714	ERBB2	10uM	BT20	3h	
LINCSCP_85448	CP-724714	ERBB2	1.11uM	BT20	3h	
LINCSCP_85450	CP-724714	ERBB2	0.12uM	BT20	3h	
LINCSCP_87557	CP-724714	ERBB2	10uM	HA1E	24h	
LINCSCP_87558	CP-724714	ERBB2	3.33uM	HA1E	24h	
LINCSCP_87559	CP-724714	ERBB2	1.11uM	HA1E	24h	
LINCSCP_87560	CP-724714	ERBB2	0.37uM	HA1E	24h	
LINCSCP_87561	CP-724714	ERBB2	0.12uM	HA1E	24h	
LINCSCP_87562	CP-724714	ERBB2	0.04uM	HA1E	24h	
LINCSCP_96864	CP-724714	ERBB2	10uM	HA1E	24h	
LINCSCP_96865	CP-724714	ERBB2	3.33uM	HA1E	24h	
LINCSCP_99356	CP-724714	ERBB2	1.11uM	HCC515	24h	
LINCSCP_99358	CP-724714	ERBB2	0.12uM	HCC515	24h	
LINCSCP_99359	CP-724714	ERBB2	0.04uM	HCC515	24h	
