SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_100062	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HCC515	24h	
LINCSCP_100420	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HCC515	24h	
LINCSCP_100556	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HCC515	24h	
LINCSCP_100557	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	3.33uM	HCC515	24h	
LINCSCP_100558	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	1.11uM	HCC515	24h	
LINCSCP_100559	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.37uM	HCC515	24h	
LINCSCP_100561	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.04uM	HCC515	24h	
LINCSCP_100772	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HCC515	24h	
LINCSCP_10260	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.01uM	A549	6h	0
LINCSCP_10261	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.5uM	A549	6h	0
LINCSCP_10262	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	A549	6h	0
LINCSCP_10263	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	1uM	A549	6h	0
LINCSCP_10264	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	3uM	A549	6h	0
LINCSCP_1028	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	A375	6h	0
LINCSCP_10432	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	A673	6h	0
LINCSCP_10636	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	AGS	6h	1
LINCSCP_111895	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HEPG2	24h	
LINCSCP_112253	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HEPG2	24h	
LINCSCP_112389	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HEPG2	24h	
LINCSCP_112390	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	3.33uM	HEPG2	24h	
LINCSCP_112391	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	1.11uM	HEPG2	24h	
LINCSCP_112393	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.12uM	HEPG2	24h	
LINCSCP_112394	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.04uM	HEPG2	24h	
LINCSCP_112605	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HEPG2	24h	
LINCSCP_113667	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HME1	24h	
LINCSCP_114025	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HME1	24h	
LINCSCP_114161	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HME1	24h	
LINCSCP_114162	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	3.33uM	HME1	24h	
LINCSCP_114163	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	1.11uM	HME1	24h	
LINCSCP_114164	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.37uM	HME1	24h	
LINCSCP_114166	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.04uM	HME1	24h	
LINCSCP_114376	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HME1	24h	
LINCSCP_116853	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HT29	24h	
LINCSCP_117211	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HT29	24h	
LINCSCP_117347	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	HT29	24h	
LINCSCP_117348	Vorinostat	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	3.33uM	HT29	24h	
