SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_151037	Alpelisib	PIK3CA	0.12uM	PC3	24h	
LINCSCP_151038	Alpelisib	PIK3CA	0.04uM	PC3	24h	
LINCSCP_163062	Alpelisib	PIK3CA	10uM	SKBR3	24h	
LINCSCP_163063	Alpelisib	PIK3CA	3.33uM	SKBR3	24h	
LINCSCP_163064	Alpelisib	PIK3CA	1.11uM	SKBR3	24h	
LINCSCP_163065	Alpelisib	PIK3CA	0.37uM	SKBR3	24h	
LINCSCP_163066	Alpelisib	PIK3CA	0.12uM	SKBR3	24h	
LINCSCP_163067	Alpelisib	PIK3CA	0.04uM	SKBR3	24h	
LINCSCP_163415	Alpelisib	PIK3CA	10uM	SKBR3	3h	
LINCSCP_163416	Alpelisib	PIK3CA	3.33uM	SKBR3	3h	
LINCSCP_163417	Alpelisib	PIK3CA	1.11uM	SKBR3	3h	
LINCSCP_163418	Alpelisib	PIK3CA	0.37uM	SKBR3	3h	
LINCSCP_163419	Alpelisib	PIK3CA	0.12uM	SKBR3	3h	
LINCSCP_163420	Alpelisib	PIK3CA	0.04uM	SKBR3	3h	
LINCSCP_69249	Alpelisib	PIK3CA	10uM	A375	24h	
LINCSCP_69250	Alpelisib	PIK3CA	3.33uM	A375	24h	
LINCSCP_69251	Alpelisib	PIK3CA	1.11uM	A375	24h	
LINCSCP_69252	Alpelisib	PIK3CA	0.37uM	A375	24h	
LINCSCP_69253	Alpelisib	PIK3CA	0.12uM	A375	24h	
LINCSCP_69254	Alpelisib	PIK3CA	0.04uM	A375	24h	
LINCSCP_81298	Alpelisib	PIK3CA	10uM	A549	24h	
LINCSCP_81300	Alpelisib	PIK3CA	1.11uM	A549	24h	
LINCSCP_81301	Alpelisib	PIK3CA	0.37uM	A549	24h	
LINCSCP_81302	Alpelisib	PIK3CA	0.12uM	A549	24h	
LINCSCP_81303	Alpelisib	PIK3CA	0.04uM	A549	24h	
LINCSCP_85380	Alpelisib	PIK3CA	10uM	BT20	24h	
LINCSCP_85381	Alpelisib	PIK3CA	3.33uM	BT20	24h	
LINCSCP_85382	Alpelisib	PIK3CA	1.11uM	BT20	24h	
LINCSCP_85383	Alpelisib	PIK3CA	0.37uM	BT20	24h	
LINCSCP_85384	Alpelisib	PIK3CA	0.12uM	BT20	24h	
LINCSCP_85385	Alpelisib	PIK3CA	0.04uM	BT20	24h	
LINCSCP_85734	Alpelisib	PIK3CA	10uM	BT20	3h	
LINCSCP_85735	Alpelisib	PIK3CA	3.33uM	BT20	3h	
LINCSCP_85736	Alpelisib	PIK3CA	1.11uM	BT20	3h	
LINCSCP_85737	Alpelisib	PIK3CA	0.37uM	BT20	3h	
LINCSCP_85738	Alpelisib	PIK3CA	0.12uM	BT20	3h	
LINCSCP_87842	Alpelisib	PIK3CA	10uM	HA1E	24h	
LINCSCP_87843	Alpelisib	PIK3CA	3.33uM	HA1E	24h	
LINCSCP_87844	Alpelisib	PIK3CA	1.11uM	HA1E	24h	
LINCSCP_87845	Alpelisib	PIK3CA	0.37uM	HA1E	24h	
LINCSCP_87846	Alpelisib	PIK3CA	0.12uM	HA1E	24h	
LINCSCP_87847	Alpelisib	PIK3CA	0.04uM	HA1E	24h	
LINCSCP_99642	Alpelisib	PIK3CA	10uM	HCC515	24h	
LINCSCP_99643	Alpelisib	PIK3CA	3.33uM	HCC515	24h	
LINCSCP_99646	Alpelisib	PIK3CA	0.12uM	HCC515	24h	
LINCSCP_99647	Alpelisib	PIK3CA	0.04uM	HCC515	24h	
