SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_156379	LY2334737		3.33uM	PC3	24h	
LINCSCP_156381	LY2334737		0.37uM	PC3	24h	
LINCSCP_156383	LY2334737		0.04uM	PC3	24h	
LINCSCP_169842	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	YAPC	24h	
LINCSCP_169843	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3.33uM	YAPC	24h	
LINCSCP_169844	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	1.11uM	YAPC	24h	
LINCSCP_169845	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.37uM	YAPC	24h	
LINCSCP_169846	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.12uM	YAPC	24h	
LINCSCP_169847	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.04uM	YAPC	24h	
LINCSCP_169985	LY2334737		0.04uM	YAPC	24h	
LINCSCP_17658	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HCC15	6h	1
LINCSCP_188137	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	A549	6h	0
LINCSCP_19300	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HCC515	24h	0
LINCSCP_19505	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HCC515	6h	0
LINCSCP_201581	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.01uM	A549	6h	0
LINCSCP_201582	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.01uM	A549	6h	0
LINCSCP_201583	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	A549	6h	0
LINCSCP_202736	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.001uM	A549	6h	0
LINCSCP_203080	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	AGS	6h	1
LINCSCP_206701	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	EFO27	6h	1
LINCSCP_21060	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.01uM	HCC515	6h	0
LINCSCP_21061	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HCC515	6h	0
LINCSCP_21062	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.5uM	HCC515	6h	1
LINCSCP_21063	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	1uM	HCC515	6h	0
LINCSCP_21064	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3uM	HCC515	6h	0
LINCSCP_21177	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HCT116	6h	1
LINCSCP_21337	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HEC108	6h	1
LINCSCP_21656	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HEPG2	6h	0
LINCSCP_236649	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	MCF7	6h	0
LINCSCP_25053	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HT115	6h	1
LINCSCP_250878	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	MCF7	6h	0
LINCSCP_25486	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HT29	24h	0
LINCSCP_257106	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	NCIH2073	6h	1
LINCSCP_25728	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	HT29	6h	0
LINCSCP_29315	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	LOVO	6h	1
LINCSCP_30500	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	MCF7	24h	0
LINCSCP_34654	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	MCF7	24h	0
LINCSCP_35920	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.001uM	MCF7	24h	0
LINCSCP_35921	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.001uM	MCF7	24h	0
LINCSCP_35922	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.01uM	MCF7	24h	0
LINCSCP_35923	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.01uM	MCF7	24h	0
LINCSCP_35924	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	MCF7	24h	0
LINCSCP_35925	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.5uM	MCF7	24h	0
LINCSCP_35926	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	MCF7	24h	1
LINCSCP_35927	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	1uM	MCF7	24h	0
LINCSCP_35928	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3uM	MCF7	24h	0
LINCSCP_36096	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.001uM	MCF7	6h	0
LINCSCP_36097	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.5uM	MCF7	6h	0
LINCSCP_36098	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	MCF7	6h	0
LINCSCP_36099	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	1uM	MCF7	6h	0
LINCSCP_36100	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3uM	MCF7	6h	0
LINCSCP_38847	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.001uM	MCF7	6h	1
LINCSCP_38848	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.001uM	MCF7	6h	0
LINCSCP_38849	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.5uM	MCF7	6h	0
LINCSCP_38850	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	MCF7	6h	0
LINCSCP_38851	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3uM	MCF7	6h	0
LINCSCP_39856	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	NCIH1694	6h	1
LINCSCP_40188	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	NCIH508	6h	1
LINCSCP_44903	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	PC3	24h	0
LINCSCP_4495	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	A549	24h	0
LINCSCP_45137	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	PC3	6h	0
LINCSCP_47915	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	PC3	6h	0
LINCSCP_49779	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.001uM	PC3	6h	0
LINCSCP_49780	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	PC3	6h	0
LINCSCP_49781	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	1uM	PC3	6h	0
LINCSCP_49782	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3uM	PC3	6h	1
LINCSCP_50578	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	PL21	6h	1
LINCSCP_51106	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	RMUGS	6h	1
LINCSCP_52986	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	SKLU1	6h	1
LINCSCP_53138	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	SKM1	6h	1
LINCSCP_53441	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	SKMEL28	6h	1
LINCSCP_53671	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	SNU1040	6h	1
LINCSCP_53781	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	SNUC4	6h	1
LINCSCP_54178	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	SW620	6h	1
LINCSCP_54505	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	SW948	6h	1
LINCSCP_54903	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	THP1	6h	1
LINCSCP_55458	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	U937	6h	1
LINCSCP_56839	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	VCAP	24h	0
LINCSCP_57080	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	VCAP	6h	0
LINCSCP_664	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	A375	24h	0
LINCSCP_74512	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	A375	24h	
LINCSCP_74513	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3.33uM	A375	24h	
LINCSCP_74514	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	1.11uM	A375	24h	
LINCSCP_74515	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.37uM	A375	24h	
LINCSCP_74516	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.12uM	A375	24h	
LINCSCP_74517	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.04uM	A375	24h	
LINCSCP_74645	LY2334737		10uM	A375	24h	
LINCSCP_74646	LY2334737		3.33uM	A375	24h	
LINCSCP_74647	LY2334737		1.11uM	A375	24h	
LINCSCP_74650	LY2334737		0.04uM	A375	24h	
LINCSCP_92853	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	HA1E	24h	
LINCSCP_92854	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3.33uM	HA1E	24h	
LINCSCP_92855	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	1.11uM	HA1E	24h	
LINCSCP_92856	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.37uM	HA1E	24h	
LINCSCP_92857	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.12uM	HA1E	24h	
LINCSCP_92995	LY2334737		0.04uM	HA1E	24h	
LINCSCP_935	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	A375	6h	0
LINCSCP_9435	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.001uM	A549	24h	0
LINCSCP_9436	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.01uM	A549	24h	0
LINCSCP_9437	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.01uM	A549	24h	0
LINCSCP_9438	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.1uM	A549	24h	0
LINCSCP_9439	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.5uM	A549	24h	0
LINCSCP_9440	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	A549	24h	1
LINCSCP_9441	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	1uM	A549	24h	0
LINCSCP_9442	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3uM	A549	24h	0
LINCSCP_9561	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.5uM	A549	6h	0
LINCSCP_9562	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	10uM	A549	6h	0
LINCSCP_9563	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	1uM	A549	6h	0
LINCSCP_9564	Gemcitabine	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	3uM	A549	6h	0
