SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_104807	CI-1040	MAP2K1|MAP2K2	10uM	HELA	24h	
LINCSCP_104808	CI-1040	MAP2K1|MAP2K2	3.33uM	HELA	24h	
LINCSCP_104809	CI-1040	MAP2K1|MAP2K2	1.11uM	HELA	24h	
LINCSCP_104810	CI-1040	MAP2K1|MAP2K2	0.37uM	HELA	24h	
LINCSCP_10846	CI-1040	MAP2K1|MAP2K2	10uM	ASC	24h	1
LINCSCP_11000	CI-1040	MAP2K1|MAP2K2	10uM	ASC	24h	0
LINCSCP_111433	CI-1040	MAP2K1|MAP2K2	10uM	HEPG2	24h	
LINCSCP_111434	CI-1040	MAP2K1|MAP2K2	3.33uM	HEPG2	24h	
LINCSCP_111435	CI-1040	MAP2K1|MAP2K2	1.11uM	HEPG2	24h	
LINCSCP_111436	CI-1040	MAP2K1|MAP2K2	0.37uM	HEPG2	24h	
LINCSCP_111437	CI-1040	MAP2K1|MAP2K2	0.12uM	HEPG2	24h	
LINCSCP_111438	CI-1040	MAP2K1|MAP2K2	0.04uM	HEPG2	24h	
LINCSCP_114979	CI-1040	MAP2K1|MAP2K2	10uM	HS578T	24h	
LINCSCP_114980	CI-1040	MAP2K1|MAP2K2	3.33uM	HS578T	24h	
LINCSCP_114981	CI-1040	MAP2K1|MAP2K2	1.11uM	HS578T	24h	
LINCSCP_114982	CI-1040	MAP2K1|MAP2K2	0.37uM	HS578T	24h	
LINCSCP_114983	CI-1040	MAP2K1|MAP2K2	0.12uM	HS578T	24h	
LINCSCP_114984	CI-1040	MAP2K1|MAP2K2	0.04uM	HS578T	24h	
LINCSCP_115333	CI-1040	MAP2K1|MAP2K2	3.33uM	HS578T	3h	
LINCSCP_115335	CI-1040	MAP2K1|MAP2K2	0.37uM	HS578T	3h	
LINCSCP_115336	CI-1040	MAP2K1|MAP2K2	0.12uM	HS578T	3h	
LINCSCP_115337	CI-1040	MAP2K1|MAP2K2	0.04uM	HS578T	3h	
LINCSCP_11634	CI-1040	MAP2K1|MAP2K2	0.1uM	BT20	24h	0
LINCSCP_11635	CI-1040	MAP2K1|MAP2K2	0.5uM	BT20	24h	0
LINCSCP_11636	CI-1040	MAP2K1|MAP2K2	10uM	BT20	24h	1
LINCSCP_11637	CI-1040	MAP2K1|MAP2K2	1uM	BT20	24h	0
LINCSCP_116391	CI-1040	MAP2K1|MAP2K2	10uM	HT29	24h	
LINCSCP_116392	CI-1040	MAP2K1|MAP2K2	3.33uM	HT29	24h	
LINCSCP_116393	CI-1040	MAP2K1|MAP2K2	1.11uM	HT29	24h	
LINCSCP_116394	CI-1040	MAP2K1|MAP2K2	0.37uM	HT29	24h	
LINCSCP_116395	CI-1040	MAP2K1|MAP2K2	0.12uM	HT29	24h	
LINCSCP_116396	CI-1040	MAP2K1|MAP2K2	0.04uM	HT29	24h	
LINCSCP_11887	CI-1040	MAP2K1|MAP2K2	0.1uM	BT20	6h	0
LINCSCP_11888	CI-1040	MAP2K1|MAP2K2	0.5uM	BT20	6h	0
LINCSCP_11889	CI-1040	MAP2K1|MAP2K2	10uM	BT20	6h	0
LINCSCP_11890	CI-1040	MAP2K1|MAP2K2	1uM	BT20	6h	0
LINCSCP_121601	CI-1040	MAP2K1|MAP2K2	10uM	HT29	24h	
