SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10102	Raloxifene	ESR1|ESR2	10uM	A549	24h	0
LINCSCP_10103	Raloxifene	ESR1|ESR2	0.12uM	A549	24h	0
LINCSCP_10104	Raloxifene	ESR1|ESR2	10uM	A549	24h	1
LINCSCP_10105	Raloxifene	ESR1|ESR2	0.37uM	A549	24h	0
LINCSCP_10106	Raloxifene	ESR1|ESR2	10uM	A549	24h	0
LINCSCP_107391	Raloxifene	ESR1|ESR2	10uM	HELA	24h	
LINCSCP_124187	Raloxifene	ESR1|ESR2	10uM	HT29	24h	
LINCSCP_124190	Raloxifene	ESR1|ESR2	0.37uM	HT29	24h	
LINCSCP_140771	Raloxifene	ESR1|ESR2	10uM	MCF7	24h	
LINCSCP_140772	Raloxifene	ESR1|ESR2	3.33uM	MCF7	24h	
LINCSCP_140773	Raloxifene	ESR1|ESR2	1.11uM	MCF7	24h	
LINCSCP_140774	Raloxifene	ESR1|ESR2	0.37uM	MCF7	24h	
LINCSCP_140775	Raloxifene	ESR1|ESR2	0.12uM	MCF7	24h	
LINCSCP_140776	Raloxifene	ESR1|ESR2	0.04uM	MCF7	24h	
LINCSCP_158973	Raloxifene	ESR1|ESR2	10uM	PC3	24h	
LINCSCP_172567	Raloxifene	ESR1|ESR2	10uM	YAPC	24h	
LINCSCP_17479	Raloxifene	ESR1|ESR2	0.12uM	HA1E	24h	0
LINCSCP_17480	Raloxifene	ESR1|ESR2	10uM	HA1E	24h	0
LINCSCP_17481	Raloxifene	ESR1|ESR2	1.11uM	HA1E	24h	0
LINCSCP_17482	Raloxifene	ESR1|ESR2	0.37uM	HA1E	24h	0
LINCSCP_17483	Raloxifene	ESR1|ESR2	10uM	HA1E	24h	1
LINCSCP_179575	Raloxifene	ESR1|ESR2	10uM	A375	6h	0
LINCSCP_180838	Raloxifene	ESR1|ESR2	10uM	A375	6h	0
LINCSCP_187380	Raloxifene	ESR1|ESR2	0.12uM	A375	24h	0
LINCSCP_187384	Raloxifene	ESR1|ESR2	0.12uM	A375	24h	0
LINCSCP_187387	Raloxifene	ESR1|ESR2	1.11uM	A375	24h	0
LINCSCP_187388	Raloxifene	ESR1|ESR2	3.33uM	A375	24h	0
LINCSCP_187391	Raloxifene	ESR1|ESR2	1.11uM	A375	24h	0
LINCSCP_187392	Raloxifene	ESR1|ESR2	3.33uM	A375	24h	0
LINCSCP_18949	Raloxifene	ESR1|ESR2	10uM	HCC515	24h	0
LINCSCP_202433	Raloxifene	ESR1|ESR2	10uM	A549	24h	0
LINCSCP_202637	Raloxifene	ESR1|ESR2	1.11uM	A549	24h	0
LINCSCP_202638	Raloxifene	ESR1|ESR2	3.33uM	A549	24h	0
LINCSCP_202639	Raloxifene	ESR1|ESR2	0.04uM	A549	24h	0
LINCSCP_202641	Raloxifene	ESR1|ESR2	1.11uM	A549	24h	0
LINCSCP_202642	Raloxifene	ESR1|ESR2	3.33uM	A549	24h	0
LINCSCP_202643	Raloxifene	ESR1|ESR2	0.04uM	A549	24h	0
LINCSCP_202645	Raloxifene	ESR1|ESR2	1.11uM	A549	24h	0
LINCSCP_202646	Raloxifene	ESR1|ESR2	3.33uM	A549	24h	0
LINCSCP_204005	Raloxifene	ESR1|ESR2	10uM	ASC	24h	1
LINCSCP_20995	Raloxifene	ESR1|ESR2	0.04uM	HCC515	24h	0
LINCSCP_20996	Raloxifene	ESR1|ESR2	1.11uM	HCC515	24h	0
LINCSCP_20997	Raloxifene	ESR1|ESR2	0.12uM	HCC515	24h	0
LINCSCP_20998	Raloxifene	ESR1|ESR2	3.33uM	HCC515	24h	0
LINCSCP_213099	Raloxifene	ESR1|ESR2	10uM	HA1E	24h	0
LINCSCP_213291	Raloxifene	ESR1|ESR2	10uM	HA1E	24h	0
LINCSCP_213293	Raloxifene	ESR1|ESR2	3.33uM	HA1E	24h	0
LINCSCP_213297	Raloxifene	ESR1|ESR2	3.33uM	HA1E	24h	0
LINCSCP_217978	Raloxifene	ESR1|ESR2	10uM	HCC515	24h	1
LINCSCP_218167	Raloxifene	ESR1|ESR2	0.37uM	HCC515	24h	0
LINCSCP_218168	Raloxifene	ESR1|ESR2	10uM	HCC515	24h	0
LINCSCP_218170	Raloxifene	ESR1|ESR2	3.33uM	HCC515	24h	0
LINCSCP_218173	Raloxifene	ESR1|ESR2	10uM	HCC515	24h	0
LINCSCP_218176	Raloxifene	ESR1|ESR2	0.37uM	HCC515	24h	0
LINCSCP_218177	Raloxifene	ESR1|ESR2	10uM	HCC515	24h	0
LINCSCP_218178	Raloxifene	ESR1|ESR2	1.11uM	HCC515	24h	0
LINCSCP_220576	Raloxifene	ESR1|ESR2	10uM	HEPG2	6h	0
LINCSCP_221837	Raloxifene	ESR1|ESR2	3.33uM	HEPG2	24h	0
LINCSCP_222016	Raloxifene	ESR1|ESR2	0.04uM	HEPG2	24h	0
LINCSCP_222017	Raloxifene	ESR1|ESR2	0.12uM	HEPG2	24h	0
LINCSCP_222021	Raloxifene	ESR1|ESR2	0.04uM	HEPG2	24h	0
LINCSCP_222022	Raloxifene	ESR1|ESR2	0.12uM	HEPG2	24h	0
LINCSCP_222024	Raloxifene	ESR1|ESR2	1.11uM	HEPG2	24h	0
LINCSCP_222025	Raloxifene	ESR1|ESR2	0.04uM	HEPG2	24h	0
LINCSCP_222026	Raloxifene	ESR1|ESR2	0.12uM	HEPG2	24h	0
LINCSCP_222027	Raloxifene	ESR1|ESR2	1.11uM	HEPG2	24h	0
LINCSCP_222028	Raloxifene	ESR1|ESR2	3.33uM	HEPG2	24h	0
