SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10448	GW843682X	PLK1|PLK3	10uM	A673	6h	1
LINCSCP_1046	GW843682X	PLK1|PLK3	10uM	A375	6h	0
LINCSCP_111565	GW843682X	PLK1|PLK3	10uM	HEPG2	24h	
LINCSCP_111566	GW843682X	PLK1|PLK3	3.33uM	HEPG2	24h	
LINCSCP_111567	GW843682X	PLK1|PLK3	1.11uM	HEPG2	24h	
LINCSCP_111569	GW843682X	PLK1|PLK3	0.12uM	HEPG2	24h	
LINCSCP_112986	GW843682X	PLK1|PLK3	10uM	HME1	24h	
LINCSCP_112987	GW843682X	PLK1|PLK3	3.33uM	HME1	24h	
LINCSCP_112988	GW843682X	PLK1|PLK3	1.11uM	HME1	24h	
LINCSCP_112989	GW843682X	PLK1|PLK3	0.37uM	HME1	24h	
LINCSCP_112990	GW843682X	PLK1|PLK3	0.12uM	HME1	24h	
LINCSCP_113337	GW843682X	PLK1|PLK3	10uM	HME1	3h	
LINCSCP_113338	GW843682X	PLK1|PLK3	3.33uM	HME1	3h	
LINCSCP_113339	GW843682X	PLK1|PLK3	1.11uM	HME1	3h	
LINCSCP_113340	GW843682X	PLK1|PLK3	0.37uM	HME1	3h	
LINCSCP_113341	GW843682X	PLK1|PLK3	0.12uM	HME1	3h	
LINCSCP_11341	GW843682X	PLK1|PLK3	10uM	ASC	24h	1
LINCSCP_115464	GW843682X	PLK1|PLK3	10uM	HS578T	24h	
LINCSCP_115465	GW843682X	PLK1|PLK3	3.33uM	HS578T	24h	
LINCSCP_115466	GW843682X	PLK1|PLK3	1.11uM	HS578T	24h	
LINCSCP_115467	GW843682X	PLK1|PLK3	0.37uM	HS578T	24h	
LINCSCP_115468	GW843682X	PLK1|PLK3	0.12uM	HS578T	24h	
LINCSCP_115469	GW843682X	PLK1|PLK3	0.04uM	HS578T	24h	
LINCSCP_115816	GW843682X	PLK1|PLK3	10uM	HS578T	3h	
LINCSCP_115817	GW843682X	PLK1|PLK3	3.33uM	HS578T	3h	
LINCSCP_115818	GW843682X	PLK1|PLK3	1.11uM	HS578T	3h	
LINCSCP_115819	GW843682X	PLK1|PLK3	0.37uM	HS578T	3h	
LINCSCP_115821	GW843682X	PLK1|PLK3	0.04uM	HS578T	3h	
LINCSCP_116523	GW843682X	PLK1|PLK3	10uM	HT29	24h	
LINCSCP_116524	GW843682X	PLK1|PLK3	3.33uM	HT29	24h	
LINCSCP_116525	GW843682X	PLK1|PLK3	1.11uM	HT29	24h	
LINCSCP_116526	GW843682X	PLK1|PLK3	0.37uM	HT29	24h	
LINCSCP_116527	GW843682X	PLK1|PLK3	0.12uM	HT29	24h	
LINCSCP_11822	GW843682X	PLK1|PLK3	0.5uM	BT20	24h	0
LINCSCP_11823	GW843682X	PLK1|PLK3	10uM	BT20	24h	1
LINCSCP_11824	GW843682X	PLK1|PLK3	1uM	BT20	24h	0
LINCSCP_12054	GW843682X	PLK1|PLK3	0.5uM	BT20	6h	0
LINCSCP_12055	GW843682X	PLK1|PLK3	10uM	BT20	6h	0
LINCSCP_12056	GW843682X	PLK1|PLK3	1uM	BT20	6h	0
LINCSCP_12878	GW843682X	PLK1|PLK3	10uM	DV90	6h	1
LINCSCP_129745	GW843682X	PLK1|PLK3	10uM	LNCAP	24h	
LINCSCP_129746	GW843682X	PLK1|PLK3	3.33uM	LNCAP	24h	
LINCSCP_129747	GW843682X	PLK1|PLK3	1.11uM	LNCAP	24h	
LINCSCP_129748	GW843682X	PLK1|PLK3	0.37uM	LNCAP	24h	
LINCSCP_129749	GW843682X	PLK1|PLK3	0.12uM	LNCAP	24h	
LINCSCP_12997	GW843682X	PLK1|PLK3	10uM	EFO27	6h	1
LINCSCP_130099	GW843682X	PLK1|PLK3	3.33uM	LNCAP	3h	
LINCSCP_130100	GW843682X	PLK1|PLK3	1.11uM	LNCAP	3h	
LINCSCP_130101	GW843682X	PLK1|PLK3	0.37uM	LNCAP	3h	
LINCSCP_130102	GW843682X	PLK1|PLK3	0.12uM	LNCAP	3h	
LINCSCP_130103	GW843682X	PLK1|PLK3	0.04uM	LNCAP	3h	
LINCSCP_131158	GW843682X	PLK1|PLK3	10uM	MCF10A	24h	
LINCSCP_131159	GW843682X	PLK1|PLK3	3.33uM	MCF10A	24h	
LINCSCP_131160	GW843682X	PLK1|PLK3	1.11uM	MCF10A	24h	
LINCSCP_131161	GW843682X	PLK1|PLK3	0.37uM	MCF10A	24h	
LINCSCP_131162	GW843682X	PLK1|PLK3	0.12uM	MCF10A	24h	
LINCSCP_131163	GW843682X	PLK1|PLK3	0.04uM	MCF10A	24h	
LINCSCP_131508	GW843682X	PLK1|PLK3	10uM	MCF10A	3h	
LINCSCP_131509	GW843682X	PLK1|PLK3	3.33uM	MCF10A	3h	
LINCSCP_131510	GW843682X	PLK1|PLK3	1.11uM	MCF10A	3h	
LINCSCP_131512	GW843682X	PLK1|PLK3	0.12uM	MCF10A	3h	
LINCSCP_132569	GW843682X	PLK1|PLK3	10uM	MCF7	24h	
LINCSCP_132570	GW843682X	PLK1|PLK3	3.33uM	MCF7	24h	
LINCSCP_132571	GW843682X	PLK1|PLK3	1.11uM	MCF7	24h	
LINCSCP_132572	GW843682X	PLK1|PLK3	0.37uM	MCF7	24h	
LINCSCP_132573	GW843682X	PLK1|PLK3	0.12uM	MCF7	24h	
LINCSCP_132923	GW843682X	PLK1|PLK3	10uM	MCF7	3h	
LINCSCP_132924	GW843682X	PLK1|PLK3	3.33uM	MCF7	3h	
LINCSCP_132926	GW843682X	PLK1|PLK3	0.37uM	MCF7	3h	
LINCSCP_132928	GW843682X	PLK1|PLK3	0.04uM	MCF7	3h	
LINCSCP_13596	GW843682X	PLK1|PLK3	10uM	H1299	6h	1
LINCSCP_14148	GW843682X	PLK1|PLK3	10uM	HA1E	24h	0
LINCSCP_145304	GW843682X	PLK1|PLK3	10uM	MDAMB231	24h	
