SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_101351	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101352	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101353	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101354	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101355	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101356	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101441	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101442	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101443	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101444	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101445	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101446	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101711	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101712	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101713	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101714	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101715	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101716	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101800	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101801	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101802	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101803	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101804	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_101805	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102070	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102071	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102072	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102073	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102074	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102075	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102160	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102162	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102163	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102164	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102165	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102429	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102430	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102431	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102432	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102433	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102434	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102519	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102520	MG-132	PSMB1	20uM	HELA	24h	
LINCSCP_102521	MG-132	PSMB1	20uM	HELA	24h	
