SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_115798	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HS578T	3h	
LINCSCP_115799	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	HS578T	3h	
LINCSCP_115800	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	HS578T	3h	
LINCSCP_115801	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	HS578T	3h	
LINCSCP_115802	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	HS578T	3h	
LINCSCP_115803	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	HS578T	3h	
LINCSCP_116505	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HT29	24h	
LINCSCP_116507	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	HT29	24h	
LINCSCP_116508	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	HT29	24h	
LINCSCP_116510	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	HT29	24h	
LINCSCP_11820	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.1uM	BT20	24h	1
LINCSCP_11821	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.5uM	BT20	24h	0
LINCSCP_12050	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.1uM	BT20	6h	0
LINCSCP_12051	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.5uM	BT20	6h	0
LINCSCP_12052	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	BT20	6h	0
LINCSCP_12053	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1uM	BT20	6h	0
LINCSCP_126940	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HT29	24h	
LINCSCP_126941	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	HT29	24h	
LINCSCP_126942	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	HT29	24h	
LINCSCP_126943	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	HT29	24h	
LINCSCP_126944	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	HT29	24h	
LINCSCP_129727	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	LNCAP	24h	
LINCSCP_129728	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	LNCAP	24h	
LINCSCP_129729	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	LNCAP	24h	
LINCSCP_129730	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	LNCAP	24h	
LINCSCP_129731	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	LNCAP	24h	
LINCSCP_129732	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	LNCAP	24h	
LINCSCP_130080	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	LNCAP	3h	
LINCSCP_130081	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	LNCAP	3h	
LINCSCP_130082	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	LNCAP	3h	
LINCSCP_130083	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	LNCAP	3h	
LINCSCP_130084	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	LNCAP	3h	
LINCSCP_130085	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	LNCAP	3h	
LINCSCP_131140	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF10A	24h	
LINCSCP_131141	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	MCF10A	24h	
LINCSCP_131144	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	MCF10A	24h	
LINCSCP_131145	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	MCF10A	24h	
LINCSCP_131490	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF10A	3h	
LINCSCP_131491	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	MCF10A	3h	
LINCSCP_131492	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	MCF10A	3h	
LINCSCP_131493	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	MCF10A	3h	
LINCSCP_131494	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	MCF10A	3h	
LINCSCP_131495	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	MCF10A	3h	
LINCSCP_132551	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	24h	
LINCSCP_132552	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	MCF7	24h	
LINCSCP_132553	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	MCF7	24h	
LINCSCP_132554	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	MCF7	24h	
LINCSCP_132555	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	MCF7	24h	
LINCSCP_132556	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	MCF7	24h	
LINCSCP_132905	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	3h	
LINCSCP_132906	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	MCF7	3h	
LINCSCP_132907	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	MCF7	3h	
LINCSCP_132908	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	MCF7	3h	
LINCSCP_132909	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	MCF7	3h	
LINCSCP_132910	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	MCF7	3h	
LINCSCP_143525	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	24h	
LINCSCP_143526	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	MCF7	24h	
LINCSCP_143527	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	MCF7	24h	
LINCSCP_143528	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	MCF7	24h	
LINCSCP_143529	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	MCF7	24h	
LINCSCP_143530	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	MCF7	24h	
LINCSCP_145286	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MDAMB231	24h	
LINCSCP_145287	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	MDAMB231	24h	
LINCSCP_145288	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	MDAMB231	24h	
LINCSCP_145289	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	MDAMB231	24h	
LINCSCP_145290	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	MDAMB231	24h	
LINCSCP_145291	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	MDAMB231	24h	
LINCSCP_145639	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MDAMB231	3h	
LINCSCP_145640	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	MDAMB231	3h	
LINCSCP_145641	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	MDAMB231	3h	
LINCSCP_145642	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	MDAMB231	3h	
LINCSCP_145643	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	MDAMB231	3h	
LINCSCP_145644	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	MDAMB231	3h	
LINCSCP_151105	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	PC3	24h	
LINCSCP_151107	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	PC3	24h	
LINCSCP_151108	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	PC3	24h	
LINCSCP_151109	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	PC3	24h	
LINCSCP_151110	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	PC3	24h	
LINCSCP_161726	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	PC3	24h	
LINCSCP_161727	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	PC3	24h	
LINCSCP_161728	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	PC3	24h	
LINCSCP_161729	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	PC3	24h	
LINCSCP_161730	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	PC3	24h	
LINCSCP_161731	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	PC3	24h	
LINCSCP_163486	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	SKBR3	24h	
LINCSCP_163487	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	SKBR3	24h	
LINCSCP_163488	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	SKBR3	24h	
LINCSCP_163489	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	SKBR3	24h	
LINCSCP_163490	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	SKBR3	24h	
LINCSCP_163491	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	SKBR3	24h	
LINCSCP_16380	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HA1E	6h	0
LINCSCP_163838	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	SKBR3	3h	
LINCSCP_163839	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	SKBR3	3h	
LINCSCP_163840	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	SKBR3	3h	
LINCSCP_163841	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	SKBR3	3h	
LINCSCP_163842	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	SKBR3	3h	
LINCSCP_163843	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	SKBR3	3h	
LINCSCP_16556	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HA1E	6h	0
LINCSCP_16557	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HA1E	6h	1
LINCSCP_175318	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1.11uM	YAPC	24h	
LINCSCP_175319	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	YAPC	24h	
LINCSCP_175320	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	YAPC	24h	
LINCSCP_175321	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.04uM	YAPC	24h	
LINCSCP_20166	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HCC515	6h	0
LINCSCP_201815	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.001uM	A549	24h	0
LINCSCP_201983	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.01uM	A549	6h	0
LINCSCP_201984	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.01uM	A549	6h	0
LINCSCP_20336	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HCC515	6h	0
LINCSCP_20337	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HCC515	6h	1
LINCSCP_2083	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	A375	6h	1
LINCSCP_2225	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	A375	6h	0
LINCSCP_2226	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	A375	6h	0
LINCSCP_22435	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HEPG2	6h	1
LINCSCP_22436	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HEPG2	6h	0
LINCSCP_24403	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.1uM	HS578T	24h	0
LINCSCP_24404	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.5uM	HS578T	24h	1
LINCSCP_24618	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.1uM	HS578T	6h	0
LINCSCP_24619	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.5uM	HS578T	6h	0
LINCSCP_24620	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HS578T	6h	0
LINCSCP_24621	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1uM	HS578T	6h	0
LINCSCP_251092	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.001uM	MCF7	24h	0
LINCSCP_251093	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.01uM	MCF7	24h	0
LINCSCP_251094	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.01uM	MCF7	24h	0
LINCSCP_251095	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.1uM	MCF7	24h	0
LINCSCP_251254	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.01uM	MCF7	6h	0
LINCSCP_251255	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	6h	0
LINCSCP_251454	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.1uM	MCF7	24h	0
LINCSCP_26443	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HT29	6h	0
LINCSCP_26541	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HT29	6h	1
LINCSCP_26542	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HT29	6h	0
LINCSCP_29627	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.1uM	MCF10A	24h	0
LINCSCP_29628	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.5uM	MCF10A	24h	0
LINCSCP_29629	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1uM	MCF10A	24h	1
LINCSCP_29823	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.1uM	MCF10A	6h	0
LINCSCP_29824	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.5uM	MCF10A	6h	0
LINCSCP_29825	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF10A	6h	0
LINCSCP_29826	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1uM	MCF10A	6h	0
LINCSCP_31995	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	24h	0
LINCSCP_32082	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	6h	0
LINCSCP_32260	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	24h	0
LINCSCP_32261	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	24h	0
LINCSCP_32388	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	6h	1
LINCSCP_32389	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	MCF7	6h	0
LINCSCP_36301	Alvocidib	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.5uM	MCF7	24h	0
