SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_104483	Troglitazone	PPARG	10uM	HELA	24h	
LINCSCP_104484	Troglitazone	PPARG	3.33uM	HELA	24h	
LINCSCP_104485	Troglitazone	PPARG	1.11uM	HELA	24h	
LINCSCP_104488	Troglitazone	PPARG	0.04uM	HELA	24h	
LINCSCP_121277	Troglitazone	PPARG	10uM	HT29	24h	
LINCSCP_121281	Troglitazone	PPARG	0.12uM	HT29	24h	
LINCSCP_121282	Troglitazone	PPARG	0.04uM	HT29	24h	
LINCSCP_12497	Troglitazone	PPARG	10uM	CL34	6h	1
LINCSCP_12673	Troglitazone	PPARG	10uM	COV644	6h	1
LINCSCP_13106	Troglitazone	PPARG	10uM	FIBRNPC	24h	1
LINCSCP_137856	Troglitazone	PPARG	10uM	MCF7	24h	
LINCSCP_137857	Troglitazone	PPARG	3.33uM	MCF7	24h	
LINCSCP_137858	Troglitazone	PPARG	1.11uM	MCF7	24h	
LINCSCP_137859	Troglitazone	PPARG	0.37uM	MCF7	24h	
LINCSCP_137860	Troglitazone	PPARG	0.12uM	MCF7	24h	
LINCSCP_15166	Troglitazone	PPARG	10uM	HA1E	24h	1
LINCSCP_15476	Troglitazone	PPARG	10uM	HA1E	6h	0
LINCSCP_156061	Troglitazone	PPARG	10uM	PC3	24h	
LINCSCP_156062	Troglitazone	PPARG	3.33uM	PC3	24h	
LINCSCP_156063	Troglitazone	PPARG	1.11uM	PC3	24h	
LINCSCP_156064	Troglitazone	PPARG	0.37uM	PC3	24h	
LINCSCP_156065	Troglitazone	PPARG	0.12uM	PC3	24h	
LINCSCP_156066	Troglitazone	PPARG	0.04uM	PC3	24h	
LINCSCP_169662	Troglitazone	PPARG	10uM	YAPC	24h	
LINCSCP_169663	Troglitazone	PPARG	3.33uM	YAPC	24h	
LINCSCP_169664	Troglitazone	PPARG	1.11uM	YAPC	24h	
LINCSCP_169665	Troglitazone	PPARG	0.37uM	YAPC	24h	
LINCSCP_17550	Troglitazone	PPARG	10uM	HCC15	6h	1
LINCSCP_177108	Troglitazone	PPARG	10uM	A375	24h	1
LINCSCP_21285	Troglitazone	PPARG	10uM	HEC108	6h	1
LINCSCP_235579	Troglitazone	PPARG	0.5uM	MCF7	24h	0
LINCSCP_235631	Troglitazone	PPARG	0.5uM	MCF7	6h	0
LINCSCP_235632	Troglitazone	PPARG	10uM	MCF7	6h	0
LINCSCP_236523	Troglitazone	PPARG	10uM	MCF7	24h	1
LINCSCP_236600	Troglitazone	PPARG	10uM	MCF7	6h	0
LINCSCP_244112	Troglitazone	PPARG	10uM	MCF7	6h	0
LINCSCP_249910	Troglitazone	PPARG	1uM	MCF7	24h	0
LINCSCP_25001	Troglitazone	PPARG	10uM	HT115	6h	1
LINCSCP_25391	Troglitazone	PPARG	10uM	HT29	24h	1
LINCSCP_25665	Troglitazone	PPARG	10uM	HT29	6h	0
LINCSCP_263124	Troglitazone	PPARG	1uM	NPC	24h	0
LINCSCP_263928	Troglitazone	PPARG	10uM	NPC	6h	0
LINCSCP_264395	Troglitazone	PPARG	1uM	PC3	24h	0
LINCSCP_264445	Troglitazone	PPARG	1uM	PC3	6h	0
LINCSCP_277775	Troglitazone	PPARG	10uM	PC3	24h	0
LINCSCP_278053	Troglitazone	PPARG	1uM	PC3	24h	0
LINCSCP_278229	Troglitazone	PPARG	0.5uM	PC3	24h	0
LINCSCP_278521	Troglitazone	PPARG	0.5uM	PC3	6h	0
LINCSCP_278522	Troglitazone	PPARG	1uM	PC3	6h	0
LINCSCP_278742	Troglitazone	PPARG	0.5uM	PC3	24h	0
LINCSCP_279218	Troglitazone	PPARG	0.5uM	PC3	24h	0
LINCSCP_279219	Troglitazone	PPARG	1uM	PC3	24h	0
LINCSCP_279379	Troglitazone	PPARG	0.5uM	PC3	6h	0
LINCSCP_279380	Troglitazone	PPARG	10uM	PC3	6h	0
