SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_70064	C30H33N3O5S	ATM	0.04uM	A375	24h	
LINCSCP_82108	C30H33N3O5S	ATM	10uM	A549	24h	
LINCSCP_82109	C30H33N3O5S	ATM	3.33uM	A549	24h	
LINCSCP_82110	C30H33N3O5S	ATM	1.11uM	A549	24h	
LINCSCP_82113	C30H33N3O5S	ATM	0.04uM	A549	24h	
LINCSCP_83352	C30H33N3O5S	ATM	10uM	ASC.C	24h	
LINCSCP_83354	C30H33N3O5S	ATM	1.11uM	ASC.C	24h	
LINCSCP_83355	C30H33N3O5S	ATM	0.37uM	ASC.C	24h	
LINCSCP_83356	C30H33N3O5S	ATM	0.12uM	ASC.C	24h	
LINCSCP_84416	C30H33N3O5S	ATM	10uM	ASC	24h	
LINCSCP_84417	C30H33N3O5S	ATM	3.33uM	ASC	24h	
LINCSCP_84418	C30H33N3O5S	ATM	1.11uM	ASC	24h	
LINCSCP_84419	C30H33N3O5S	ATM	0.37uM	ASC	24h	
LINCSCP_84420	C30H33N3O5S	ATM	0.12uM	ASC	24h	
LINCSCP_84421	C30H33N3O5S	ATM	0.04uM	ASC	24h	
LINCSCP_86895	C30H33N3O5S	ATM	10uM	CD34	24h	
LINCSCP_86898	C30H33N3O5S	ATM	0.37uM	CD34	24h	
LINCSCP_86900	C30H33N3O5S	ATM	0.04uM	CD34	24h	
LINCSCP_88647	C30H33N3O5S	ATM	10uM	HA1E	24h	
LINCSCP_88649	C30H33N3O5S	ATM	1.11uM	HA1E	24h	
LINCSCP_88650	C30H33N3O5S	ATM	0.37uM	HA1E	24h	
LINCSCP_88651	C30H33N3O5S	ATM	0.12uM	HA1E	24h	
LINCSCP_88652	C30H33N3O5S	ATM	0.04uM	HA1E	24h	
