SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_100318	HG-14-10-04		10uM	HCC515	24h	
LINCSCP_100319	HG-14-10-04		3.33uM	HCC515	24h	
LINCSCP_100320	HG-14-10-04		1.11uM	HCC515	24h	
LINCSCP_100321	HG-14-10-04		0.37uM	HCC515	24h	
LINCSCP_100322	HG-14-10-04		0.12uM	HCC515	24h	
LINCSCP_100323	HG-14-10-04		0.04uM	HCC515	24h	
LINCSCP_112151	HG-14-10-04		10uM	HEPG2	24h	
LINCSCP_112152	HG-14-10-04		3.33uM	HEPG2	24h	
LINCSCP_112153	HG-14-10-04		1.11uM	HEPG2	24h	
LINCSCP_112154	HG-14-10-04		0.37uM	HEPG2	24h	
LINCSCP_112155	HG-14-10-04		0.12uM	HEPG2	24h	
LINCSCP_112156	HG-14-10-04		0.04uM	HEPG2	24h	
LINCSCP_113923	HG-14-10-04		10uM	HME1	24h	
LINCSCP_113924	HG-14-10-04		3.33uM	HME1	24h	
LINCSCP_113925	HG-14-10-04		1.11uM	HME1	24h	
LINCSCP_113926	HG-14-10-04		0.37uM	HME1	24h	
LINCSCP_113927	HG-14-10-04		0.12uM	HME1	24h	
LINCSCP_113928	HG-14-10-04		0.04uM	HME1	24h	
LINCSCP_117109	HG-14-10-04		10uM	HT29	24h	
LINCSCP_117110	HG-14-10-04		3.33uM	HT29	24h	
LINCSCP_117111	HG-14-10-04		1.11uM	HT29	24h	
LINCSCP_117112	HG-14-10-04		0.37uM	HT29	24h	
LINCSCP_117113	HG-14-10-04		0.12uM	HT29	24h	
LINCSCP_117114	HG-14-10-04		0.04uM	HT29	24h	
LINCSCP_128230	HG-14-10-04		1.11uM	HUES3	24h	
LINCSCP_128572	HG-14-10-04		10uM	HUVEC	24h	
LINCSCP_128573	HG-14-10-04		3.33uM	HUVEC	24h	
LINCSCP_129625	HG-14-10-04		10uM	JURKAT	24h	
LINCSCP_129626	HG-14-10-04		3.33uM	JURKAT	24h	
LINCSCP_129629	HG-14-10-04		0.12uM	JURKAT	24h	
LINCSCP_133508	HG-14-10-04		10uM	MCF7	24h	
LINCSCP_133509	HG-14-10-04		3.33uM	MCF7	24h	
LINCSCP_133510	HG-14-10-04		1.11uM	MCF7	24h	
LINCSCP_133511	HG-14-10-04		0.37uM	MCF7	24h	
LINCSCP_133513	HG-14-10-04		0.04uM	MCF7	24h	
LINCSCP_146241	HG-14-10-04		10uM	MNEU.E	24h	
LINCSCP_146242	HG-14-10-04		3.33uM	MNEU.E	24h	
LINCSCP_146243	HG-14-10-04		1.11uM	MNEU.E	24h	
LINCSCP_146585	HG-14-10-04		10uM	NEU	24h	
LINCSCP_146586	HG-14-10-04		3.33uM	NEU	24h	
LINCSCP_146587	HG-14-10-04		1.11uM	NEU	24h	
LINCSCP_146589	HG-14-10-04		0.12uM	NEU	24h	
LINCSCP_146590	HG-14-10-04		0.04uM	NEU	24h	
LINCSCP_147625	HG-14-10-04		3.33uM	NPC.CAS9	24h	
LINCSCP_147626	HG-14-10-04		1.11uM	NPC.CAS9	24h	
LINCSCP_147627	HG-14-10-04		0.37uM	NPC.CAS9	24h	
LINCSCP_147628	HG-14-10-04		0.12uM	NPC.CAS9	24h	
LINCSCP_147629	HG-14-10-04		0.04uM	NPC.CAS9	24h	
LINCSCP_148656	HG-14-10-04		3.33uM	NPC	24h	
LINCSCP_148657	HG-14-10-04		1.11uM	NPC	24h	
LINCSCP_148658	HG-14-10-04		0.37uM	NPC	24h	
LINCSCP_148659	HG-14-10-04		0.12uM	NPC	24h	
LINCSCP_149782	HG-14-10-04		3.33uM	NPC.TAK	24h	
LINCSCP_149783	HG-14-10-04		1.11uM	NPC.TAK	24h	
LINCSCP_149784	HG-14-10-04		0.37uM	NPC.TAK	24h	
LINCSCP_149785	HG-14-10-04		0.12uM	NPC.TAK	24h	
LINCSCP_149786	HG-14-10-04		0.04uM	NPC.TAK	24h	
LINCSCP_151709	HG-14-10-04		10uM	PC3	24h	
LINCSCP_151710	HG-14-10-04		3.33uM	PC3	24h	
LINCSCP_164440	HG-14-10-04		10uM	SKL.C	24h	
LINCSCP_164441	HG-14-10-04		3.33uM	SKL.C	24h	
LINCSCP_164442	HG-14-10-04		1.11uM	SKL.C	24h	
LINCSCP_165502	HG-14-10-04		10uM	SKL	24h	
LINCSCP_165503	HG-14-10-04		3.33uM	SKL	24h	
LINCSCP_165505	HG-14-10-04		0.37uM	SKL	24h	
LINCSCP_69924	HG-14-10-04		10uM	A375	24h	
LINCSCP_69925	HG-14-10-04		3.33uM	A375	24h	
LINCSCP_69926	HG-14-10-04		1.11uM	A375	24h	
LINCSCP_69927	HG-14-10-04		0.37uM	A375	24h	
LINCSCP_69928	HG-14-10-04		0.12uM	A375	24h	
LINCSCP_69929	HG-14-10-04		0.04uM	A375	24h	
LINCSCP_81973	HG-14-10-04		10uM	A549	24h	
LINCSCP_81974	HG-14-10-04		3.33uM	A549	24h	
LINCSCP_81975	HG-14-10-04		1.11uM	A549	24h	
LINCSCP_83218	HG-14-10-04		10uM	ASC.C	24h	
LINCSCP_83219	HG-14-10-04		3.33uM	ASC.C	24h	
LINCSCP_83220	HG-14-10-04		1.11uM	ASC.C	24h	
LINCSCP_83221	HG-14-10-04		0.37uM	ASC.C	24h	
LINCSCP_83222	HG-14-10-04		0.12uM	ASC.C	24h	
LINCSCP_84280	HG-14-10-04		10uM	ASC	24h	
LINCSCP_84281	HG-14-10-04		3.33uM	ASC	24h	
LINCSCP_84282	HG-14-10-04		1.11uM	ASC	24h	
LINCSCP_84283	HG-14-10-04		0.37uM	ASC	24h	
LINCSCP_86762	HG-14-10-04		10uM	CD34	24h	
LINCSCP_86763	HG-14-10-04		3.33uM	CD34	24h	
LINCSCP_86764	HG-14-10-04		1.11uM	CD34	24h	
LINCSCP_86766	HG-14-10-04		0.12uM	CD34	24h	
LINCSCP_86767	HG-14-10-04		0.04uM	CD34	24h	
LINCSCP_88515	HG-14-10-04		10uM	HA1E	24h	
LINCSCP_88516	HG-14-10-04		3.33uM	HA1E	24h	
