SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10355	Skiii	SPHK1	40uM	A673	6h	1
LINCSCP_10539	Skiii	SPHK1	40uM	AGS	6h	1
LINCSCP_14038	Skiii	SPHK1	10uM	HA1E	24h	0
LINCSCP_14226	Skiii	SPHK1	10uM	HA1E	6h	1
LINCSCP_15282	Skiii	SPHK1	40uM	HA1E	24h	0
LINCSCP_15568	Skiii	SPHK1	40uM	HA1E	6h	0
LINCSCP_17672	Skiii	SPHK1	40uM	HCC15	6h	1
LINCSCP_19310	Skiii	SPHK1	40uM	HCC515	24h	0
LINCSCP_193151	Skiii	SPHK1	10uM	A549	24h	0
LINCSCP_19515	Skiii	SPHK1	40uM	HCC515	6h	0
LINCSCP_201438	Skiii	SPHK1	0.001uM	A549	24h	0
LINCSCP_201439	Skiii	SPHK1	0.001uM	A549	24h	0
LINCSCP_201442	Skiii	SPHK1	10uM	A549	24h	0
LINCSCP_206714	Skiii	SPHK1	40uM	EFO27	6h	1
LINCSCP_207814	Skiii	SPHK1	40uM	H1299	6h	1
LINCSCP_21185	Skiii	SPHK1	40uM	HCT116	6h	1
LINCSCP_21665	Skiii	SPHK1	40uM	HEPG2	6h	0
LINCSCP_218710	Skiii	SPHK1	40uM	HEC108	6h	1
LINCSCP_23045	Skiii	SPHK1	10uM	HEPG2	6h	1
LINCSCP_234732	Skiii	SPHK1	40uM	LOVO	6h	1
LINCSCP_242283	Skiii	SPHK1	10uM	MCF7	6h	1
LINCSCP_250777	Skiii	SPHK1	0.5uM	MCF7	24h	0
LINCSCP_250897	Skiii	SPHK1	10uM	MCF7	6h	0
LINCSCP_250898	Skiii	SPHK1	3uM	MCF7	6h	0
LINCSCP_252161	Skiii	SPHK1	0.5uM	MCF7	24h	0
LINCSCP_252411	Skiii	SPHK1	10uM	MCF7	6h	1
LINCSCP_252412	Skiii	SPHK1	1uM	MCF7	6h	0
LINCSCP_252413	Skiii	SPHK1	3uM	MCF7	6h	0
LINCSCP_25498	Skiii	SPHK1	40uM	HT29	24h	0
LINCSCP_257341	Skiii	SPHK1	40uM	NCIH508	6h	1
LINCSCP_25739	Skiii	SPHK1	40uM	HT29	6h	0
LINCSCP_264168	Skiii	SPHK1	40uM	OV7	6h	1
LINCSCP_285874	Skiii	SPHK1	40uM	SKM1	6h	1
LINCSCP_2867	Skiii	SPHK1	10uM	A375	6h	1
LINCSCP_289035	Skiii	SPHK1	40uM	U937	6h	1
LINCSCP_289778	Skiii	SPHK1	10uM	VCAP	6h	1
LINCSCP_30513	Skiii	SPHK1	40uM	MCF7	24h	0
LINCSCP_30772	Skiii	SPHK1	40uM	MCF7	6h	0
LINCSCP_33605	Skiii	SPHK1	10uM	MCF7	24h	0
LINCSCP_35945	Skiii	SPHK1	0.001uM	MCF7	24h	0
LINCSCP_35946	Skiii	SPHK1	0.01uM	MCF7	24h	0
LINCSCP_35947	Skiii	SPHK1	0.1uM	MCF7	24h	0
LINCSCP_35948	Skiii	SPHK1	10uM	MCF7	24h	0
LINCSCP_35949	Skiii	SPHK1	3uM	MCF7	24h	0
LINCSCP_36112	Skiii	SPHK1	0.001uM	MCF7	6h	0
LINCSCP_36113	Skiii	SPHK1	0.01uM	MCF7	6h	0
LINCSCP_36114	Skiii	SPHK1	0.01uM	MCF7	6h	0
LINCSCP_36115	Skiii	SPHK1	0.1uM	MCF7	6h	0
LINCSCP_36116	Skiii	SPHK1	1uM	MCF7	6h	0
LINCSCP_37093	Skiii	SPHK1	0.5uM	MCF7	6h	0
LINCSCP_39938	Skiii	SPHK1	40uM	NCIH1836	6h	1
LINCSCP_40323	Skiii	SPHK1	40uM	NCIH596	6h	1
LINCSCP_41640	Skiii	SPHK1	0.5uM	NKDBA	24h	0
LINCSCP_41641	Skiii	SPHK1	10uM	NKDBA	24h	1
LINCSCP_41858	Skiii	SPHK1	40uM	NOMO1	6h	1
LINCSCP_44207	Skiii	SPHK1	10uM	PC3	24h	0
LINCSCP_44300	Skiii	SPHK1	10uM	PC3	6h	1
LINCSCP_44914	Skiii	SPHK1	40uM	PC3	24h	0
LINCSCP_4507	Skiii	SPHK1	40uM	A549	24h	0
LINCSCP_45148	Skiii	SPHK1	40uM	PC3	6h	0
LINCSCP_4731	Skiii	SPHK1	40uM	A549	6h	0
LINCSCP_50194	Skiii	SPHK1	10uM	PHH	24h	1
LINCSCP_50772	Skiii	SPHK1	40uM	RKO	6h	1
LINCSCP_50943	Skiii	SPHK1	40uM	RMGI	6h	1
LINCSCP_51118	Skiii	SPHK1	40uM	RMUGS	6h	1
LINCSCP_52996	Skiii	SPHK1	40uM	SKLU1	6h	1
LINCSCP_53448	Skiii	SPHK1	40uM	SKMEL28	6h	1
LINCSCP_53676	Skiii	SPHK1	40uM	SNU1040	6h	1
LINCSCP_54193	Skiii	SPHK1	40uM	SW620	6h	1
LINCSCP_54520	Skiii	SPHK1	40uM	SW948	6h	1
LINCSCP_54916	Skiii	SPHK1	40uM	THP1	6h	1
LINCSCP_55946	Skiii	SPHK1	10uM	VCAP	24h	0
LINCSCP_56849	Skiii	SPHK1	40uM	VCAP	24h	0
LINCSCP_57094	Skiii	SPHK1	40uM	VCAP	6h	0
