SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_111397	PF477736	CHEK1	10uM	HEPG2	24h	
LINCSCP_111398	PF477736	CHEK1	3.33uM	HEPG2	24h	
LINCSCP_111399	PF477736	CHEK1	1.11uM	HEPG2	24h	
LINCSCP_111400	PF477736	CHEK1	0.37uM	HEPG2	24h	
LINCSCP_111401	PF477736	CHEK1	0.12uM	HEPG2	24h	
LINCSCP_114943	PF477736	CHEK1	10uM	HS578T	24h	
LINCSCP_114944	PF477736	CHEK1	3.33uM	HS578T	24h	
LINCSCP_114945	PF477736	CHEK1	1.11uM	HS578T	24h	
LINCSCP_114946	PF477736	CHEK1	0.37uM	HS578T	24h	
LINCSCP_114947	PF477736	CHEK1	0.12uM	HS578T	24h	
LINCSCP_114948	PF477736	CHEK1	0.04uM	HS578T	24h	
LINCSCP_115296	PF477736	CHEK1	10uM	HS578T	3h	
LINCSCP_115297	PF477736	CHEK1	3.33uM	HS578T	3h	
LINCSCP_115298	PF477736	CHEK1	1.11uM	HS578T	3h	
LINCSCP_115299	PF477736	CHEK1	0.37uM	HS578T	3h	
LINCSCP_115300	PF477736	CHEK1	0.12uM	HS578T	3h	
LINCSCP_115301	PF477736	CHEK1	0.04uM	HS578T	3h	
LINCSCP_116355	PF477736	CHEK1	10uM	HT29	24h	
LINCSCP_116356	PF477736	CHEK1	3.33uM	HT29	24h	
LINCSCP_116357	PF477736	CHEK1	1.11uM	HT29	24h	
LINCSCP_116359	PF477736	CHEK1	0.12uM	HT29	24h	
LINCSCP_116360	PF477736	CHEK1	0.04uM	HT29	24h	
LINCSCP_12106	PF477736	CHEK1	0.1uM	BT20	24h	1
LINCSCP_12107	PF477736	CHEK1	10uM	BT20	24h	0
LINCSCP_130637	PF477736	CHEK1	10uM	MCF10A	24h	
LINCSCP_130638	PF477736	CHEK1	3.33uM	MCF10A	24h	
LINCSCP_130639	PF477736	CHEK1	1.11uM	MCF10A	24h	
LINCSCP_130640	PF477736	CHEK1	0.37uM	MCF10A	24h	
LINCSCP_130641	PF477736	CHEK1	0.12uM	MCF10A	24h	
LINCSCP_130642	PF477736	CHEK1	0.04uM	MCF10A	24h	
LINCSCP_130991	PF477736	CHEK1	10uM	MCF10A	3h	
LINCSCP_130992	PF477736	CHEK1	3.33uM	MCF10A	3h	
LINCSCP_130994	PF477736	CHEK1	0.37uM	MCF10A	3h	
LINCSCP_130995	PF477736	CHEK1	0.12uM	MCF10A	3h	
LINCSCP_132048	PF477736	CHEK1	10uM	MCF7	24h	
LINCSCP_132049	PF477736	CHEK1	3.33uM	MCF7	24h	
LINCSCP_132050	PF477736	CHEK1	1.11uM	MCF7	24h	
LINCSCP_132051	PF477736	CHEK1	0.37uM	MCF7	24h	
LINCSCP_132052	PF477736	CHEK1	0.12uM	MCF7	24h	
LINCSCP_132402	PF477736	CHEK1	10uM	MCF7	3h	
LINCSCP_132404	PF477736	CHEK1	1.11uM	MCF7	3h	
LINCSCP_132407	PF477736	CHEK1	0.04uM	MCF7	3h	
LINCSCP_144783	PF477736	CHEK1	10uM	MDAMB231	24h	
LINCSCP_144784	PF477736	CHEK1	3.33uM	MDAMB231	24h	
LINCSCP_144785	PF477736	CHEK1	1.11uM	MDAMB231	24h	
LINCSCP_144786	PF477736	CHEK1	0.37uM	MDAMB231	24h	
LINCSCP_144787	PF477736	CHEK1	0.12uM	MDAMB231	24h	
LINCSCP_145137	PF477736	CHEK1	10uM	MDAMB231	3h	
LINCSCP_145138	PF477736	CHEK1	3.33uM	MDAMB231	3h	
LINCSCP_145139	PF477736	CHEK1	1.11uM	MDAMB231	3h	
LINCSCP_145140	PF477736	CHEK1	0.37uM	MDAMB231	3h	
LINCSCP_150955	PF477736	CHEK1	10uM	PC3	24h	
LINCSCP_150956	PF477736	CHEK1	3.33uM	PC3	24h	
LINCSCP_150957	PF477736	CHEK1	1.11uM	PC3	24h	
LINCSCP_150958	PF477736	CHEK1	0.37uM	PC3	24h	
LINCSCP_150959	PF477736	CHEK1	0.12uM	PC3	24h	
LINCSCP_150960	PF477736	CHEK1	0.04uM	PC3	24h	
LINCSCP_162984	PF477736	CHEK1	10uM	SKBR3	24h	
LINCSCP_162985	PF477736	CHEK1	3.33uM	SKBR3	24h	
LINCSCP_162986	PF477736	CHEK1	1.11uM	SKBR3	24h	
LINCSCP_162987	PF477736	CHEK1	0.37uM	SKBR3	24h	
LINCSCP_162988	PF477736	CHEK1	0.12uM	SKBR3	24h	
LINCSCP_162989	PF477736	CHEK1	0.04uM	SKBR3	24h	
LINCSCP_163337	PF477736	CHEK1	10uM	SKBR3	3h	
LINCSCP_163339	PF477736	CHEK1	1.11uM	SKBR3	3h	
LINCSCP_163340	PF477736	CHEK1	0.37uM	SKBR3	3h	
LINCSCP_163341	PF477736	CHEK1	0.12uM	SKBR3	3h	
LINCSCP_222770	PF477736	CHEK1	0.5uM	HS578T	6h	0
LINCSCP_235171	PF477736	CHEK1	1uM	MCF10A	24h	0
LINCSCP_24680	PF477736	CHEK1	0.1uM	HS578T	24h	0
LINCSCP_24681	PF477736	CHEK1	0.5uM	HS578T	24h	0
LINCSCP_24682	PF477736	CHEK1	10uM	HS578T	24h	1
LINCSCP_24683	PF477736	CHEK1	1uM	HS578T	24h	0
LINCSCP_24870	PF477736	CHEK1	0.1uM	HS578T	6h	0
LINCSCP_24871	PF477736	CHEK1	10uM	HS578T	6h	0
LINCSCP_24872	PF477736	CHEK1	1uM	HS578T	6h	0
LINCSCP_251700	PF477736	CHEK1	0.1uM	MCF7	24h	0
LINCSCP_29859	PF477736	CHEK1	10uM	MCF10A	24h	0
LINCSCP_29951	PF477736	CHEK1	0.1uM	MCF10A	6h	1
LINCSCP_29952	PF477736	CHEK1	10uM	MCF10A	6h	0
LINCSCP_29953	PF477736	CHEK1	1uM	MCF10A	6h	0
LINCSCP_36765	PF477736	CHEK1	10uM	MCF7	24h	0
LINCSCP_36766	PF477736	CHEK1	1uM	MCF7	24h	0
LINCSCP_36868	PF477736	CHEK1	0.1uM	MCF7	6h	1
LINCSCP_36869	PF477736	CHEK1	0.5uM	MCF7	6h	0
LINCSCP_36870	PF477736	CHEK1	10uM	MCF7	6h	0
LINCSCP_39346	PF477736	CHEK1	10uM	MDAMB231	24h	0
LINCSCP_39521	PF477736	CHEK1	0.1uM	MDAMB231	6h	0
LINCSCP_39522	PF477736	CHEK1	0.5uM	MDAMB231	6h	0
LINCSCP_39523	PF477736	CHEK1	10uM	MDAMB231	6h	1
LINCSCP_39524	PF477736	CHEK1	1uM	MDAMB231	6h	0
LINCSCP_51802	PF477736	CHEK1	0.1uM	SKBR3	24h	0
LINCSCP_51803	PF477736	CHEK1	10uM	SKBR3	24h	0
LINCSCP_51804	PF477736	CHEK1	1uM	SKBR3	24h	0
LINCSCP_51951	PF477736	CHEK1	0.1uM	SKBR3	6h	0
LINCSCP_51952	PF477736	CHEK1	0.5uM	SKBR3	6h	0
LINCSCP_51953	PF477736	CHEK1	10uM	SKBR3	6h	0
LINCSCP_51954	PF477736	CHEK1	1uM	SKBR3	6h	1
LINCSCP_69171	PF477736	CHEK1	10uM	A375	24h	
LINCSCP_69172	PF477736	CHEK1	3.33uM	A375	24h	
LINCSCP_69173	PF477736	CHEK1	1.11uM	A375	24h	
LINCSCP_69174	PF477736	CHEK1	0.37uM	A375	24h	
LINCSCP_69175	PF477736	CHEK1	0.12uM	A375	24h	
LINCSCP_69176	PF477736	CHEK1	0.04uM	A375	24h	
LINCSCP_81220	PF477736	CHEK1	10uM	A549	24h	
LINCSCP_81221	PF477736	CHEK1	3.33uM	A549	24h	
LINCSCP_81222	PF477736	CHEK1	1.11uM	A549	24h	
LINCSCP_81225	PF477736	CHEK1	0.04uM	A549	24h	
LINCSCP_85302	PF477736	CHEK1	10uM	BT20	24h	
LINCSCP_85303	PF477736	CHEK1	3.33uM	BT20	24h	
LINCSCP_85305	PF477736	CHEK1	0.37uM	BT20	24h	
LINCSCP_85307	PF477736	CHEK1	0.04uM	BT20	24h	
LINCSCP_85656	PF477736	CHEK1	10uM	BT20	3h	
LINCSCP_87765	PF477736	CHEK1	10uM	HA1E	24h	
LINCSCP_87766	PF477736	CHEK1	3.33uM	HA1E	24h	
LINCSCP_87767	PF477736	CHEK1	1.11uM	HA1E	24h	
LINCSCP_87768	PF477736	CHEK1	0.37uM	HA1E	24h	
LINCSCP_87769	PF477736	CHEK1	0.12uM	HA1E	24h	
LINCSCP_87770	PF477736	CHEK1	0.04uM	HA1E	24h	
LINCSCP_99564	PF477736	CHEK1	10uM	HCC515	24h	
LINCSCP_99565	PF477736	CHEK1	3.33uM	HCC515	24h	
LINCSCP_99566	PF477736	CHEK1	1.11uM	HCC515	24h	
LINCSCP_99567	PF477736	CHEK1	0.37uM	HCC515	24h	
LINCSCP_99568	PF477736	CHEK1	0.12uM	HCC515	24h	
LINCSCP_99569	PF477736	CHEK1	0.04uM	HCC515	24h	
