SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10901	TAE-684	ALK	10uM	ASC	24h	1
LINCSCP_11042	TAE-684	ALK	10uM	ASC	24h	0
LINCSCP_111769	TAE-684	ALK	10uM	HEPG2	24h	
LINCSCP_111770	TAE-684	ALK	3.33uM	HEPG2	24h	
LINCSCP_111771	TAE-684	ALK	1.11uM	HEPG2	24h	
LINCSCP_111772	TAE-684	ALK	0.37uM	HEPG2	24h	
LINCSCP_111773	TAE-684	ALK	0.12uM	HEPG2	24h	
LINCSCP_111774	TAE-684	ALK	0.04uM	HEPG2	24h	
LINCSCP_113188	TAE-684	ALK	10uM	HME1	24h	
LINCSCP_113189	TAE-684	ALK	3.33uM	HME1	24h	
LINCSCP_113190	TAE-684	ALK	1.11uM	HME1	24h	
LINCSCP_113191	TAE-684	ALK	0.37uM	HME1	24h	
LINCSCP_113192	TAE-684	ALK	0.12uM	HME1	24h	
LINCSCP_113193	TAE-684	ALK	0.04uM	HME1	24h	
LINCSCP_113541	TAE-684	ALK	10uM	HME1	3h	
LINCSCP_113542	TAE-684	ALK	3.33uM	HME1	3h	
LINCSCP_113543	TAE-684	ALK	1.11uM	HME1	3h	
LINCSCP_113544	TAE-684	ALK	0.37uM	HME1	3h	
LINCSCP_113545	TAE-684	ALK	0.12uM	HME1	3h	
LINCSCP_113546	TAE-684	ALK	0.04uM	HME1	3h	
LINCSCP_115667	TAE-684	ALK	10uM	HS578T	24h	
LINCSCP_115668	TAE-684	ALK	3.33uM	HS578T	24h	
LINCSCP_115669	TAE-684	ALK	1.11uM	HS578T	24h	
LINCSCP_115670	TAE-684	ALK	0.37uM	HS578T	24h	
LINCSCP_115671	TAE-684	ALK	0.12uM	HS578T	24h	
LINCSCP_116020	TAE-684	ALK	10uM	HS578T	3h	
LINCSCP_116021	TAE-684	ALK	3.33uM	HS578T	3h	
LINCSCP_116023	TAE-684	ALK	0.37uM	HS578T	3h	
LINCSCP_116024	TAE-684	ALK	0.12uM	HS578T	3h	
LINCSCP_116727	TAE-684	ALK	10uM	HT29	24h	
LINCSCP_116728	TAE-684	ALK	3.33uM	HT29	24h	
LINCSCP_116729	TAE-684	ALK	1.11uM	HT29	24h	
LINCSCP_116730	TAE-684	ALK	0.37uM	HT29	24h	
LINCSCP_116731	TAE-684	ALK	0.12uM	HT29	24h	
LINCSCP_116732	TAE-684	ALK	0.04uM	HT29	24h	
LINCSCP_11725	TAE-684	ALK	10uM	BT20	24h	1
LINCSCP_11726	TAE-684	ALK	1uM	BT20	24h	0
LINCSCP_11970	TAE-684	ALK	10uM	BT20	6h	0
LINCSCP_11971	TAE-684	ALK	1uM	BT20	6h	0
LINCSCP_129948	TAE-684	ALK	10uM	LNCAP	24h	
LINCSCP_129949	TAE-684	ALK	3.33uM	LNCAP	24h	
LINCSCP_129950	TAE-684	ALK	1.11uM	LNCAP	24h	
LINCSCP_130302	TAE-684	ALK	10uM	LNCAP	3h	
LINCSCP_130303	TAE-684	ALK	3.33uM	LNCAP	3h	
LINCSCP_130305	TAE-684	ALK	0.37uM	LNCAP	3h	
LINCSCP_131360	TAE-684	ALK	10uM	MCF10A	24h	
LINCSCP_131361	TAE-684	ALK	3.33uM	MCF10A	24h	
LINCSCP_131362	TAE-684	ALK	1.11uM	MCF10A	24h	
LINCSCP_131363	TAE-684	ALK	0.37uM	MCF10A	24h	
LINCSCP_131364	TAE-684	ALK	0.12uM	MCF10A	24h	
LINCSCP_131712	TAE-684	ALK	10uM	MCF10A	3h	
LINCSCP_131713	TAE-684	ALK	3.33uM	MCF10A	3h	
LINCSCP_131714	TAE-684	ALK	1.11uM	MCF10A	3h	
LINCSCP_131715	TAE-684	ALK	0.37uM	MCF10A	3h	
LINCSCP_131716	TAE-684	ALK	0.12uM	MCF10A	3h	
LINCSCP_131717	TAE-684	ALK	0.04uM	MCF10A	3h	
LINCSCP_132773	TAE-684	ALK	10uM	MCF7	24h	
LINCSCP_132774	TAE-684	ALK	3.33uM	MCF7	24h	
LINCSCP_132775	TAE-684	ALK	1.11uM	MCF7	24h	
LINCSCP_132776	TAE-684	ALK	0.37uM	MCF7	24h	
LINCSCP_132777	TAE-684	ALK	0.12uM	MCF7	24h	
LINCSCP_132778	TAE-684	ALK	0.04uM	MCF7	24h	
LINCSCP_133127	TAE-684	ALK	10uM	MCF7	3h	
LINCSCP_133128	TAE-684	ALK	3.33uM	MCF7	3h	
LINCSCP_133129	TAE-684	ALK	1.11uM	MCF7	3h	
LINCSCP_133130	TAE-684	ALK	0.37uM	MCF7	3h	
LINCSCP_133132	TAE-684	ALK	0.04uM	MCF7	3h	
LINCSCP_145508	TAE-684	ALK	10uM	MDAMB231	24h	
LINCSCP_145509	TAE-684	ALK	3.33uM	MDAMB231	24h	
LINCSCP_145510	TAE-684	ALK	1.11uM	MDAMB231	24h	
LINCSCP_145511	TAE-684	ALK	0.37uM	MDAMB231	24h	
LINCSCP_145512	TAE-684	ALK	0.12uM	MDAMB231	24h	
LINCSCP_145861	TAE-684	ALK	10uM	MDAMB231	3h	
LINCSCP_145862	TAE-684	ALK	3.33uM	MDAMB231	3h	
LINCSCP_145863	TAE-684	ALK	1.11uM	MDAMB231	3h	
LINCSCP_145864	TAE-684	ALK	0.37uM	MDAMB231	3h	
LINCSCP_151327	TAE-684	ALK	10uM	PC3	24h	
LINCSCP_151328	TAE-684	ALK	3.33uM	PC3	24h	
LINCSCP_151329	TAE-684	ALK	1.11uM	PC3	24h	
LINCSCP_151330	TAE-684	ALK	0.37uM	PC3	24h	
LINCSCP_163707	TAE-684	ALK	10uM	SKBR3	24h	
LINCSCP_163708	TAE-684	ALK	3.33uM	SKBR3	24h	
LINCSCP_163709	TAE-684	ALK	1.11uM	SKBR3	24h	
LINCSCP_163710	TAE-684	ALK	0.37uM	SKBR3	24h	
LINCSCP_163711	TAE-684	ALK	0.12uM	SKBR3	24h	
LINCSCP_163712	TAE-684	ALK	0.04uM	SKBR3	24h	
LINCSCP_164060	TAE-684	ALK	10uM	SKBR3	3h	
LINCSCP_164061	TAE-684	ALK	3.33uM	SKBR3	3h	
LINCSCP_164062	TAE-684	ALK	1.11uM	SKBR3	3h	
LINCSCP_164063	TAE-684	ALK	0.37uM	SKBR3	3h	
LINCSCP_16492	TAE-684	ALK	10uM	HA1E	6h	0
LINCSCP_16657	TAE-684	ALK	10uM	HA1E	6h	1
LINCSCP_16658	TAE-684	ALK	10uM	HA1E	6h	0
LINCSCP_191279	TAE-684	ALK	10uM	A549	6h	0
LINCSCP_191613	TAE-684	ALK	10uM	A549	6h	0
LINCSCP_20279	TAE-684	ALK	10uM	HCC515	6h	0
LINCSCP_20460	TAE-684	ALK	10uM	HCC515	6h	1
LINCSCP_20461	TAE-684	ALK	10uM	HCC515	6h	0
LINCSCP_2172	TAE-684	ALK	10uM	A375	6h	0
LINCSCP_222375	TAE-684	ALK	0.1uM	HS578T	24h	0
LINCSCP_222507	TAE-684	ALK	0.1uM	HS578T	6h	0
LINCSCP_222508	TAE-684	ALK	0.5uM	HS578T	6h	0
LINCSCP_22372	TAE-684	ALK	10uM	HEPG2	6h	0
LINCSCP_22555	TAE-684	ALK	10uM	HEPG2	6h	1
LINCSCP_22556	TAE-684	ALK	10uM	HEPG2	6h	0
LINCSCP_234896	TAE-684	ALK	0.5uM	MCF10A	24h	0
LINCSCP_2371	TAE-684	ALK	10uM	A375	6h	1
LINCSCP_2372	TAE-684	ALK	10uM	A375	6h	0
LINCSCP_24319	TAE-684	ALK	10uM	HS578T	24h	1
LINCSCP_24320	TAE-684	ALK	1uM	HS578T	24h	0
LINCSCP_24535	TAE-684	ALK	10uM	HS578T	6h	0
LINCSCP_24536	TAE-684	ALK	1uM	HS578T	6h	0
LINCSCP_251370	TAE-684	ALK	0.5uM	MCF7	24h	0
LINCSCP_261682	TAE-684	ALK	10uM	NPC	24h	0
LINCSCP_261881	TAE-684	ALK	10uM	NPC	24h	1
LINCSCP_261882	TAE-684	ALK	10uM	NPC	24h	0
LINCSCP_26504	TAE-684	ALK	10uM	HT29	6h	0
LINCSCP_26658	TAE-684	ALK	10uM	HT29	6h	1
LINCSCP_26659	TAE-684	ALK	10uM	HT29	6h	0
LINCSCP_270990	TAE-684	ALK	10uM	PC3	6h	0
LINCSCP_271319	TAE-684	ALK	10uM	PC3	6h	0
LINCSCP_294858	TAE-684	ALK	10uM	VCAP	24h	0
LINCSCP_295079	TAE-684	ALK	10uM	VCAP	6h	0
LINCSCP_295260	TAE-684	ALK	10uM	VCAP	24h	0
LINCSCP_29533	TAE-684	ALK	0.1uM	MCF10A	24h	0
LINCSCP_29534	TAE-684	ALK	10uM	MCF10A	24h	1
LINCSCP_29535	TAE-684	ALK	1uM	MCF10A	24h	0
LINCSCP_295418	TAE-684	ALK	10uM	VCAP	6h	1
LINCSCP_295419	TAE-684	ALK	10uM	VCAP	6h	0
LINCSCP_29752	TAE-684	ALK	0.5uM	MCF10A	6h	0
LINCSCP_29753	TAE-684	ALK	10uM	MCF10A	6h	0
LINCSCP_29754	TAE-684	ALK	1uM	MCF10A	6h	0
LINCSCP_32186	TAE-684	ALK	10uM	MCF7	24h	0
LINCSCP_32338	TAE-684	ALK	10uM	MCF7	6h	0
LINCSCP_32496	TAE-684	ALK	10uM	MCF7	24h	0
LINCSCP_32497	TAE-684	ALK	10uM	MCF7	24h	0
LINCSCP_32698	TAE-684	ALK	10uM	MCF7	6h	0
LINCSCP_32699	TAE-684	ALK	10uM	MCF7	6h	1
LINCSCP_36500	TAE-684	ALK	10uM	MCF7	24h	0
LINCSCP_36501	TAE-684	ALK	1uM	MCF7	24h	0
LINCSCP_36653	TAE-684	ALK	0.5uM	MCF7	6h	0
LINCSCP_36654	TAE-684	ALK	10uM	MCF7	6h	0
LINCSCP_36655	TAE-684	ALK	1uM	MCF7	6h	0
LINCSCP_39011	TAE-684	ALK	0.5uM	MDAMB231	24h	0
LINCSCP_39012	TAE-684	ALK	10uM	MDAMB231	24h	1
LINCSCP_39013	TAE-684	ALK	1uM	MDAMB231	24h	0
LINCSCP_39223	TAE-684	ALK	10uM	MDAMB231	6h	0
LINCSCP_39224	TAE-684	ALK	1uM	MDAMB231	6h	0
LINCSCP_40933	TAE-684	ALK	10uM	NEU	24h	0
LINCSCP_46473	TAE-684	ALK	10uM	PC3	24h	0
LINCSCP_46774	TAE-684	ALK	10uM	PC3	24h	0
LINCSCP_46775	TAE-684	ALK	10uM	PC3	24h	0
LINCSCP_46975	TAE-684	ALK	10uM	PC3	6h	1
LINCSCP_49950	TAE-684	ALK	10uM	PHH	24h	1
LINCSCP_49951	TAE-684	ALK	10uM	PHH	24h	0
LINCSCP_51386	TAE-684	ALK	0.1uM	SKBR3	24h	0
LINCSCP_51387	TAE-684	ALK	10uM	SKBR3	24h	1
LINCSCP_51388	TAE-684	ALK	1uM	SKBR3	24h	0
LINCSCP_51638	TAE-684	ALK	0.1uM	SKBR3	6h	0
LINCSCP_51639	TAE-684	ALK	10uM	SKBR3	6h	0
LINCSCP_51640	TAE-684	ALK	1uM	SKBR3	6h	0
LINCSCP_52248	TAE-684	ALK	10uM	SKB	24h	1
LINCSCP_52391	TAE-684	ALK	10uM	SKB	24h	0
LINCSCP_52392	TAE-684	ALK	10uM	SKB	24h	0
LINCSCP_58893	TAE-684	ALK	10uM	VCAP	24h	0
LINCSCP_6180	TAE-684	ALK	10uM	A549	24h	0
LINCSCP_6417	TAE-684	ALK	10uM	A549	24h	0
LINCSCP_6624	TAE-684	ALK	10uM	A549	6h	1
LINCSCP_69542	TAE-684	ALK	10uM	A375	24h	
LINCSCP_69543	TAE-684	ALK	3.33uM	A375	24h	
LINCSCP_69544	TAE-684	ALK	1.11uM	A375	24h	
LINCSCP_69545	TAE-684	ALK	0.37uM	A375	24h	
LINCSCP_69546	TAE-684	ALK	0.12uM	A375	24h	
LINCSCP_69547	TAE-684	ALK	0.04uM	A375	24h	
LINCSCP_81591	TAE-684	ALK	10uM	A549	24h	
LINCSCP_81592	TAE-684	ALK	3.33uM	A549	24h	
LINCSCP_81593	TAE-684	ALK	1.11uM	A549	24h	
LINCSCP_81594	TAE-684	ALK	0.37uM	A549	24h	
LINCSCP_81595	TAE-684	ALK	0.12uM	A549	24h	
LINCSCP_81596	TAE-684	ALK	0.04uM	A549	24h	
LINCSCP_86028	TAE-684	ALK	10uM	BT20	24h	
LINCSCP_86029	TAE-684	ALK	3.33uM	BT20	24h	
LINCSCP_86030	TAE-684	ALK	1.11uM	BT20	24h	
LINCSCP_86031	TAE-684	ALK	0.37uM	BT20	24h	
LINCSCP_86032	TAE-684	ALK	0.12uM	BT20	24h	
LINCSCP_86033	TAE-684	ALK	0.04uM	BT20	24h	
LINCSCP_86382	TAE-684	ALK	10uM	BT20	3h	
LINCSCP_86383	TAE-684	ALK	3.33uM	BT20	3h	
LINCSCP_86384	TAE-684	ALK	1.11uM	BT20	3h	
LINCSCP_86385	TAE-684	ALK	0.37uM	BT20	3h	
LINCSCP_88134	TAE-684	ALK	10uM	HA1E	24h	
LINCSCP_88135	TAE-684	ALK	3.33uM	HA1E	24h	
LINCSCP_88136	TAE-684	ALK	1.11uM	HA1E	24h	
LINCSCP_88137	TAE-684	ALK	0.37uM	HA1E	24h	
LINCSCP_88138	TAE-684	ALK	0.12uM	HA1E	24h	
LINCSCP_88139	TAE-684	ALK	0.04uM	HA1E	24h	
LINCSCP_99936	TAE-684	ALK	10uM	HCC515	24h	
LINCSCP_99937	TAE-684	ALK	3.33uM	HCC515	24h	
LINCSCP_99938	TAE-684	ALK	1.11uM	HCC515	24h	
LINCSCP_99939	TAE-684	ALK	0.37uM	HCC515	24h	
LINCSCP_99940	TAE-684	ALK	0.12uM	HCC515	24h	
LINCSCP_99941	TAE-684	ALK	0.04uM	HCC515	24h	
