SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_146570	BRD-A25736793	MTOR	0.37uM	NEU	24h	
LINCSCP_146571	BRD-A25736793	MTOR	0.12uM	NEU	24h	
LINCSCP_146572	BRD-A25736793	MTOR	0.04uM	NEU	24h	
LINCSCP_147607	BRD-A25736793	MTOR	10uM	NPC.CAS9	24h	
LINCSCP_147608	BRD-A25736793	MTOR	3.33uM	NPC.CAS9	24h	
LINCSCP_147609	BRD-A25736793	MTOR	1.11uM	NPC.CAS9	24h	
LINCSCP_147610	BRD-A25736793	MTOR	0.37uM	NPC.CAS9	24h	
LINCSCP_147611	BRD-A25736793	MTOR	0.12uM	NPC.CAS9	24h	
LINCSCP_147612	BRD-A25736793	MTOR	0.04uM	NPC.CAS9	24h	
LINCSCP_148638	BRD-A25736793	MTOR	10uM	NPC	24h	
LINCSCP_148639	BRD-A25736793	MTOR	3.33uM	NPC	24h	
LINCSCP_148640	BRD-A25736793	MTOR	1.11uM	NPC	24h	
LINCSCP_148641	BRD-A25736793	MTOR	0.37uM	NPC	24h	
LINCSCP_148642	BRD-A25736793	MTOR	0.12uM	NPC	24h	
LINCSCP_148643	BRD-A25736793	MTOR	0.04uM	NPC	24h	
LINCSCP_149764	BRD-A25736793	MTOR	10uM	NPC.TAK	24h	
LINCSCP_149765	BRD-A25736793	MTOR	3.33uM	NPC.TAK	24h	
LINCSCP_149766	BRD-A25736793	MTOR	1.11uM	NPC.TAK	24h	
LINCSCP_149767	BRD-A25736793	MTOR	0.37uM	NPC.TAK	24h	
LINCSCP_149768	BRD-A25736793	MTOR	0.12uM	NPC.TAK	24h	
LINCSCP_149769	BRD-A25736793	MTOR	0.04uM	NPC.TAK	24h	
LINCSCP_151691	BRD-A25736793	MTOR	10uM	PC3	24h	
LINCSCP_151692	BRD-A25736793	MTOR	3.33uM	PC3	24h	
LINCSCP_151693	BRD-A25736793	MTOR	1.11uM	PC3	24h	
LINCSCP_151694	BRD-A25736793	MTOR	0.37uM	PC3	24h	
LINCSCP_151695	BRD-A25736793	MTOR	0.12uM	PC3	24h	
LINCSCP_151696	BRD-A25736793	MTOR	0.04uM	PC3	24h	
LINCSCP_156091	Everolimus	FKBP1A|MTOR	10uM	PC3	24h	
LINCSCP_156092	Everolimus	FKBP1A|MTOR	3.33uM	PC3	24h	
LINCSCP_156093	Everolimus	FKBP1A|MTOR	1.11uM	PC3	24h	
LINCSCP_156094	Everolimus	FKBP1A|MTOR	0.37uM	PC3	24h	
LINCSCP_156095	Everolimus	FKBP1A|MTOR	0.12uM	PC3	24h	
LINCSCP_156096	Everolimus	FKBP1A|MTOR	0.04uM	PC3	24h	
LINCSCP_164422	BRD-A25736793	MTOR	10uM	SKL.C	24h	
LINCSCP_164423	BRD-A25736793	MTOR	3.33uM	SKL.C	24h	
LINCSCP_164424	BRD-A25736793	MTOR	1.11uM	SKL.C	24h	
LINCSCP_164425	BRD-A25736793	MTOR	0.37uM	SKL.C	24h	
LINCSCP_164426	BRD-A25736793	MTOR	0.12uM	SKL.C	24h	
LINCSCP_164427	BRD-A25736793	MTOR	0.04uM	SKL.C	24h	
LINCSCP_165484	BRD-A25736793	MTOR	10uM	SKL	24h	
LINCSCP_165485	BRD-A25736793	MTOR	3.33uM	SKL	24h	
LINCSCP_165486	BRD-A25736793	MTOR	1.11uM	SKL	24h	
LINCSCP_165487	BRD-A25736793	MTOR	0.37uM	SKL	24h	
LINCSCP_165488	BRD-A25736793	MTOR	0.12uM	SKL	24h	
LINCSCP_165489	BRD-A25736793	MTOR	0.04uM	SKL	24h	
LINCSCP_16619	Everolimus	FKBP1A|MTOR	10uM	HA1E	6h	1
LINCSCP_169692	Everolimus	FKBP1A|MTOR	10uM	YAPC	24h	
LINCSCP_169693	Everolimus	FKBP1A|MTOR	3.33uM	YAPC	24h	
LINCSCP_169694	Everolimus	FKBP1A|MTOR	1.11uM	YAPC	24h	
LINCSCP_169695	Everolimus	FKBP1A|MTOR	0.37uM	YAPC	24h	
LINCSCP_169696	Everolimus	FKBP1A|MTOR	0.12uM	YAPC	24h	
LINCSCP_169697	Everolimus	FKBP1A|MTOR	0.04uM	YAPC	24h	
LINCSCP_20412	Everolimus	FKBP1A|MTOR	10uM	HCC515	6h	1
LINCSCP_22511	Everolimus	FKBP1A|MTOR	10uM	HEPG2	6h	1
LINCSCP_2311	Everolimus	FKBP1A|MTOR	10uM	A375	6h	1
LINCSCP_26607	Everolimus	FKBP1A|MTOR	10uM	HT29	6h	1
LINCSCP_32458	Everolimus	FKBP1A|MTOR	10uM	MCF7	24h	0
LINCSCP_32655	Everolimus	FKBP1A|MTOR	10uM	MCF7	6h	1
LINCSCP_42384	Everolimus	FKBP1A|MTOR	10uM	NPC	24h	1
LINCSCP_46728	Everolimus	FKBP1A|MTOR	10uM	PC3	24h	0
LINCSCP_46943	Everolimus	FKBP1A|MTOR	10uM	PC3	6h	1
LINCSCP_49931	Everolimus	FKBP1A|MTOR	10uM	PHH	24h	1
LINCSCP_52357	Everolimus	FKBP1A|MTOR	10uM	SKB	24h	1
LINCSCP_59032	Everolimus	FKBP1A|MTOR	10uM	VCAP	6h	1
LINCSCP_6366	Everolimus	FKBP1A|MTOR	10uM	A549	24h	0
LINCSCP_6580	Everolimus	FKBP1A|MTOR	10uM	A549	6h	1
LINCSCP_69906	BRD-A25736793	MTOR	10uM	A375	24h	
LINCSCP_69907	BRD-A25736793	MTOR	3.33uM	A375	24h	
LINCSCP_69908	BRD-A25736793	MTOR	1.11uM	A375	24h	
LINCSCP_69909	BRD-A25736793	MTOR	0.37uM	A375	24h	
LINCSCP_69910	BRD-A25736793	MTOR	0.12uM	A375	24h	
LINCSCP_74362	Everolimus	FKBP1A|MTOR	10uM	A375	24h	
LINCSCP_74363	Everolimus	FKBP1A|MTOR	3.33uM	A375	24h	
LINCSCP_74364	Everolimus	FKBP1A|MTOR	1.11uM	A375	24h	
LINCSCP_74365	Everolimus	FKBP1A|MTOR	0.37uM	A375	24h	
LINCSCP_74366	Everolimus	FKBP1A|MTOR	0.12uM	A375	24h	
LINCSCP_74367	Everolimus	FKBP1A|MTOR	0.04uM	A375	24h	
LINCSCP_81955	BRD-A25736793	MTOR	10uM	A549	24h	
LINCSCP_81956	BRD-A25736793	MTOR	3.33uM	A549	24h	
LINCSCP_81957	BRD-A25736793	MTOR	1.11uM	A549	24h	
LINCSCP_81958	BRD-A25736793	MTOR	0.37uM	A549	24h	
LINCSCP_81959	BRD-A25736793	MTOR	0.12uM	A549	24h	
LINCSCP_81960	BRD-A25736793	MTOR	0.04uM	A549	24h	
LINCSCP_83200	BRD-A25736793	MTOR	10uM	ASC.C	24h	
LINCSCP_83201	BRD-A25736793	MTOR	3.33uM	ASC.C	24h	
LINCSCP_83202	BRD-A25736793	MTOR	1.11uM	ASC.C	24h	
LINCSCP_83203	BRD-A25736793	MTOR	0.37uM	ASC.C	24h	
LINCSCP_83204	BRD-A25736793	MTOR	0.12uM	ASC.C	24h	
LINCSCP_83205	BRD-A25736793	MTOR	0.04uM	ASC.C	24h	
LINCSCP_84262	BRD-A25736793	MTOR	10uM	ASC	24h	
LINCSCP_84263	BRD-A25736793	MTOR	3.33uM	ASC	24h	
LINCSCP_84264	BRD-A25736793	MTOR	1.11uM	ASC	24h	
LINCSCP_84265	BRD-A25736793	MTOR	0.37uM	ASC	24h	
LINCSCP_84266	BRD-A25736793	MTOR	0.12uM	ASC	24h	
LINCSCP_84267	BRD-A25736793	MTOR	0.04uM	ASC	24h	
LINCSCP_86744	BRD-A25736793	MTOR	10uM	CD34	24h	
LINCSCP_86746	BRD-A25736793	MTOR	1.11uM	CD34	24h	
LINCSCP_86747	BRD-A25736793	MTOR	0.37uM	CD34	24h	
LINCSCP_86748	BRD-A25736793	MTOR	0.12uM	CD34	24h	
LINCSCP_86749	BRD-A25736793	MTOR	0.04uM	CD34	24h	
LINCSCP_88497	BRD-A25736793	MTOR	10uM	HA1E	24h	
LINCSCP_88498	BRD-A25736793	MTOR	3.33uM	HA1E	24h	
LINCSCP_88499	BRD-A25736793	MTOR	1.11uM	HA1E	24h	
LINCSCP_88500	BRD-A25736793	MTOR	0.37uM	HA1E	24h	
LINCSCP_88501	BRD-A25736793	MTOR	0.12uM	HA1E	24h	
LINCSCP_88502	BRD-A25736793	MTOR	0.04uM	HA1E	24h	
LINCSCP_92703	Everolimus	FKBP1A|MTOR	10uM	HA1E	24h	
LINCSCP_92704	Everolimus	FKBP1A|MTOR	3.33uM	HA1E	24h	
LINCSCP_92705	Everolimus	FKBP1A|MTOR	1.11uM	HA1E	24h	
LINCSCP_92706	Everolimus	FKBP1A|MTOR	0.37uM	HA1E	24h	
LINCSCP_92707	Everolimus	FKBP1A|MTOR	0.12uM	HA1E	24h	
LINCSCP_92708	Everolimus	FKBP1A|MTOR	0.04uM	HA1E	24h	
