SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10169	Dienestrol	ESR1	10uM	A549	24h	0
LINCSCP_10170	Dienestrol	ESR1	3.33uM	A549	24h	0
LINCSCP_10171	Dienestrol	ESR1	1.11uM	A549	24h	0
LINCSCP_14794	Dienestrol	ESR1	10uM	HA1E	24h	1
LINCSCP_17534	Dienestrol	ESR1	0.04uM	HA1E	24h	0
LINCSCP_17535	Dienestrol	ESR1	3.33uM	HA1E	24h	0
LINCSCP_17536	Dienestrol	ESR1	0.12uM	HA1E	24h	0
LINCSCP_176380	Allantoin		0.5uM	A375	24h	0
LINCSCP_176462	Allantoin		0.5uM	A375	6h	0
LINCSCP_18987	Dienestrol	ESR1	10uM	HCC515	24h	1
LINCSCP_19147	Dienestrol	ESR1	10uM	HCC515	6h	0
LINCSCP_21043	Dienestrol	ESR1	3.33uM	HCC515	24h	0
LINCSCP_21044	Dienestrol	ESR1	0.37uM	HCC515	24h	0
LINCSCP_21424	Allantoin		10uM	HEK293T	24h	1
LINCSCP_21573	Dienestrol	ESR1	10uM	HEPG2	6h	0
LINCSCP_218235	Dienestrol	ESR1	0.04uM	HCC515	24h	0
LINCSCP_218238	Dienestrol	ESR1	1.11uM	HCC515	24h	0
LINCSCP_218855	Allantoin		0.5uM	HEK293T	24h	0
LINCSCP_218856	Allantoin		3uM	HEK293T	24h	0
LINCSCP_218953	Allantoin		10uM	HEK293T	6h	0
LINCSCP_222071	Dienestrol	ESR1	0.04uM	HEPG2	24h	0
LINCSCP_222079	Dienestrol	ESR1	1.11uM	HEPG2	24h	0
LINCSCP_24106	Dienestrol	ESR1	3.33uM	HEPG2	24h	0
LINCSCP_24107	Dienestrol	ESR1	10uM	HEPG2	24h	1
LINCSCP_255139	Dienestrol	ESR1	0.04uM	MCF7	24h	0
LINCSCP_255140	Dienestrol	ESR1	0.12uM	MCF7	24h	0
LINCSCP_255142	Dienestrol	ESR1	10uM	MCF7	24h	0
LINCSCP_255144	Dienestrol	ESR1	0.04uM	MCF7	24h	0
LINCSCP_255145	Dienestrol	ESR1	0.12uM	MCF7	24h	0
LINCSCP_255146	Dienestrol	ESR1	10uM	MCF7	24h	1
LINCSCP_280543	Dienestrol	ESR1	10uM	PC3	24h	1
LINCSCP_280545	Dienestrol	ESR1	3.33uM	PC3	24h	0
LINCSCP_280548	Dienestrol	ESR1	3.33uM	PC3	24h	0
LINCSCP_282186	Dienestrol	ESR1	10uM	PHH	24h	1
LINCSCP_284818	Dienestrol	ESR1	10uM	SKB	24h	1
LINCSCP_28687	Dienestrol	ESR1	1.11uM	HT29	24h	0
LINCSCP_28688	Dienestrol	ESR1	3.33uM	HT29	24h	0
LINCSCP_28689	Dienestrol	ESR1	0.04uM	HT29	24h	0
LINCSCP_3	Allantoin		10uM	A375	24h	0
LINCSCP_30	Allantoin		10uM	A375	6h	0
LINCSCP_31	Allantoin		3uM	A375	6h	0
LINCSCP_33424	Dienestrol	ESR1	10uM	MCF7	24h	0
LINCSCP_34259	Allantoin		10uM	MCF7	24h	0
LINCSCP_34349	Allantoin		10uM	MCF7	6h	1
LINCSCP_34505	Cycladiene	ESR1	10uM	MCF7	24h	0
LINCSCP_34604	Cycladiene	ESR1	10uM	MCF7	6h	1
LINCSCP_38786	Dienestrol	ESR1	1.11uM	MCF7	24h	0
LINCSCP_38787	Dienestrol	ESR1	0.37uM	MCF7	24h	0
LINCSCP_4	Allantoin		3uM	A375	24h	1
LINCSCP_47474	Allantoin		10uM	PC3	24h	1
LINCSCP_49721	Dienestrol	ESR1	0.04uM	PC3	24h	0
LINCSCP_49722	Dienestrol	ESR1	0.37uM	PC3	24h	0
LINCSCP_49723	Dienestrol	ESR1	1.11uM	PC3	24h	0
LINCSCP_7354	Dienestrol	ESR1	10uM	A549	24h	1
LINCSCP_7538	Dienestrol	ESR1	10uM	A549	6h	0
