SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_111733	A-443654		10uM	HEPG2	24h	
LINCSCP_111734	A-443654		3.33uM	HEPG2	24h	
LINCSCP_111735	A-443654		1.11uM	HEPG2	24h	
LINCSCP_111736	A-443654		0.37uM	HEPG2	24h	
LINCSCP_111737	A-443654		0.12uM	HEPG2	24h	
LINCSCP_111738	A-443654		0.04uM	HEPG2	24h	
LINCSCP_113152	A-443654		10uM	HME1	24h	
LINCSCP_113153	A-443654		3.33uM	HME1	24h	
LINCSCP_113154	A-443654		1.11uM	HME1	24h	
LINCSCP_113155	A-443654		0.37uM	HME1	24h	
LINCSCP_113156	A-443654		0.12uM	HME1	24h	
LINCSCP_113157	A-443654		0.04uM	HME1	24h	
LINCSCP_113505	A-443654		10uM	HME1	3h	
LINCSCP_113506	A-443654		3.33uM	HME1	3h	
LINCSCP_113507	A-443654		1.11uM	HME1	3h	
LINCSCP_113508	A-443654		0.37uM	HME1	3h	
LINCSCP_113509	A-443654		0.12uM	HME1	3h	
LINCSCP_113510	A-443654		0.04uM	HME1	3h	
LINCSCP_115634	A-443654		1.11uM	HS578T	24h	
LINCSCP_115635	A-443654		0.37uM	HS578T	24h	
LINCSCP_115636	A-443654		0.12uM	HS578T	24h	
LINCSCP_115637	A-443654		0.04uM	HS578T	24h	
LINCSCP_115984	A-443654		10uM	HS578T	3h	
LINCSCP_115985	A-443654		3.33uM	HS578T	3h	
LINCSCP_115986	A-443654		1.11uM	HS578T	3h	
LINCSCP_115987	A-443654		0.37uM	HS578T	3h	
LINCSCP_115988	A-443654		0.12uM	HS578T	3h	
LINCSCP_115989	A-443654		0.04uM	HS578T	3h	
LINCSCP_116691	A-443654		10uM	HT29	24h	
LINCSCP_116692	A-443654		3.33uM	HT29	24h	
LINCSCP_116693	A-443654		1.11uM	HT29	24h	
LINCSCP_116694	A-443654		0.37uM	HT29	24h	
LINCSCP_116695	A-443654		0.12uM	HT29	24h	
LINCSCP_116696	A-443654		0.04uM	HT29	24h	
LINCSCP_11689	A-443654	AKT1|AKT2	0.1uM	BT20	24h	0
LINCSCP_11690	A-443654	AKT1|AKT2	0.5uM	BT20	24h	0
LINCSCP_11691	A-443654	AKT1|AKT2	1uM	BT20	24h	1
LINCSCP_11938	A-443654	AKT1|AKT2	0.1uM	BT20	6h	0
LINCSCP_11939	A-443654	AKT1|AKT2	0.5uM	BT20	6h	0
LINCSCP_11940	A-443654	AKT1|AKT2	10uM	BT20	6h	0
LINCSCP_11941	A-443654	AKT1|AKT2	1uM	BT20	6h	0
LINCSCP_129913	A-443654		3.33uM	LNCAP	24h	
LINCSCP_129914	A-443654		1.11uM	LNCAP	24h	
LINCSCP_129915	A-443654		0.37uM	LNCAP	24h	
LINCSCP_129916	A-443654		0.12uM	LNCAP	24h	
LINCSCP_129917	A-443654		0.04uM	LNCAP	24h	
LINCSCP_130266	A-443654		10uM	LNCAP	3h	
LINCSCP_130267	A-443654		3.33uM	LNCAP	3h	
LINCSCP_130268	A-443654		1.11uM	LNCAP	3h	
LINCSCP_130269	A-443654		0.37uM	LNCAP	3h	
LINCSCP_130271	A-443654		0.04uM	LNCAP	3h	
LINCSCP_131326	A-443654		1.11uM	MCF10A	24h	
LINCSCP_131327	A-443654		0.37uM	MCF10A	24h	
LINCSCP_131328	A-443654		0.12uM	MCF10A	24h	
LINCSCP_131329	A-443654		0.04uM	MCF10A	24h	
LINCSCP_131676	A-443654		10uM	MCF10A	3h	
LINCSCP_131677	A-443654		3.33uM	MCF10A	3h	
LINCSCP_131678	A-443654		1.11uM	MCF10A	3h	
LINCSCP_131679	A-443654		0.37uM	MCF10A	3h	
LINCSCP_131680	A-443654		0.12uM	MCF10A	3h	
LINCSCP_131681	A-443654		0.04uM	MCF10A	3h	
LINCSCP_132737	A-443654		10uM	MCF7	24h	
LINCSCP_132738	A-443654		3.33uM	MCF7	24h	
LINCSCP_132739	A-443654		1.11uM	MCF7	24h	
LINCSCP_132740	A-443654		0.37uM	MCF7	24h	
LINCSCP_132741	A-443654		0.12uM	MCF7	24h	
LINCSCP_132742	A-443654		0.04uM	MCF7	24h	
LINCSCP_133091	A-443654		10uM	MCF7	3h	
LINCSCP_133092	A-443654		3.33uM	MCF7	3h	
LINCSCP_133093	A-443654		1.11uM	MCF7	3h	
LINCSCP_133094	A-443654		0.37uM	MCF7	3h	
LINCSCP_133095	A-443654		0.12uM	MCF7	3h	
LINCSCP_133096	A-443654		0.04uM	MCF7	3h	
LINCSCP_145472	A-443654		10uM	MDAMB231	24h	
LINCSCP_145473	A-443654		3.33uM	MDAMB231	24h	
LINCSCP_145474	A-443654		1.11uM	MDAMB231	24h	
LINCSCP_145475	A-443654		0.37uM	MDAMB231	24h	
LINCSCP_145476	A-443654		0.12uM	MDAMB231	24h	
LINCSCP_145477	A-443654		0.04uM	MDAMB231	24h	
LINCSCP_145825	A-443654		10uM	MDAMB231	3h	
LINCSCP_145826	A-443654		3.33uM	MDAMB231	3h	
LINCSCP_145827	A-443654		1.11uM	MDAMB231	3h	
LINCSCP_145828	A-443654		0.37uM	MDAMB231	3h	
LINCSCP_145829	A-443654		0.12uM	MDAMB231	3h	
LINCSCP_151291	A-443654		10uM	PC3	24h	
LINCSCP_151292	A-443654		3.33uM	PC3	24h	
LINCSCP_151293	A-443654		1.11uM	PC3	24h	
LINCSCP_151294	A-443654		0.37uM	PC3	24h	
LINCSCP_151295	A-443654		0.12uM	PC3	24h	
LINCSCP_163672	A-443654		3.33uM	SKBR3	24h	
LINCSCP_163673	A-443654		1.11uM	SKBR3	24h	
LINCSCP_163674	A-443654		0.37uM	SKBR3	24h	
LINCSCP_163675	A-443654		0.12uM	SKBR3	24h	
LINCSCP_163676	A-443654		0.04uM	SKBR3	24h	
LINCSCP_164024	A-443654		10uM	SKBR3	3h	
LINCSCP_164025	A-443654		3.33uM	SKBR3	3h	
LINCSCP_164026	A-443654		1.11uM	SKBR3	3h	
LINCSCP_164027	A-443654		0.37uM	SKBR3	3h	
LINCSCP_164028	A-443654		0.12uM	SKBR3	3h	
LINCSCP_164029	A-443654		0.04uM	SKBR3	3h	
LINCSCP_16643	A-443654	AKT1|AKT2	10uM	HA1E	6h	1
LINCSCP_20446	A-443654	AKT1|AKT2	10uM	HCC515	6h	1
LINCSCP_22542	A-443654	AKT1|AKT2	10uM	HEPG2	6h	1
LINCSCP_2353	A-443654	AKT1|AKT2	10uM	A375	6h	1
LINCSCP_24291	A-443654	AKT1|AKT2	0.1uM	HS578T	24h	0
LINCSCP_24292	A-443654	AKT1|AKT2	0.5uM	HS578T	24h	0
LINCSCP_24510	A-443654	AKT1|AKT2	0.1uM	HS578T	6h	0
LINCSCP_24511	A-443654	AKT1|AKT2	0.5uM	HS578T	6h	1
LINCSCP_24512	A-443654	AKT1|AKT2	1uM	HS578T	6h	0
LINCSCP_26642	A-443654	AKT1|AKT2	10uM	HT29	6h	1
LINCSCP_29501	A-443654	AKT1|AKT2	0.1uM	MCF10A	24h	0
LINCSCP_29502	A-443654	AKT1|AKT2	0.5uM	MCF10A	24h	0
LINCSCP_29503	A-443654	AKT1|AKT2	1uM	MCF10A	24h	1
LINCSCP_29727	A-443654	AKT1|AKT2	0.1uM	MCF10A	6h	0
LINCSCP_29728	A-443654	AKT1|AKT2	0.5uM	MCF10A	6h	0
LINCSCP_29729	A-443654	AKT1|AKT2	10uM	MCF10A	6h	0
LINCSCP_29730	A-443654	AKT1|AKT2	1uM	MCF10A	6h	0
LINCSCP_32483	A-443654	AKT1|AKT2	10uM	MCF7	24h	0
LINCSCP_32686	A-443654	AKT1|AKT2	10uM	MCF7	6h	0
LINCSCP_36477	A-443654	AKT1|AKT2	0.1uM	MCF7	24h	0
LINCSCP_36478	A-443654	AKT1|AKT2	0.5uM	MCF7	24h	0
LINCSCP_36479	A-443654	AKT1|AKT2	1uM	MCF7	24h	0
LINCSCP_36631	A-443654	AKT1|AKT2	0.1uM	MCF7	6h	0
LINCSCP_36632	A-443654	AKT1|AKT2	0.5uM	MCF7	6h	0
LINCSCP_36633	A-443654	AKT1|AKT2	10uM	MCF7	6h	1
LINCSCP_36634	A-443654	AKT1|AKT2	1uM	MCF7	6h	0
LINCSCP_38977	A-443654	AKT1|AKT2	0.1uM	MDAMB231	24h	0
LINCSCP_38978	A-443654	AKT1|AKT2	0.5uM	MDAMB231	24h	0
LINCSCP_38979	A-443654	AKT1|AKT2	1uM	MDAMB231	24h	1
LINCSCP_39192	A-443654	AKT1|AKT2	0.1uM	MDAMB231	6h	0
LINCSCP_39193	A-443654	AKT1|AKT2	0.5uM	MDAMB231	6h	0
LINCSCP_39194	A-443654	AKT1|AKT2	10uM	MDAMB231	6h	0
LINCSCP_39195	A-443654	AKT1|AKT2	1uM	MDAMB231	6h	0
LINCSCP_42411	A-443654	AKT1|AKT2	10uM	NPC	24h	1
LINCSCP_46761	A-443654	AKT1|AKT2	10uM	PC3	24h	0
LINCSCP_46967	A-443654	AKT1|AKT2	10uM	PC3	6h	1
LINCSCP_49941	A-443654	AKT1|AKT2	10uM	PHH	24h	1
LINCSCP_51352	A-443654	AKT1|AKT2	0.1uM	SKBR3	24h	0
LINCSCP_51353	A-443654	AKT1|AKT2	0.5uM	SKBR3	24h	0
LINCSCP_51354	A-443654	AKT1|AKT2	1uM	SKBR3	24h	1
LINCSCP_51604	A-443654	AKT1|AKT2	0.1uM	SKBR3	6h	0
LINCSCP_51605	A-443654	AKT1|AKT2	0.5uM	SKBR3	6h	0
LINCSCP_51606	A-443654	AKT1|AKT2	10uM	SKBR3	6h	0
LINCSCP_51607	A-443654	AKT1|AKT2	1uM	SKBR3	6h	0
LINCSCP_52379	A-443654	AKT1|AKT2	10uM	SKB	24h	1
LINCSCP_6400	A-443654	AKT1|AKT2	10uM	A549	24h	0
LINCSCP_6609	A-443654	AKT1|AKT2	10uM	A549	6h	1
LINCSCP_69506	A-443654		10uM	A375	24h	
LINCSCP_69507	A-443654		3.33uM	A375	24h	
LINCSCP_69508	A-443654		1.11uM	A375	24h	
LINCSCP_69509	A-443654		0.37uM	A375	24h	
LINCSCP_69510	A-443654		0.12uM	A375	24h	
LINCSCP_69511	A-443654		0.04uM	A375	24h	
LINCSCP_81556	A-443654		10uM	A549	24h	
LINCSCP_81557	A-443654		1.11uM	A549	24h	
LINCSCP_81558	A-443654		0.37uM	A549	24h	
LINCSCP_81559	A-443654		0.12uM	A549	24h	
LINCSCP_85992	A-443654		10uM	BT20	24h	
LINCSCP_85993	A-443654		3.33uM	BT20	24h	
LINCSCP_85994	A-443654		1.11uM	BT20	24h	
LINCSCP_85995	A-443654		0.37uM	BT20	24h	
LINCSCP_85996	A-443654		0.12uM	BT20	24h	
LINCSCP_85997	A-443654		0.04uM	BT20	24h	
LINCSCP_86346	A-443654		10uM	BT20	3h	
LINCSCP_86347	A-443654		3.33uM	BT20	3h	
LINCSCP_86348	A-443654		1.11uM	BT20	3h	
LINCSCP_86349	A-443654		0.37uM	BT20	3h	
LINCSCP_86350	A-443654		0.12uM	BT20	3h	
LINCSCP_86351	A-443654		0.04uM	BT20	3h	
