SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_11668	Lapatinib	EGFR|ERBB2	10uM	BT20	24h	1
LINCSCP_11669	Lapatinib	EGFR|ERBB2	1uM	BT20	24h	0
LINCSCP_116781	Lapatinib	EGFR|ERBB2	10uM	HT29	24h	
LINCSCP_116783	Lapatinib	EGFR|ERBB2	1.11uM	HT29	24h	
LINCSCP_116784	Lapatinib	EGFR|ERBB2	0.37uM	HT29	24h	
LINCSCP_116785	Lapatinib	EGFR|ERBB2	0.12uM	HT29	24h	
LINCSCP_116786	Lapatinib	EGFR|ERBB2	0.04uM	HT29	24h	
LINCSCP_11918	Lapatinib	EGFR|ERBB2	0.5uM	BT20	6h	0
LINCSCP_11919	Lapatinib	EGFR|ERBB2	10uM	BT20	6h	0
LINCSCP_11920	Lapatinib	EGFR|ERBB2	1uM	BT20	6h	0
LINCSCP_130003	Lapatinib	EGFR|ERBB2	3.33uM	LNCAP	24h	
LINCSCP_130004	Lapatinib	EGFR|ERBB2	1.11uM	LNCAP	24h	
LINCSCP_130005	Lapatinib	EGFR|ERBB2	0.37uM	LNCAP	24h	
LINCSCP_130006	Lapatinib	EGFR|ERBB2	0.12uM	LNCAP	24h	
LINCSCP_130007	Lapatinib	EGFR|ERBB2	0.04uM	LNCAP	24h	
LINCSCP_130357	Lapatinib	EGFR|ERBB2	3.33uM	LNCAP	3h	
LINCSCP_130358	Lapatinib	EGFR|ERBB2	1.11uM	LNCAP	3h	
LINCSCP_130361	Lapatinib	EGFR|ERBB2	0.04uM	LNCAP	3h	
LINCSCP_131414	Lapatinib	EGFR|ERBB2	10uM	MCF10A	24h	
LINCSCP_131415	Lapatinib	EGFR|ERBB2	3.33uM	MCF10A	24h	
LINCSCP_131416	Lapatinib	EGFR|ERBB2	1.11uM	MCF10A	24h	
LINCSCP_131417	Lapatinib	EGFR|ERBB2	0.37uM	MCF10A	24h	
LINCSCP_131418	Lapatinib	EGFR|ERBB2	0.12uM	MCF10A	24h	
LINCSCP_131766	Lapatinib	EGFR|ERBB2	10uM	MCF10A	3h	
LINCSCP_131767	Lapatinib	EGFR|ERBB2	3.33uM	MCF10A	3h	
LINCSCP_131768	Lapatinib	EGFR|ERBB2	1.11uM	MCF10A	3h	
LINCSCP_131769	Lapatinib	EGFR|ERBB2	0.37uM	MCF10A	3h	
LINCSCP_131770	Lapatinib	EGFR|ERBB2	0.12uM	MCF10A	3h	
LINCSCP_131771	Lapatinib	EGFR|ERBB2	0.04uM	MCF10A	3h	
LINCSCP_132827	Lapatinib	EGFR|ERBB2	10uM	MCF7	24h	
LINCSCP_132828	Lapatinib	EGFR|ERBB2	3.33uM	MCF7	24h	
LINCSCP_132829	Lapatinib	EGFR|ERBB2	1.11uM	MCF7	24h	
LINCSCP_132831	Lapatinib	EGFR|ERBB2	0.12uM	MCF7	24h	
LINCSCP_132832	Lapatinib	EGFR|ERBB2	0.04uM	MCF7	24h	
LINCSCP_133181	Lapatinib	EGFR|ERBB2	10uM	MCF7	3h	
LINCSCP_133183	Lapatinib	EGFR|ERBB2	1.11uM	MCF7	3h	
LINCSCP_133184	Lapatinib	EGFR|ERBB2	0.37uM	MCF7	3h	
LINCSCP_133186	Lapatinib	EGFR|ERBB2	0.04uM	MCF7	3h	
LINCSCP_145564	Lapatinib	EGFR|ERBB2	1.11uM	MDAMB231	24h	
LINCSCP_145565	Lapatinib	EGFR|ERBB2	0.37uM	MDAMB231	24h	
LINCSCP_145566	Lapatinib	EGFR|ERBB2	0.12uM	MDAMB231	24h	
LINCSCP_145567	Lapatinib	EGFR|ERBB2	0.04uM	MDAMB231	24h	
LINCSCP_145915	Lapatinib	EGFR|ERBB2	10uM	MDAMB231	3h	
LINCSCP_145916	Lapatinib	EGFR|ERBB2	3.33uM	MDAMB231	3h	
LINCSCP_145918	Lapatinib	EGFR|ERBB2	0.37uM	MDAMB231	3h	
LINCSCP_145919	Lapatinib	EGFR|ERBB2	0.12uM	MDAMB231	3h	
LINCSCP_145920	Lapatinib	EGFR|ERBB2	0.04uM	MDAMB231	3h	
LINCSCP_151381	Lapatinib	EGFR|ERBB2	10uM	PC3	24h	
LINCSCP_151382	Lapatinib	EGFR|ERBB2	3.33uM	PC3	24h	
LINCSCP_151385	Lapatinib	EGFR|ERBB2	0.12uM	PC3	24h	
LINCSCP_153852	Lapatinib	EGFR|ERBB2	10uM	PC3	24h	
LINCSCP_153853	Lapatinib	EGFR|ERBB2	3.33uM	PC3	24h	
LINCSCP_163761	Lapatinib	EGFR|ERBB2	10uM	SKBR3	24h	
LINCSCP_163762	Lapatinib	EGFR|ERBB2	3.33uM	SKBR3	24h	
LINCSCP_163763	Lapatinib	EGFR|ERBB2	1.11uM	SKBR3	24h	
LINCSCP_163764	Lapatinib	EGFR|ERBB2	0.37uM	SKBR3	24h	
LINCSCP_163765	Lapatinib	EGFR|ERBB2	0.12uM	SKBR3	24h	
LINCSCP_163766	Lapatinib	EGFR|ERBB2	0.04uM	SKBR3	24h	
LINCSCP_164116	Lapatinib	EGFR|ERBB2	1.11uM	SKBR3	3h	
LINCSCP_164118	Lapatinib	EGFR|ERBB2	0.12uM	SKBR3	3h	
LINCSCP_164119	Lapatinib	EGFR|ERBB2	0.04uM	SKBR3	3h	
LINCSCP_167450	Lapatinib	EGFR|ERBB2	10uM	YAPC	24h	
LINCSCP_167451	Lapatinib	EGFR|ERBB2	3.33uM	YAPC	24h	
LINCSCP_167454	Lapatinib	EGFR|ERBB2	0.12uM	YAPC	24h	
LINCSCP_20185	lapatinib	EGFR|ERBB2	10uM	HCC515	6h	1
LINCSCP_2094	lapatinib	EGFR|ERBB2	10uM	A375	6h	1
LINCSCP_222358	Lapatinib	EGFR|ERBB2	0.5uM	HS578T	24h	0
LINCSCP_2325	Lapatinib	EGFR|ERBB2	10uM	A375	6h	0
LINCSCP_24267	Lapatinib	EGFR|ERBB2	10uM	HS578T	24h	0
LINCSCP_24494	Lapatinib	EGFR|ERBB2	0.1uM	HS578T	6h	0
LINCSCP_24495	Lapatinib	EGFR|ERBB2	0.5uM	HS578T	6h	1
LINCSCP_251525	Lapatinib	EGFR|ERBB2	0.1uM	MCF7	6h	0
LINCSCP_261559	lapatinib	EGFR|ERBB2	10uM	NPC	24h	1
LINCSCP_281437	Lapatinib	EGFR|ERBB2	10uM	PHH	24h	1
LINCSCP_285153	Lapatinib	EGFR|ERBB2	0.1uM	SKBR3	6h	0
LINCSCP_29481	Lapatinib	EGFR|ERBB2	0.1uM	MCF10A	24h	0
LINCSCP_29482	Lapatinib	EGFR|ERBB2	0.5uM	MCF10A	24h	0
LINCSCP_29483	Lapatinib	EGFR|ERBB2	10uM	MCF10A	24h	0
LINCSCP_29484	Lapatinib	EGFR|ERBB2	1uM	MCF10A	24h	0
LINCSCP_295232	Lapatinib	EGFR|ERBB2	10uM	VCAP	24h	0
LINCSCP_29713	Lapatinib	EGFR|ERBB2	0.1uM	MCF10A	6h	0
LINCSCP_29714	Lapatinib	EGFR|ERBB2	10uM	MCF10A	6h	1
LINCSCP_29715	Lapatinib	EGFR|ERBB2	1uM	MCF10A	6h	0
LINCSCP_32005	lapatinib	EGFR|ERBB2	10uM	MCF7	24h	0
LINCSCP_36470	Lapatinib	EGFR|ERBB2	0.5uM	MCF7	24h	0
LINCSCP_38957	Lapatinib	EGFR|ERBB2	0.1uM	MDAMB231	24h	0
LINCSCP_38958	Lapatinib	EGFR|ERBB2	0.5uM	MDAMB231	24h	0
LINCSCP_38959	Lapatinib	EGFR|ERBB2	10uM	MDAMB231	24h	1
LINCSCP_39181	Lapatinib	EGFR|ERBB2	1uM	MDAMB231	6h	0
LINCSCP_51330	Lapatinib	EGFR|ERBB2	0.1uM	SKBR3	24h	0
LINCSCP_51331	Lapatinib	EGFR|ERBB2	0.5uM	SKBR3	24h	0
LINCSCP_51332	Lapatinib	EGFR|ERBB2	10uM	SKBR3	24h	1
LINCSCP_51333	Lapatinib	EGFR|ERBB2	1uM	SKBR3	24h	0
LINCSCP_51584	Lapatinib	EGFR|ERBB2	0.5uM	SKBR3	6h	0
LINCSCP_51585	Lapatinib	EGFR|ERBB2	10uM	SKBR3	6h	0
LINCSCP_51586	Lapatinib	EGFR|ERBB2	1uM	SKBR3	6h	0
LINCSCP_58436	lapatinib	EGFR|ERBB2	10uM	VCAP	24h	0
LINCSCP_58518	lapatinib	EGFR|ERBB2	10uM	VCAP	6h	1
LINCSCP_6129	lapatinib	EGFR|ERBB2	10uM	A549	6h	1
LINCSCP_6591	Lapatinib	EGFR|ERBB2	10uM	A549	6h	0
LINCSCP_69596	Lapatinib	EGFR|ERBB2	10uM	A375	24h	
LINCSCP_69597	Lapatinib	EGFR|ERBB2	3.33uM	A375	24h	
LINCSCP_69598	Lapatinib	EGFR|ERBB2	1.11uM	A375	24h	
LINCSCP_69600	Lapatinib	EGFR|ERBB2	0.12uM	A375	24h	
LINCSCP_69601	Lapatinib	EGFR|ERBB2	0.04uM	A375	24h	
LINCSCP_72149	Lapatinib	EGFR|ERBB2	10uM	A375	24h	
LINCSCP_72151	Lapatinib	EGFR|ERBB2	1.11uM	A375	24h	
LINCSCP_72153	Lapatinib	EGFR|ERBB2	0.12uM	A375	24h	
LINCSCP_81645	Lapatinib	EGFR|ERBB2	10uM	A549	24h	
LINCSCP_81649	Lapatinib	EGFR|ERBB2	0.12uM	A549	24h	
LINCSCP_81650	Lapatinib	EGFR|ERBB2	0.04uM	A549	24h	
LINCSCP_86082	Lapatinib	EGFR|ERBB2	10uM	BT20	24h	
LINCSCP_86083	Lapatinib	EGFR|ERBB2	3.33uM	BT20	24h	
LINCSCP_86084	Lapatinib	EGFR|ERBB2	1.11uM	BT20	24h	
LINCSCP_86086	Lapatinib	EGFR|ERBB2	0.12uM	BT20	24h	
LINCSCP_86087	Lapatinib	EGFR|ERBB2	0.04uM	BT20	24h	
LINCSCP_86436	Lapatinib	EGFR|ERBB2	10uM	BT20	3h	
LINCSCP_86438	Lapatinib	EGFR|ERBB2	1.11uM	BT20	3h	
LINCSCP_86439	Lapatinib	EGFR|ERBB2	0.37uM	BT20	3h	
LINCSCP_86441	Lapatinib	EGFR|ERBB2	0.04uM	BT20	3h	
LINCSCP_88187	Lapatinib	EGFR|ERBB2	10uM	HA1E	24h	
LINCSCP_88188	Lapatinib	EGFR|ERBB2	3.33uM	HA1E	24h	
LINCSCP_88189	Lapatinib	EGFR|ERBB2	1.11uM	HA1E	24h	
LINCSCP_88190	Lapatinib	EGFR|ERBB2	0.37uM	HA1E	24h	
LINCSCP_88191	Lapatinib	EGFR|ERBB2	0.12uM	HA1E	24h	
LINCSCP_88192	Lapatinib	EGFR|ERBB2	0.04uM	HA1E	24h	
LINCSCP_90465	Lapatinib	EGFR|ERBB2	10uM	HA1E	24h	
LINCSCP_90466	Lapatinib	EGFR|ERBB2	3.33uM	HA1E	24h	
LINCSCP_90468	Lapatinib	EGFR|ERBB2	0.37uM	HA1E	24h	
LINCSCP_90469	Lapatinib	EGFR|ERBB2	0.12uM	HA1E	24h	
LINCSCP_90470	Lapatinib	EGFR|ERBB2	0.04uM	HA1E	24h	
LINCSCP_99990	Lapatinib	EGFR|ERBB2	10uM	HCC515	24h	
LINCSCP_99991	Lapatinib	EGFR|ERBB2	3.33uM	HCC515	24h	
LINCSCP_99992	Lapatinib	EGFR|ERBB2	1.11uM	HCC515	24h	
LINCSCP_99993	Lapatinib	EGFR|ERBB2	0.37uM	HCC515	24h	
LINCSCP_99994	Lapatinib	EGFR|ERBB2	0.12uM	HCC515	24h	
LINCSCP_99995	Lapatinib	EGFR|ERBB2	0.04uM	HCC515	24h	
