SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10007	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	A549	24h	0
LINCSCP_10008	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	A549	24h	0
LINCSCP_11224	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	ASC	24h	1
LINCSCP_12366	Wortmannin	PIK3CA|PIK3CG|PLK1	0.5uM	CD34	24h	0
LINCSCP_12367	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	CD34	24h	0
LINCSCP_12368	Wortmannin	PIK3CA|PIK3CG|PLK1	3uM	CD34	24h	0
LINCSCP_12428	Wortmannin	PIK3CA|PIK3CG|PLK1	0.5uM	CD34	6h	0
LINCSCP_12429	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	CD34	6h	1
LINCSCP_12430	Wortmannin	PIK3CA|PIK3CG|PLK1	1uM	CD34	6h	0
LINCSCP_12431	Wortmannin	PIK3CA|PIK3CG|PLK1	3uM	CD34	6h	0
LINCSCP_13124	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	FIBRNPC	24h	1
LINCSCP_13293	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	FIBRNPC	6h	0
LINCSCP_14615	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	HA1E	24h	0
LINCSCP_14788	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	HA1E	24h	0
LINCSCP_14808	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	HA1E	6h	1
LINCSCP_14951	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	HA1E	6h	0
LINCSCP_152	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	A375	6h	0
LINCSCP_17292	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	HA1E	24h	0
LINCSCP_17293	Wortmannin	PIK3CA|PIK3CG|PLK1	3.33uM	HA1E	24h	0
LINCSCP_17405	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	HA1E	24h	0
LINCSCP_17406	Wortmannin	PIK3CA|PIK3CG|PLK1	3.33uM	HA1E	24h	0
LINCSCP_17407	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	HA1E	24h	0
LINCSCP_177975	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	A375	6h	0
LINCSCP_178137	Wortmannin	PIK3CA|PIK3CG|PLK1	10uM	A375	6h	0
