SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_1002	Pevonedistat	NAE1|UBA3	10uM	A375	6h	0
LINCSCP_10407	Pevonedistat	NAE1|UBA3	10uM	A673	6h	1
LINCSCP_10608	Pevonedistat	NAE1|UBA3	10uM	AGS	6h	1
LINCSCP_108905	Pevonedistat	NAE1|UBA3	10uM	HELA	24h	
LINCSCP_108906	Pevonedistat	NAE1|UBA3	3.33uM	HELA	24h	
LINCSCP_108907	Pevonedistat	NAE1|UBA3	1.11uM	HELA	24h	
LINCSCP_108908	Pevonedistat	NAE1|UBA3	0.37uM	HELA	24h	
LINCSCP_108909	Pevonedistat	NAE1|UBA3	0.12uM	HELA	24h	
LINCSCP_108910	Pevonedistat	NAE1|UBA3	0.04uM	HELA	24h	
LINCSCP_125704	Pevonedistat	NAE1|UBA3	10uM	HT29	24h	
LINCSCP_125705	Pevonedistat	NAE1|UBA3	3.33uM	HT29	24h	
LINCSCP_125706	Pevonedistat	NAE1|UBA3	1.11uM	HT29	24h	
LINCSCP_125707	Pevonedistat	NAE1|UBA3	0.37uM	HT29	24h	
LINCSCP_125708	Pevonedistat	NAE1|UBA3	0.12uM	HT29	24h	
LINCSCP_125709	Pevonedistat	NAE1|UBA3	0.04uM	HT29	24h	
LINCSCP_12727	Pevonedistat	NAE1|UBA3	10uM	COV644	6h	1
LINCSCP_12848	Pevonedistat	NAE1|UBA3	10uM	DV90	6h	1
LINCSCP_12971	Pevonedistat	NAE1|UBA3	10uM	EFO27	6h	1
LINCSCP_13554	Pevonedistat	NAE1|UBA3	10uM	H1299	6h	1
LINCSCP_142289	Pevonedistat	NAE1|UBA3	10uM	MCF7	24h	
LINCSCP_142290	Pevonedistat	NAE1|UBA3	3.33uM	MCF7	24h	
LINCSCP_142291	Pevonedistat	NAE1|UBA3	1.11uM	MCF7	24h	
LINCSCP_142292	Pevonedistat	NAE1|UBA3	0.37uM	MCF7	24h	
LINCSCP_142293	Pevonedistat	NAE1|UBA3	0.12uM	MCF7	24h	
LINCSCP_142294	Pevonedistat	NAE1|UBA3	0.04uM	MCF7	24h	
LINCSCP_15384	Pevonedistat	NAE1|UBA3	10uM	HA1E	24h	1
LINCSCP_15631	Pevonedistat	NAE1|UBA3	10uM	HA1E	6h	0
LINCSCP_160490	Pevonedistat	NAE1|UBA3	10uM	PC3	24h	
LINCSCP_160491	Pevonedistat	NAE1|UBA3	3.33uM	PC3	24h	
LINCSCP_160492	Pevonedistat	NAE1|UBA3	1.11uM	PC3	24h	
LINCSCP_160493	Pevonedistat	NAE1|UBA3	0.37uM	PC3	24h	
LINCSCP_160494	Pevonedistat	NAE1|UBA3	0.12uM	PC3	24h	
LINCSCP_160495	Pevonedistat	NAE1|UBA3	0.04uM	PC3	24h	
LINCSCP_174083	Pevonedistat	NAE1|UBA3	10uM	YAPC	24h	
